gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.19725335518427475,1.0,1.0
ENSMUSG00000000817,1,0.0,0.04348892870204482,1.0,1.0
ENSMUSG00000001138,1,0.0,0.06833974510321329,1.0,1.0
ENSMUSG00000001143,1,0.0,0.17550889083325233,1.0,1.0
ENSMUSG00000001305,1,0.0,0.21433829146007807,1.0,1.0
ENSMUSG00000001674,1,0.0,0.1102754977801851,1.0,1.0
ENSMUSG00000002459,1,0.0,1.3947520705155805,1.0,1.0
ENSMUSG00000002881,1,0.0,0.4442083431708864,1.0,1.0
ENSMUSG00000003051,1,0.0,0.010872232175511205,1.0,1.0
ENSMUSG00000003134,1,0.0,0.7517371961353463,1.0,1.0
ENSMUSG00000003135,1,0.0,0.0900842094542357,1.0,1.0
ENSMUSG00000003458,1,0.0,0.105615969704966,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0636802170279942,1.0,1.0
ENSMUSG00000003721,1,0.0,0.28733756463851046,1.0,1.0
ENSMUSG00000004031,1,0.0,0.9225865588933795,1.0,1.0
ENSMUSG00000004110,1,0.0,3.477561120138513,1.0,1.0
ENSMUSG00000004364,1,0.0,1.1850733071307216,1.0,1.0
ENSMUSG00000004451,1,0.0,0.1848279469836905,1.0,1.0
ENSMUSG00000004552,1,0.0,0.23608275581110047,1.0,1.0
ENSMUSG00000004707,1,0.0,0.1413390182816457,1.0,1.0
ENSMUSG00000004709,1,0.0,0.158423954557449,1.0,1.0
ENSMUSG00000004768,1,0.0,0.1692961867329602,1.0,1.0
ENSMUSG00000004872,1,0.0,0.9676286636204974,1.0,1.0
ENSMUSG00000004880,1,0.0,0.22987005171080835,1.0,1.0
ENSMUSG00000005338,1,0.0,0.2065724113347129,1.0,1.0
ENSMUSG00000005339,1,0.0,0.05746751292770209,1.0,1.0
ENSMUSG00000005501,1,0.0,0.6383553463050151,1.0,1.0
ENSMUSG00000005674,1,0.0,0.007765880125365147,1.0,1.0
ENSMUSG00000005677,1,0.0,0.02485081640116847,1.0,1.0
ENSMUSG00000005681,1,0.0,0.007765880125365147,1.0,1.0
ENSMUSG00000005763,1,0.0,0.48769727187293127,1.0,1.0
ENSMUSG00000005886,1,0.0,2.1247448022999045,1.0,1.0
ENSMUSG00000006005,1,0.0,0.8526936377650932,1.0,1.0
ENSMUSG00000006007,1,0.0,0.20191288325949383,1.0,1.0
ENSMUSG00000006010,1,0.0,0.3960598863936225,1.0,1.0
ENSMUSG00000006014,1,0.0,0.158423954557449,1.0,1.0
ENSMUSG00000006299,1,0.0,0.02329764037609544,1.0,1.0
ENSMUSG00000006301,1,0.0,0.06833974510321329,1.0,1.0
ENSMUSG00000006304,1,0.0,0.30908202898953285,1.0,1.0
ENSMUSG00000006403,1,0.0,0.032616696526533616,1.0,1.0
ENSMUSG00000006411,1,0.0,0.06057386497784815,1.0,1.0
ENSMUSG00000006412,1,0.0,0.12425408200584236,1.0,1.0
ENSMUSG00000006538,1,0.0,0.012425408200584236,1.0,1.0
