gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.004703507724215195,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0010369938289608305,1.0,1.0
ENSMUSG00000001138,1,0.0,0.001629561731224162,1.0,1.0
ENSMUSG00000001143,1,0.0,0.0041850108097347795,1.0,1.0
ENSMUSG00000001305,1,0.0,0.005110898157021235,1.0,1.0
ENSMUSG00000001674,1,0.0,0.0026295200662935342,1.0,1.0
ENSMUSG00000002459,1,0.0,0.03325787351452949,1.0,1.0
ENSMUSG00000002881,1,0.0,0.010592151252957054,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0002592484572402076,1.0,1.0
ENSMUSG00000003134,1,0.0,0.017925179043465782,1.0,1.0
ENSMUSG00000003135,1,0.0,0.002148058645704577,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0025184135846191597,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0015184552495497875,1.0,1.0
ENSMUSG00000003721,1,0.0,0.006851566369919773,1.0,1.0
ENSMUSG00000004031,1,0.0,0.021999083371526187,1.0,1.0
ENSMUSG00000004110,1,0.0,0.08292247082297498,1.0,1.0
ENSMUSG00000004364,1,0.0,0.028258081839182627,1.0,1.0
ENSMUSG00000004451,1,0.0,0.0044072237730835295,1.0,1.0
ENSMUSG00000004552,1,0.0,0.005629395071501651,1.0,1.0
ENSMUSG00000004707,1,0.0,0.0033702299441226986,1.0,1.0
ENSMUSG00000004709,1,0.0,0.0037776203769287393,1.0,1.0
ENSMUSG00000004768,1,0.0,0.0040368688341689465,1.0,1.0
ENSMUSG00000004872,1,0.0,0.023073112694378475,1.0,1.0
ENSMUSG00000004880,1,0.0,0.005481253095935818,1.0,1.0
ENSMUSG00000005338,1,0.0,0.004925720687563945,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0013703132739839544,1.0,1.0
ENSMUSG00000005501,1,0.0,0.015221587989389333,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00018517746945729115,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0005925679022633317,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00018517746945729115,1.0,1.0
ENSMUSG00000005763,1,0.0,0.011629145081917884,1.0,1.0
ENSMUSG00000005886,1,0.0,0.05066455564351486,1.0,1.0
ENSMUSG00000006005,1,0.0,0.020332486146410568,1.0,1.0
ENSMUSG00000006007,1,0.0,0.004814614205889569,1.0,1.0
ENSMUSG00000006010,1,0.0,0.009444050942321848,1.0,1.0
ENSMUSG00000006014,1,0.0,0.0037776203769287393,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0005555324083718734,1.0,1.0
ENSMUSG00000006301,1,0.0,0.001629561731224162,1.0,1.0
ENSMUSG00000006304,1,0.0,0.007370063284400187,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0007777453717206227,1.0,1.0
ENSMUSG00000006411,1,0.0,0.001444384261766871,1.0,1.0
