gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.09201236985495974,1.0,1.0
ENSMUSG00000000817,1,0.0,0.020286191779046243,1.0,1.0
ENSMUSG00000001138,1,0.0,0.03187830136707267,1.0,1.0
ENSMUSG00000001143,1,0.0,0.08186927396543663,1.0,1.0
ENSMUSG00000001305,1,0.0,0.09998194519672791,1.0,1.0
ENSMUSG00000001674,1,0.0,0.05143998629686726,1.0,1.0
ENSMUSG00000002459,1,0.0,0.650607150627983,1.0,1.0
ENSMUSG00000002881,1,0.0,0.20720895888597232,1.0,1.0
ENSMUSG00000003051,1,0.0,0.005071547944761561,1.0,1.0
ENSMUSG00000003134,1,0.0,0.35066131503779935,1.0,1.0
ENSMUSG00000003135,1,0.0,0.04202139725659579,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0492664657491123,1.0,1.0
ENSMUSG00000003464,1,0.0,0.02970478081931771,1.0,1.0
ENSMUSG00000003721,1,0.0,0.13403376711155554,1.0,1.0
ENSMUSG00000004031,1,0.0,0.430357068455481,1.0,1.0
ENSMUSG00000004110,1,0.0,1.6221708354744477,1.0,1.0
ENSMUSG00000004364,1,0.0,0.5527987259790101,1.0,1.0
ENSMUSG00000004451,1,0.0,0.08621631506094653,1.0,1.0
ENSMUSG00000004552,1,0.0,0.11012504108625103,1.0,1.0
ENSMUSG00000004707,1,0.0,0.06593012328190029,1.0,1.0
ENSMUSG00000004709,1,0.0,0.07389969862366845,1.0,1.0
ENSMUSG00000004768,1,0.0,0.07897124656843002,1.0,1.0
ENSMUSG00000004872,1,0.0,0.4513677670837789,1.0,1.0
ENSMUSG00000004880,1,0.0,0.10722701368924442,1.0,1.0
ENSMUSG00000005338,1,0.0,0.09635941095046965,1.0,1.0
ENSMUSG00000005339,1,0.0,0.026806753422311105,1.0,1.0
ENSMUSG00000005501,1,0.0,0.2977723150424288,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0036225342462582574,1.0,1.0
ENSMUSG00000005677,1,0.0,0.011592109588026424,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0036225342462582574,1.0,1.0
ENSMUSG00000005763,1,0.0,0.22749515066501858,1.0,1.0
ENSMUSG00000005886,1,0.0,0.9911253697762593,1.0,1.0
ENSMUSG00000006005,1,0.0,0.39775426023915667,1.0,1.0
ENSMUSG00000006007,1,0.0,0.0941858904027147,1.0,1.0
ENSMUSG00000006010,1,0.0,0.18474924655917113,1.0,1.0
ENSMUSG00000006014,1,0.0,0.07389969862366845,1.0,1.0
ENSMUSG00000006299,1,0.0,0.010867602738774773,1.0,1.0
ENSMUSG00000006301,1,0.0,0.03187830136707267,1.0,1.0
ENSMUSG00000006304,1,0.0,0.14417686300107865,1.0,1.0
ENSMUSG00000006403,1,0.0,0.015214643834284681,1.0,1.0
ENSMUSG00000006411,1,0.0,0.028255767120814408,1.0,1.0
ENSMUSG00000006412,1,0.0,0.05796054794013212,1.0,1.0
ENSMUSG00000006538,1,0.0,0.005796054794013212,1.0,1.0
ENSMUSG00000006542,1,0.0,0.020286191779046243,1.0,1.0
ENSMUSG00000006546,1,0.0,0.0021735205477549546,1.0,1.0
ENSMUSG00000006576,1,0.0,0.015214643834284681,1.0,1.0
ENSMUSG00000007097,1,0.0,0.06013406848788708,1.0,1.0
ENSMUSG00000007107,1,0.0,0.12606419176978736,1.0,1.0
ENSMUSG00000007122,1,0.0,0.015939150683536334,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.2600979588813429,1.0,1.0
ENSMUSG00000008475,1,0.0,0.04347041095509909,1.0,1.0
ENSMUSG00000009418,1,0.0,0.6998736163770953,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.03550083561333092,1.0,1.0
ENSMUSG00000009905,1,0.0,0.11737010957876755,1.0,1.0
ENSMUSG00000009907,1,0.0,0.14562587669958196,1.0,1.0
ENSMUSG00000010175,1,0.0,0.18330023286066782,1.0,1.0
ENSMUSG00000010290,1,0.0,0.06375660273414534,1.0,1.0
ENSMUSG00000010311,1,0.0,0.021735205477549546,1.0,1.0
ENSMUSG00000010453,1,0.0,0.11519658903101258,1.0,1.0
ENSMUSG00000010609,1,0.0,0.08694082191019818,1.0,1.0
ENSMUSG00000012187,1,0.0,0.08549180821169487,1.0,1.0
ENSMUSG00000013275,1,0.0,0.03187830136707267,1.0,1.0
ENSMUSG00000013593,1,0.0,0.03839886301033753,1.0,1.0
ENSMUSG00000013698,1,0.0,0.017388164382039637,1.0,1.0
ENSMUSG00000013973,1,0.0,0.05143998629686726,1.0,1.0
ENSMUSG00000013997,1,0.0,0.026082246573059454,1.0,1.0
ENSMUSG00000014226,1,0.0,0.05216449314611891,1.0,1.0
ENSMUSG00000014602,1,0.0,0.15794249313686004,1.0,1.0
ENSMUSG00000014980,1,0.0,0.07897124656843002,1.0,1.0
ENSMUSG00000015222,1,0.0,1.4642283423375877,1.0,1.0
ENSMUSG00000015314,1,0.0,0.12099264382502581,1.0,1.0
ENSMUSG00000015316,1,0.0,0.11519658903101258,1.0,1.0
ENSMUSG00000015355,1,0.0,0.09780842464897295,1.0,1.0
ENSMUSG00000015484,1,0.0,0.2492303561425681,1.0,1.0
ENSMUSG00000015829,1,0.0,1.451187219051058,1.0,1.0
ENSMUSG00000015843,1,0.0,0.11447208218176094,1.0,1.0
ENSMUSG00000015961,1,0.0,0.19344332875019096,1.0,1.0
ENSMUSG00000015962,1,0.0,0.07969575341768166,1.0,1.0
ENSMUSG00000016179,1,0.0,0.0463684383521057,1.0,1.0
ENSMUSG00000016181,1,0.0,0.11302306848325763,1.0,1.0
ENSMUSG00000016194,1,0.0,0.1420033424533237,1.0,1.0
ENSMUSG00000016200,1,0.0,0.7455175478799494,1.0,1.0
ENSMUSG00000016262,1,0.0,0.026082246573059454,1.0,1.0
ENSMUSG00000016481,1,0.0,0.18112671231291289,1.0,1.0
ENSMUSG00000016493,1,0.0,0.26372049312760115,1.0,1.0
ENSMUSG00000016494,1,0.0,0.08549180821169487,1.0,1.0
ENSMUSG00000016524,1,0.0,0.02463323287455615,1.0,1.0
ENSMUSG00000016526,1,0.0,0.042745904105847436,1.0,1.0
ENSMUSG00000016528,1,0.0,0.10650250683999277,1.0,1.0
ENSMUSG00000016529,1,0.0,0.01449013698503303,1.0,1.0
ENSMUSG00000016918,1,0.0,0.6375660273414533,1.0,1.0
ENSMUSG00000018189,1,0.0,0.20865797258447563,1.0,1.0
ENSMUSG00000018196,1,0.0,0.03622534246258258,1.0,1.0
ENSMUSG00000018199,1,0.0,0.11447208218176094,1.0,1.0
ENSMUSG00000018417,1,0.0,0.6737913698040359,1.0,1.0
ENSMUSG00000019230,1,7.0,0.08766532875944984,7.312592907075316e-12,1.9004985778039832e-09
ENSMUSG00000019699,1,0.0,1.4577077806943228,1.0,1.0
ENSMUSG00000020423,1,0.0,0.0036225342462582574,1.0,1.0
ENSMUSG00000022995,1,0.0,0.6875569999398173,1.0,1.0
ENSMUSG00000023150,1,0.0,0.1195436301265225,1.0,1.0
