gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.03704012332819466,1.0,1.0
ENSMUSG00000000817,1,0.0,0.008166326403066538,1.0,1.0
ENSMUSG00000001138,1,0.0,0.012832798633390275,1.0,1.0
ENSMUSG00000001143,1,0.0,0.03295696012666139,1.0,1.0
ENSMUSG00000001305,1,0.0,0.040248322986542226,1.0,1.0
ENSMUSG00000001674,1,0.0,0.02070747052206158,1.0,1.0
ENSMUSG00000002459,1,0.0,0.26190575392691967,1.0,1.0
ENSMUSG00000002881,1,0.0,0.08341319111703678,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0020415816007666346,1.0,1.0
ENSMUSG00000003134,1,0.0,0.14116078496729303,1.0,1.0
ENSMUSG00000003135,1,0.0,0.016915961834923544,1.0,1.0
ENSMUSG00000003458,1,0.0,0.01983250697887588,1.0,1.0
ENSMUSG00000003464,1,0.0,0.011957835090204575,1.0,1.0
ENSMUSG00000003721,1,0.0,0.0539560851631182,1.0,1.0
ENSMUSG00000004031,1,0.0,0.17324278155076872,1.0,1.0
ENSMUSG00000004110,1,0.0,0.6530144577309278,1.0,1.0
ENSMUSG00000004364,1,0.0,0.22253239448356318,1.0,1.0
ENSMUSG00000004451,1,0.0,0.03470688721303279,1.0,1.0
ENSMUSG00000004552,1,0.0,0.044331486188075496,1.0,1.0
ENSMUSG00000004707,1,0.0,0.02654056080996625,1.0,1.0
ENSMUSG00000004709,1,0.0,0.029748760468313817,1.0,1.0
ENSMUSG00000004768,1,0.0,0.031790342069080456,1.0,1.0
ENSMUSG00000004872,1,0.0,0.18170076246823047,1.0,1.0
ENSMUSG00000004880,1,0.0,0.04316486813049456,1.0,1.0
ENSMUSG00000005338,1,0.0,0.038790050414566055,1.0,1.0
ENSMUSG00000005339,1,0.0,0.01079121703262364,1.0,1.0
ENSMUSG00000005501,1,0.0,0.11987000541644098,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0014582725719761676,1.0,1.0
ENSMUSG00000005677,1,0.0,0.004666472230323736,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0014582725719761676,1.0,1.0
ENSMUSG00000005763,1,0.0,0.09157951752010332,1.0,1.0
ENSMUSG00000005886,1,0.0,0.39898337569267944,1.0,1.0
ENSMUSG00000006005,1,0.0,0.1601183284029832,1.0,1.0
ENSMUSG00000006007,1,0.0,0.03791508687138036,1.0,1.0
ENSMUSG00000006010,1,0.0,0.07437190117078454,1.0,1.0
ENSMUSG00000006014,1,0.0,0.029748760468313817,1.0,1.0
ENSMUSG00000006299,1,0.0,0.004374817715928503,1.0,1.0
