gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.0038216000259248457,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0008425574860306747,1.0,1.0
ENSMUSG00000001138,1,0.0,0.0013240189066196315,1.0,1.0
ENSMUSG00000001143,1,0.0,0.0034003212829095083,1.0,1.0
ENSMUSG00000001305,1,0.0,0.004152604752579754,1.0,1.0
ENSMUSG00000001674,1,0.0,0.002136485053863496,1.0,1.0
ENSMUSG00000002459,1,0.0,0.027022022230555207,1.0,1.0
ENSMUSG00000002881,1,0.0,0.008606122893027606,1.0,1.0
ENSMUSG00000003051,1,0.0,0.00021063937150766866,1.0,1.0
ENSMUSG00000003134,1,0.0,0.014564207972815947,1.0,1.0
ENSMUSG00000003135,1,0.0,0.001745297649634969,1.0,1.0
ENSMUSG00000003458,1,0.0,0.002046211037503067,1.0,1.0
ENSMUSG00000003464,1,0.0,0.001233744890259202,1.0,1.0
ENSMUSG00000003721,1,0.0,0.005566897675559814,1.0,1.0
ENSMUSG00000004031,1,0.0,0.017874255239365026,1.0,1.0
ENSMUSG00000004110,1,0.0,0.06737450754366715,1.0,1.0
ENSMUSG00000004364,1,0.0,0.022959691494335882,1.0,1.0
ENSMUSG00000004451,1,0.0,0.0035808693156303673,1.0,1.0
ENSMUSG00000004552,1,0.0,0.004573883495595091,1.0,1.0
ENSMUSG00000004707,1,0.0,0.0027383118295996925,1.0,1.0
ENSMUSG00000004709,1,0.0,0.0030693165562546004,1.0,1.0
ENSMUSG00000004768,1,0.0,0.003279955927762269,1.0,1.0
ENSMUSG00000004872,1,0.0,0.01874690406418251,1.0,1.0
ENSMUSG00000004880,1,0.0,0.004453518140447851,1.0,1.0
ENSMUSG00000005338,1,0.0,0.004002148058645704,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0011133795351119628,1.0,1.0
ENSMUSG00000005501,1,0.0,0.012367540241378832,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00015045669393404904,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0004814614205889569,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00015045669393404904,1.0,1.0
ENSMUSG00000005763,1,0.0,0.009448680379058279,1.0,1.0
ENSMUSG00000005886,1,0.0,0.041164951460355814,1.0,1.0
ENSMUSG00000006005,1,0.0,0.016520144993958586,1.0,1.0
