gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.15080621640764968,1.0,1.0
ENSMUSG00000000817,1,0.0,0.03324861464105662,1.0,1.0
ENSMUSG00000001138,1,0.0,0.05224782300737469,1.0,1.0
ENSMUSG00000001143,1,0.0,0.13418190908712135,1.0,1.0
ENSMUSG00000001305,1,0.0,0.16386817215949334,1.0,1.0
ENSMUSG00000001674,1,0.0,0.08430898712553643,1.0,1.0
ENSMUSG00000002459,1,0.0,1.0663305695596017,1.0,1.0
ENSMUSG00000002881,1,0.0,0.3396108495479355,1.0,1.0
ENSMUSG00000003051,1,0.0,0.008312153660264155,1.0,1.0
ENSMUSG00000003134,1,0.0,0.5747260530811216,1.0,1.0
ENSMUSG00000003135,1,0.0,0.068872130327903,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0807466355568518,1.0,1.0
ENSMUSG00000003464,1,0.0,0.04868547143869005,1.0,1.0
ENSMUSG00000003721,1,0.0,0.21967834673555267,1.0,1.0
ENSMUSG00000004031,1,0.0,0.7053456105995584,1.0,1.0
ENSMUSG00000004110,1,0.0,2.658701720761635,1.0,1.0
ENSMUSG00000004364,1,0.0,0.9060247489687929,1.0,1.0
ENSMUSG00000004451,1,0.0,0.14130661222449065,1.0,1.0
ENSMUSG00000004552,1,0.0,0.18049247948002167,1.0,1.0
ENSMUSG00000004707,1,0.0,0.10805799758343403,1.0,1.0
ENSMUSG00000004709,1,0.0,0.1211199533352777,1.0,1.0
ENSMUSG00000004768,1,0.0,0.12943210699554186,1.0,1.0
ENSMUSG00000004872,1,0.0,0.7397816757635098,1.0,1.0
ENSMUSG00000004880,1,0.0,0.17574267738844215,1.0,1.0
ENSMUSG00000005338,1,0.0,0.15793091954501895,1.0,1.0
ENSMUSG00000005339,1,0.0,0.04393566934711054,1.0,1.0
ENSMUSG00000005501,1,0.0,0.4880421649097954,1.0,1.0
ENSMUSG00000005674,1,0.0,0.005937252614474397,1.0,1.0
ENSMUSG00000005677,1,0.0,0.01899920836631807,1.0,1.0
ENSMUSG00000005681,1,0.0,0.005937252614474397,1.0,1.0
ENSMUSG00000005763,1,0.0,0.37285946418899213,1.0,1.0
ENSMUSG00000005886,1,0.0,1.624432315320195,1.0,1.0
ENSMUSG00000006005,1,0.0,0.6519103370692888,1.0,1.0
ENSMUSG00000006007,1,0.0,0.1543685679763343,1.0,1.0
ENSMUSG00000006010,1,0.0,0.30279988333819424,1.0,1.0
ENSMUSG00000006014,1,0.0,0.1211199533352777,1.0,1.0
ENSMUSG00000006299,1,0.0,0.01781175784342319,1.0,1.0
ENSMUSG00000006301,1,0.0,0.05224782300737469,1.0,1.0
ENSMUSG00000006304,1,0.0,0.236302654056081,1.0,1.0
ENSMUSG00000006403,1,0.0,0.024936460980792465,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0463105703929003,1.0,1.0
ENSMUSG00000006412,1,0.0,0.09499604183159036,1.0,1.0
ENSMUSG00000006538,1,0.0,0.009499604183159035,1.0,1.0
ENSMUSG00000006542,1,0.0,0.03324861464105662,1.0,1.0
ENSMUSG00000006546,1,0.0,0.003562351568684638,1.0,1.0
ENSMUSG00000006576,1,0.0,0.024936460980792465,1.0,1.0
ENSMUSG00000007097,1,0.0,0.09855839340027499,1.0,1.0
ENSMUSG00000007107,1,0.0,0.20661639098370901,1.0,1.0
ENSMUSG00000007122,1,0.0,0.026123911503687345,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.4262947377192617,1.0,1.0
ENSMUSG00000008475,1,0.0,0.07124703137369276,1.0,1.0
ENSMUSG00000009418,1,0.0,1.1470772051164535,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.05818507562184909,1.0,1.0
ENSMUSG00000009905,1,0.0,0.19236698470897046,1.0,1.0
ENSMUSG00000009907,1,0.0,0.23867755510187075,1.0,1.0
ENSMUSG00000010175,1,0.0,0.3004249822924045,1.0,1.0
ENSMUSG00000010290,1,0.0,0.10449564601474938,1.0,1.0
ENSMUSG00000010311,1,0.0,0.03562351568684638,1.0,1.0
ENSMUSG00000010453,1,0.0,0.1888046331402858,1.0,1.0
ENSMUSG00000010609,1,0.0,0.14249406274738552,1.0,1.0
ENSMUSG00000012187,1,0.0,0.14011916170159577,1.0,1.0
ENSMUSG00000013275,1,0.0,0.05224782300737469,1.0,1.0
ENSMUSG00000013593,1,0.0,0.06293487771342861,1.0,1.0
ENSMUSG00000013698,1,0.0,0.028498812549477105,1.0,1.0
ENSMUSG00000013973,1,9.0,0.08430898712553643,5.497447038272407e-16,1.4287531673861605e-13
ENSMUSG00000013997,1,0.0,0.04274821882421566,1.0,1.0
ENSMUSG00000014226,1,0.0,0.08549643764843132,1.0,1.0
ENSMUSG00000014602,1,0.0,0.2588642139910837,1.0,1.0
ENSMUSG00000014980,1,0.0,0.12943210699554186,1.0,1.0
ENSMUSG00000015222,1,0.0,2.399837506770551,1.0,1.0
ENSMUSG00000015314,1,0.0,0.19830423732344485,1.0,1.0
ENSMUSG00000015316,1,0.0,0.1888046331402858,1.0,1.0
ENSMUSG00000015355,1,0.0,0.16030582059080872,1.0,1.0
ENSMUSG00000015484,1,0.0,0.4084829798758385,1.0,1.0
ENSMUSG00000015829,1,0.0,2.3784633973584435,1.0,1.0
ENSMUSG00000015843,1,0.0,0.18761718261739094,1.0,1.0
ENSMUSG00000015961,1,0.0,0.31704928961293277,1.0,1.0
ENSMUSG00000015962,1,0.0,0.13061955751843674,1.0,1.0
ENSMUSG00000016179,1,0.0,0.07599683346527228,1.0,1.0
ENSMUSG00000016181,1,0.0,0.1852422815716012,1.0,1.0
ENSMUSG00000016194,1,0.0,0.23274030248739636,1.0,1.0
ENSMUSG00000016200,1,0.0,1.2218865880588308,1.0,1.0
ENSMUSG00000016262,1,0.0,0.04274821882421566,1.0,1.0
ENSMUSG00000016481,1,0.0,0.2968626307237198,1.0,1.0
ENSMUSG00000016493,1,0.0,0.4322319903337361,1.0,1.0
ENSMUSG00000016494,1,0.0,0.14011916170159577,1.0,1.0
ENSMUSG00000016524,1,0.0,0.0403733177784259,1.0,1.0
ENSMUSG00000016526,1,0.0,0.07005958085079789,1.0,1.0
ENSMUSG00000016528,1,0.0,0.17455522686554725,1.0,1.0
ENSMUSG00000016529,1,0.0,0.02374901045789759,1.0,1.0
ENSMUSG00000016918,1,0.0,1.0449564601474939,1.0,1.0
ENSMUSG00000018189,1,0.0,0.34198575059372527,1.0,1.0
ENSMUSG00000018196,1,0.0,0.05937252614474397,1.0,1.0
ENSMUSG00000018199,1,0.0,0.18761718261739094,1.0,1.0
ENSMUSG00000018417,1,0.0,1.1043289862922379,1.0,1.0
ENSMUSG00000019230,1,0.0,0.1436815132702804,1.0,1.0
ENSMUSG00000019699,1,0.0,2.3891504520644973,1.0,1.0
ENSMUSG00000020423,1,0.0,0.005937252614474397,1.0,1.0
ENSMUSG00000022995,1,0.0,1.1268905462272405,1.0,1.0
ENSMUSG00000023150,1,0.0,0.1959293362776551,1.0,1.0
ENSMUSG00000025774,1,0.0,0.2980500812466147,1.0,1.0
ENSMUSG00000025776,1,0.0,0.334861047456356,1.0,1.0
ENSMUSG00000025777,1,0.0,0.13299445856422648,1.0,1.0
ENSMUSG00000025779,1,0.0,0.137744260655806,1.0,1.0
ENSMUSG00000025900,1,0.0,3.1277446773051123,1.0,1.0
ENSMUSG00000025902,1,0.0,0.029686263072371984,1.0,1.0
ENSMUSG00000025903,1,0.0,0.3633598600058331,1.0,1.0
ENSMUSG00000025905,1,0.0,0.10330819549185451,1.0,1.0
ENSMUSG00000025907,1,0.0,0.6649722928211325,1.0,1.0
ENSMUSG00000025909,1,0.0,7.257697595933503,1.0,1.0
ENSMUSG00000025911,1,0.0,0.19830423732344485,1.0,1.0
ENSMUSG00000025912,1,0.0,0.3966084746468897,1.0,1.0
ENSMUSG00000025915,1,0.0,0.7908420482479896,1.0,1.0
ENSMUSG00000025916,1,0.0,0.344360651639515,1.0,1.0
ENSMUSG00000025917,1,0.0,0.11874505228948794,1.0,1.0
ENSMUSG00000025920,1,0.0,2.1967834673555267,1.0,1.0
ENSMUSG00000025921,1,0.0,0.1888046331402858,1.0,1.0
ENSMUSG00000025925,1,0.0,0.3122994875213533,1.0,1.0
ENSMUSG00000025927,1,0.0,0.2256155993500271,1.0,1.0
ENSMUSG00000025929,1,0.0,0.01781175784342319,1.0,1.0
ENSMUSG00000025930,1,0.0,0.008312153660264155,1.0,1.0
ENSMUSG00000025931,1,0.0,0.2600516645139786,1.0,1.0
ENSMUSG00000025932,1,0.0,1.0782050747885505,1.0,1.0
ENSMUSG00000025933,1,0.0,0.06649722928211324,1.0,1.0
ENSMUSG00000025934,1,0.0,0.17336777634265238,1.0,1.0
ENSMUSG00000025935,1,0.0,0.13893171117870087,1.0,1.0
ENSMUSG00000025937,1,0.0,0.2422399066705554,1.0,1.0
ENSMUSG00000025938,1,0.0,0.8300279155035206,1.0,1.0
ENSMUSG00000025939,1,0.0,0.6768467980500812,1.0,1.0
ENSMUSG00000025940,1,0.0,0.08905878921711595,1.0,1.0
ENSMUSG00000025946,1,0.0,0.7991542019082538,1.0,1.0
ENSMUSG00000025949,1,0.0,0.8383400691637848,1.0,1.0
ENSMUSG00000025950,1,0.0,0.19711678680054998,1.0,1.0
ENSMUSG00000025952,1,0.0,0.02256155993500271,1.0,1.0
ENSMUSG00000025956,1,0.0,0.06174742719053373,1.0,1.0
ENSMUSG00000025958,1,0.0,0.629348777134286,1.0,1.0
ENSMUSG00000025959,1,0.0,0.5771009541269113,1.0,1.0
ENSMUSG00000025962,1,0.0,0.17693012791133703,1.0,1.0
ENSMUSG00000025963,1,0.0,0.2256155993500271,1.0,1.0
ENSMUSG00000025964,1,0.0,1.1209532936127662,1.0,1.0
ENSMUSG00000025967,1,0.0,0.02137410941210783,1.0,1.0
ENSMUSG00000025968,1,0.0,0.30161243281529937,1.0,1.0
ENSMUSG00000025969,1,0.0,0.5343527353026957,1.0,1.0
ENSMUSG00000025971,1,0.0,0.0807466355568518,1.0,1.0
ENSMUSG00000025977,1,0.0,0.7813424440648307,1.0,1.0
ENSMUSG00000025978,1,0.0,0.38829632098662553,1.0,1.0
ENSMUSG00000025979,1,0.0,0.1852422815716012,1.0,1.0
ENSMUSG00000025980,1,0.0,0.07599683346527228,1.0,1.0
