gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.005585415422505544,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0012314301718909862,1.0,1.0
ENSMUSG00000001138,1,0.0,0.0019351045558286925,1.0,1.0
ENSMUSG00000001143,1,0.0,0.004969700336560051,1.0,1.0
ENSMUSG00000001305,1,0.0,0.006069191561462717,1.0,1.0
ENSMUSG00000001674,1,0.0,0.003122555078723572,1.0,1.0
ENSMUSG00000002459,1,0.0,0.03949372479850377,1.0,1.0
ENSMUSG00000002881,1,0.0,0.0125781796128865,1.0,1.0
ENSMUSG00000003051,1,0.0,0.00030785754297274655,1.0,1.0
ENSMUSG00000003134,1,0.0,0.021286150114115616,1.0,1.0
ENSMUSG00000003135,1,0.0,0.0025508196417741856,1.0,1.0
ENSMUSG00000003458,1,0.0,0.002990616131735252,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0018031656088403725,1.0,1.0
ENSMUSG00000003721,1,0.0,0.00813623506427973,1.0,1.0
ENSMUSG00000004031,1,0.0,0.02612391150368735,1.0,1.0
ENSMUSG00000004110,1,0.0,0.09847043410228278,1.0,1.0
ENSMUSG00000004364,1,0.0,0.03355647218402937,1.0,1.0
ENSMUSG00000004451,1,0.0,0.0052335782305366904,1.0,1.0
ENSMUSG00000004552,1,0.0,0.00668490664740821,1.0,1.0
ENSMUSG00000004707,1,0.0,0.004002148058645705,1.0,1.0
ENSMUSG00000004709,1,0.0,0.004485924197602878,1.0,1.0
ENSMUSG00000004768,1,0.0,0.004793781740575625,1.0,1.0
ENSMUSG00000004872,1,0.0,0.02739932132457444,1.0,1.0
ENSMUSG00000004880,1,0.0,0.006508988051423784,1.0,1.0
ENSMUSG00000005338,1,0.0,0.0058492933164821835,1.0,1.0
ENSMUSG00000005339,1,0.0,0.001627247012855946,1.0,1.0
ENSMUSG00000005501,1,0.0,0.018075635737399832,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00021989824498053323,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0007036743839377063,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00021989824498053323,1.0,1.0
ENSMUSG00000005763,1,0.0,0.013809609784777487,1.0,1.0
ENSMUSG00000005886,1,0.0,0.06016415982667389,1.0,1.0
ENSMUSG00000006005,1,0.0,0.02414482729886255,1.0,1.0
ENSMUSG00000006007,1,0.0,0.005717354369493864,1.0,1.0
ENSMUSG00000006010,1,0.0,0.011214810494007195,1.0,1.0
ENSMUSG00000006014,1,0.0,0.004485924197602878,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0006596947349415997,1.0,1.0
ENSMUSG00000006301,1,0.0,0.0019351045558286925,1.0,1.0
ENSMUSG00000006304,1,0.0,0.008751950150225223,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0009235726289182395,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0017152063108481592,1.0,1.0
ENSMUSG00000006412,1,0.0,0.0035183719196885317,1.0,1.0
ENSMUSG00000006538,1,0.0,0.00035183719196885317,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0012314301718909862,1.0,1.0
ENSMUSG00000006546,1,0.0,0.00013193894698831994,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0009235726289182395,1.0,1.0
ENSMUSG00000007097,1,0.0,0.0036503108666768517,1.0,1.0
ENSMUSG00000007107,1,0.0,0.007652458925322556,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0009675522779143463,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.015788693989602285,1.0,1.0
ENSMUSG00000008475,1,0.0,0.002638778939766399,1.0,1.0
ENSMUSG00000009418,1,0.0,0.04248434093023902,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.002155002800809226,1.0,1.0
ENSMUSG00000009905,1,0.0,0.007124703137369277,1.0,1.0
ENSMUSG00000009907,1,0.0,0.008839909448217435,1.0,1.0
ENSMUSG00000010175,1,0.0,0.011126851196014982,1.0,1.0
ENSMUSG00000010290,1,0.0,0.003870209111657385,1.0,1.0
ENSMUSG00000010311,1,0.0,0.0013193894698831994,1.0,1.0
ENSMUSG00000010453,1,0.0,0.006992764190380957,1.0,1.0
ENSMUSG00000010609,1,0.0,0.005277557879532798,1.0,1.0
ENSMUSG00000012187,1,0.0,0.005189598581540584,1.0,1.0
ENSMUSG00000013275,1,0.0,0.0019351045558286925,1.0,1.0
ENSMUSG00000013593,1,0.0,0.0023309213967936523,1.0,1.0
ENSMUSG00000013698,1,0.0,0.0010555115759065595,1.0,1.0
ENSMUSG00000013973,1,0.0,0.003122555078723572,1.0,1.0
ENSMUSG00000013997,1,0.0,0.0015832673638598391,1.0,1.0
ENSMUSG00000014226,1,0.0,0.0031665347277196783,1.0,1.0
ENSMUSG00000014602,1,0.0,0.00958756348115125,1.0,1.0
ENSMUSG00000014980,1,0.0,0.004793781740575625,1.0,1.0
ENSMUSG00000015222,1,0.0,0.08888287062113154,1.0,1.0
ENSMUSG00000015314,1,0.0,0.00734460138234981,1.0,1.0
ENSMUSG00000015316,1,0.0,0.006992764190380957,1.0,1.0
ENSMUSG00000015355,1,0.0,0.005937252614474397,1.0,1.0
ENSMUSG00000015484,1,0.0,0.015128999254660686,1.0,1.0
ENSMUSG00000015829,1,0.0,0.08809123693920161,1.0,1.0
ENSMUSG00000015843,1,0.0,0.00694878454138485,1.0,1.0
ENSMUSG00000015961,1,0.0,0.011742566281960475,1.0,1.0
ENSMUSG00000015962,1,0.0,0.004837761389571731,1.0,1.0
ENSMUSG00000016179,1,0.0,0.0028146975357508253,1.0,1.0
ENSMUSG00000016181,1,0.0,0.006860825243392637,1.0,1.0
ENSMUSG00000016194,1,0.0,0.008620011203236903,1.0,1.0
ENSMUSG00000016200,1,0.0,0.04525505881699374,1.0,1.0
ENSMUSG00000016262,1,0.0,0.0015832673638598391,1.0,1.0
ENSMUSG00000016481,1,0.0,0.010994912249026661,1.0,1.0
ENSMUSG00000016493,1,0.0,0.01600859223458282,1.0,1.0
ENSMUSG00000016494,1,0.0,0.005189598581540584,1.0,1.0
ENSMUSG00000016524,1,0.0,0.001495308065867626,1.0,1.0
ENSMUSG00000016526,1,0.0,0.002594799290770292,1.0,1.0
ENSMUSG00000016528,1,0.0,0.006465008402427677,1.0,1.0
ENSMUSG00000016529,1,0.0,0.0008795929799221329,1.0,1.0
ENSMUSG00000016918,1,0.0,0.03870209111657385,1.0,1.0
ENSMUSG00000018189,1,0.0,0.012666138910878713,1.0,1.0
ENSMUSG00000018196,1,0.0,0.0021989824498053322,1.0,1.0
ENSMUSG00000018199,1,0.0,0.00694878454138485,1.0,1.0
ENSMUSG00000018417,1,0.0,0.04090107356637918,1.0,1.0
ENSMUSG00000019230,1,0.0,0.005321537528528904,1.0,1.0
ENSMUSG00000019699,1,0.0,0.08848705378016657,1.0,1.0
ENSMUSG00000020423,1,0.0,0.00021989824498053323,1.0,1.0
ENSMUSG00000022995,1,0.0,0.041736686897305204,1.0,1.0
ENSMUSG00000023150,1,0.0,0.007256642084357596,1.0,1.0
ENSMUSG00000025774,1,0.0,0.011038891898022768,1.0,1.0
ENSMUSG00000025776,1,0.0,0.012402261016902075,1.0,1.0
ENSMUSG00000025777,1,0.0,0.004925720687563945,1.0,1.0
ENSMUSG00000025779,1,0.0,0.005101639283548371,1.0,1.0
ENSMUSG00000025900,1,0.0,0.1158423954557449,1.0,1.0
ENSMUSG00000025902,1,0.0,0.0010994912249026661,1.0,1.0
ENSMUSG00000025903,1,0.0,0.013457772592808634,1.0,1.0
ENSMUSG00000025905,1,0.0,0.003826229462661278,1.0,1.0
ENSMUSG00000025907,1,0.0,0.02462860343781972,1.0,1.0
ENSMUSG00000025909,1,0.0,0.2688036146642038,1.0,1.0
ENSMUSG00000025911,1,0.0,0.00734460138234981,1.0,1.0
ENSMUSG00000025912,1,0.0,0.01468920276469962,1.0,1.0
ENSMUSG00000025915,1,0.0,0.029290446231407027,1.0,1.0
ENSMUSG00000025916,1,0.0,0.012754098208870928,1.0,1.0
ENSMUSG00000025917,1,0.0,0.0043979648996106645,1.0,1.0
ENSMUSG00000025920,1,0.0,0.0813623506427973,1.0,1.0
ENSMUSG00000025921,1,0.0,0.006992764190380957,1.0,1.0
ENSMUSG00000025925,1,0.0,0.011566647685976048,1.0,1.0
ENSMUSG00000025927,1,0.0,0.008356133309260263,1.0,1.0
ENSMUSG00000025929,1,0.0,0.0006596947349415997,1.0,1.0
ENSMUSG00000025930,1,0.0,0.00030785754297274655,1.0,1.0
ENSMUSG00000025931,1,0.0,0.009631543130147356,1.0,1.0
ENSMUSG00000025932,1,0.0,0.039933521288464835,1.0,1.0
ENSMUSG00000025933,1,0.0,0.0024628603437819724,1.0,1.0
ENSMUSG00000025934,1,0.0,0.00642102875343157,1.0,1.0
ENSMUSG00000025935,1,0.0,0.005145618932544478,1.0,1.0
ENSMUSG00000025937,1,0.0,0.008971848395205756,1.0,1.0
ENSMUSG00000025938,1,0.0,0.030741774648278545,1.0,1.0
ENSMUSG00000025939,1,0.0,0.025068399927780788,1.0,1.0
ENSMUSG00000025940,1,0.0,0.0032984736747079984,1.0,1.0
ENSMUSG00000025946,1,0.0,0.02959830377437977,1.0,1.0
ENSMUSG00000025949,1,0.0,0.031049632191251293,1.0,1.0
ENSMUSG00000025950,1,0.0,0.0073006217333537035,1.0,1.0
ENSMUSG00000025952,1,0.0,0.0008356133309260263,1.0,1.0
ENSMUSG00000025956,1,0.0,0.0022869417477975455,1.0,1.0
ENSMUSG00000025958,1,0.0,0.02330921396793652,1.0,1.0
ENSMUSG00000025959,1,0.0,0.02137410941210783,1.0,1.0
ENSMUSG00000025962,1,0.0,0.00655296770041989,1.0,1.0
ENSMUSG00000025963,1,0.0,0.008356133309260263,1.0,1.0
ENSMUSG00000025964,1,0.0,0.04151678865232467,1.0,1.0
ENSMUSG00000025967,1,0.0,0.0007916336819299196,1.0,1.0
ENSMUSG00000025968,1,0.0,0.011170830845011089,1.0,1.0
ENSMUSG00000025969,1,0.0,0.019790842048247992,1.0,1.0
ENSMUSG00000025971,1,0.0,0.002990616131735252,1.0,1.0
ENSMUSG00000025977,1,0.0,0.028938609039438172,1.0,1.0
ENSMUSG00000025978,1,0.0,0.014381345221726873,1.0,1.0
ENSMUSG00000025979,1,0.0,0.006860825243392637,1.0,1.0
ENSMUSG00000025980,1,0.0,0.0028146975357508253,1.0,1.0
ENSMUSG00000025981,1,0.0,0.005893272965478291,1.0,1.0
ENSMUSG00000025982,1,0.0,0.01649236837353999,1.0,1.0
ENSMUSG00000025983,1,0.0,0.030345957807313587,1.0,1.0
ENSMUSG00000025986,1,0.0,0.02871871079445764,1.0,1.0
ENSMUSG00000025991,1,0.0,0.03791045743464393,1.0,1.0
ENSMUSG00000025993,1,0.0,0.005321537528528904,1.0,1.0
ENSMUSG00000025995,1,0.0,0.009147766991190182,1.0,1.0
ENSMUSG00000025997,1,0.0,0.05053261669652653,1.0,1.0
ENSMUSG00000026000,1,0.0,0.008180214713275836,1.0,1.0
ENSMUSG00000026003,1,0.0,0.010203278567096742,1.0,1.0
ENSMUSG00000026004,1,0.0,0.035755454633834706,1.0,1.0
ENSMUSG00000026005,1,0.0,0.004925720687563945,1.0,1.0
ENSMUSG00000026009,1,0.0,0.005937252614474397,1.0,1.0
ENSMUSG00000026011,1,0.0,0.001363369118879306,1.0,1.0
ENSMUSG00000026012,1,0.0,0.007124703137369277,1.0,1.0
ENSMUSG00000026014,1,0.0,0.032325042012138386,1.0,1.0
ENSMUSG00000026017,1,0.0,0.017899717141415406,1.0,1.0
ENSMUSG00000026018,1,0.0,0.015085019605664579,1.0,1.0
ENSMUSG00000026019,1,0.0,0.006640926998412103,1.0,1.0
ENSMUSG00000026020,1,0.0,0.010599095408061702,1.0,1.0
ENSMUSG00000026021,1,0.0,0.011038891898022768,1.0,1.0
ENSMUSG00000026023,1,0.0,0.02295737677596767,1.0,1.0
ENSMUSG00000026024,1,0.0,0.021066251869135084,1.0,1.0
ENSMUSG00000026027,1,0.0,0.007256642084357596,1.0,1.0
ENSMUSG00000026028,1,0.0,0.02018665888921295,1.0,1.0
ENSMUSG00000026029,1,0.0,0.014249406274738554,1.0,1.0
ENSMUSG00000026031,1,0.0,0.009763482077135675,1.0,1.0
ENSMUSG00000026032,1,0.0,0.0035183719196885317,1.0,1.0
ENSMUSG00000026034,1,0.0,0.003958168409649598,1.0,1.0
ENSMUSG00000026035,1,0.0,0.004090107356637918,1.0,1.0
ENSMUSG00000026036,1,0.0,0.009015828044201863,1.0,1.0
ENSMUSG00000026037,1,0.0,0.012798077857867034,1.0,1.0
ENSMUSG00000026039,1,0.0,0.009103787342194075,1.0,1.0
ENSMUSG00000026042,1,0.0,0.05106037248447982,1.0,1.0
ENSMUSG00000026043,1,0.0,0.015656755042613966,1.0,1.0
ENSMUSG00000026047,1,0.0,0.0031665347277196783,1.0,1.0
ENSMUSG00000026048,1,0.0,0.010071339620108422,1.0,1.0
ENSMUSG00000026049,1,0.0,0.005409496826521118,1.0,1.0
ENSMUSG00000026051,1,0.0,0.003122555078723572,1.0,1.0
ENSMUSG00000026058,1,0.0,0.15665550972413186,1.0,1.0
ENSMUSG00000026062,1,0.0,0.021198190816123404,1.0,1.0
ENSMUSG00000026064,1,0.0,0.0026827585887625053,1.0,1.0
ENSMUSG00000026065,1,0.0,0.012050423824933222,1.0,1.0
ENSMUSG00000026068,1,0.0,0.007388581031345916,1.0,1.0
ENSMUSG00000026069,1,0.0,0.00694878454138485,1.0,1.0
ENSMUSG00000026070,1,0.0,0.008356133309260263,1.0,1.0
ENSMUSG00000026072,1,0.0,0.021154211167127297,1.0,1.0
ENSMUSG00000026073,1,0.0,0.009279705938178503,1.0,1.0
ENSMUSG00000026074,1,0.0,0.028366873602488785,1.0,1.0
ENSMUSG00000026077,1,0.0,0.03206116411816175,1.0,1.0
ENSMUSG00000026078,1,0.0,0.0025508196417741856,1.0,1.0
ENSMUSG00000026080,1,0.0,0.006508988051423784,1.0,1.0
ENSMUSG00000026082,1,0.0,0.02819095500650436,1.0,1.0
ENSMUSG00000026083,1,0.0,0.01583267363859839,1.0,1.0
ENSMUSG00000026085,1,0.0,0.0025508196417741856,1.0,1.0
ENSMUSG00000026087,1,0.0,0.0020230638538209058,1.0,1.0
ENSMUSG00000026088,1,0.0,0.0026827585887625053,1.0,1.0
ENSMUSG00000026090,1,0.0,0.020010740293228524,1.0,1.0
ENSMUSG00000026094,1,0.0,0.01139072908999162,1.0,1.0
ENSMUSG00000026095,1,0.0,0.002990616131735252,1.0,1.0
ENSMUSG00000026096,1,0.0,0.003826229462661278,1.0,1.0
ENSMUSG00000026097,1,0.0,0.0035623515686846385,1.0,1.0
ENSMUSG00000026098,1,0.0,0.03219310306515007,1.0,1.0
ENSMUSG00000026100,1,0.0,0.001847145257836479,1.0,1.0
ENSMUSG00000026102,1,0.0,0.006904804892388743,1.0,1.0
ENSMUSG00000026103,1,0.0,0.03214912341615396,1.0,1.0
ENSMUSG00000026104,1,0.0,0.009367665236170716,1.0,1.0
ENSMUSG00000026107,1,0.0,0.0029026568337430386,1.0,1.0
ENSMUSG00000026109,1,0.0,0.09323685587174609,1.0,1.0
ENSMUSG00000026110,1,0.0,0.02308931572295599,1.0,1.0
ENSMUSG00000026111,1,0.0,0.0014513284168715193,1.0,1.0
ENSMUSG00000026112,1,0.0,0.0020230638538209058,1.0,1.0
ENSMUSG00000026113,1,0.0,0.018251554333384257,1.0,1.0
ENSMUSG00000026114,1,0.0,0.008751950150225223,1.0,1.0
ENSMUSG00000026116,1,0.0,0.03865811146757774,1.0,1.0
ENSMUSG00000026117,1,0.0,0.0024628603437819724,1.0,1.0
ENSMUSG00000026121,1,0.0,0.0005277557879532797,1.0,1.0
ENSMUSG00000026123,1,0.0,0.005585415422505544,1.0,1.0
ENSMUSG00000026124,1,0.0,0.0010555115759065595,1.0,1.0
ENSMUSG00000026126,1,0.0,0.002858677184746932,1.0,1.0
ENSMUSG00000026127,1,0.0,0.0010555115759065595,1.0,1.0
ENSMUSG00000026131,1,0.0,0.10643075057057809,1.0,1.0
