gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.020577846293441476,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0045368480017036325,1.0,1.0
ENSMUSG00000001138,1,0.0,0.007129332574105709,1.0,1.0
ENSMUSG00000001143,1,0.0,0.01830942229258966,1.0,1.0
ENSMUSG00000001305,1,0.0,0.022360179436967904,1.0,1.0
ENSMUSG00000001674,1,0.0,0.011504150290034211,1.0,1.0
ENSMUSG00000002459,1,0.0,0.1455031966260665,1.0,1.0
ENSMUSG00000002881,1,0.0,0.046340661731687105,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0011342120004259081,1.0,1.0
ENSMUSG00000003134,1,0.0,0.07842265831516279,1.0,1.0
ENSMUSG00000003135,1,0.0,0.009397756574957524,1.0,1.0
ENSMUSG00000003458,1,0.0,0.011018059432708822,1.0,1.0
ENSMUSG00000003464,1,0.0,0.006643241716780319,1.0,1.0
ENSMUSG00000003721,1,0.0,0.029975602868399003,1.0,1.0
ENSMUSG00000004031,1,0.0,0.09624598975042706,1.0,1.0
ENSMUSG00000004110,1,0.0,0.36278580985051545,1.0,1.0
ENSMUSG00000004364,1,0.0,0.12362910804642399,1.0,1.0
ENSMUSG00000004451,1,0.0,0.019281604007240438,1.0,1.0
ENSMUSG00000004552,1,0.0,0.02462860343781972,1.0,1.0
ENSMUSG00000004707,1,0.0,0.014744756005536807,1.0,1.0
ENSMUSG00000004709,1,0.0,0.016527089149063232,1.0,1.0
ENSMUSG00000004768,1,0.0,0.01766130114948914,1.0,1.0
ENSMUSG00000004872,1,0.0,0.10094486803790582,1.0,1.0
ENSMUSG00000004880,1,0.0,0.0239804822947192,1.0,1.0
ENSMUSG00000005338,1,0.0,0.021550028008092255,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0059951205736798,1.0,1.0
ENSMUSG00000005501,1,0.0,0.06659444745357831,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0008101514288756487,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0025924845724020758,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0008101514288756487,1.0,1.0
ENSMUSG00000005763,1,0.0,0.05087750973339074,1.0,1.0
ENSMUSG00000005886,1,0.0,0.2216574309403775,1.0,1.0
ENSMUSG00000006005,1,0.0,0.08895462689054623,1.0,1.0
ENSMUSG00000006007,1,0.0,0.021063937150766866,1.0,1.0
ENSMUSG00000006010,1,0.0,0.041317722872658086,1.0,1.0
ENSMUSG00000006014,1,0.0,0.016527089149063232,1.0,1.0
ENSMUSG00000006299,1,0.0,0.002430454286626946,1.0,1.0
ENSMUSG00000006301,1,0.0,0.007129332574105709,1.0,1.0
ENSMUSG00000006304,1,0.0,0.03224402686925082,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0034026360012777246,1.0,1.0
ENSMUSG00000006411,1,0.0,0.00631918114523006,1.0,1.0
ENSMUSG00000006412,1,0.0,0.01296242286201038,1.0,1.0
ENSMUSG00000006538,1,0.0,0.0012962422862010379,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0045368480017036325,1.0,1.0
ENSMUSG00000006546,1,0.0,0.0004860908573253892,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0034026360012777246,1.0,1.0
ENSMUSG00000007097,1,0.0,0.013448513719335769,1.0,1.0
ENSMUSG00000007107,1,0.0,0.028193269724872575,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0035646662870528543,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.058168872593271574,1.0,1.0
ENSMUSG00000008475,1,0.0,0.009721817146507784,1.0,1.0
ENSMUSG00000009418,1,0.0,0.15652125605877532,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.007939484002981357,1.0,1.0
ENSMUSG00000009905,1,0.0,0.026248906295571018,1.0,1.0
ENSMUSG00000009907,1,0.0,0.03256808744080108,1.0,1.0
ENSMUSG00000010175,1,0.0,0.040993662301107826,1.0,1.0
