gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.0023517538621075974,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0005184969144804152,1.0,1.0
ENSMUSG00000001138,1,0.0,0.000814780865612081,1.0,1.0
ENSMUSG00000001143,1,0.0,0.0020925054048673898,1.0,1.0
ENSMUSG00000001305,1,0.0,0.0025554490785106177,1.0,1.0
ENSMUSG00000001674,1,0.0,0.0013147600331467671,1.0,1.0
ENSMUSG00000002459,1,0.0,0.016628936757264744,1.0,1.0
ENSMUSG00000002881,1,0.0,0.005296075626478527,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0001296242286201038,1.0,1.0
ENSMUSG00000003134,1,0.0,0.008962589521732891,1.0,1.0
ENSMUSG00000003135,1,0.0,0.0010740293228522885,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0012592067923095798,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0007592276247748937,1.0,1.0
ENSMUSG00000003721,1,0.0,0.0034257831849598863,1.0,1.0
ENSMUSG00000004031,1,0.0,0.010999541685763094,1.0,1.0
ENSMUSG00000004110,1,0.0,0.04146123541148749,1.0,1.0
ENSMUSG00000004364,1,0.0,0.014129040919591314,1.0,1.0
ENSMUSG00000004451,1,0.0,0.0022036118865417648,1.0,1.0
ENSMUSG00000004552,1,0.0,0.0028146975357508253,1.0,1.0
ENSMUSG00000004707,1,0.0,0.0016851149720613493,1.0,1.0
ENSMUSG00000004709,1,0.0,0.0018888101884643696,1.0,1.0
ENSMUSG00000004768,1,0.0,0.0020184344170844732,1.0,1.0
ENSMUSG00000004872,1,0.0,0.011536556347189237,1.0,1.0
ENSMUSG00000004880,1,0.0,0.002740626547967909,1.0,1.0
ENSMUSG00000005338,1,0.0,0.0024628603437819724,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0006851566369919772,1.0,1.0
ENSMUSG00000005501,1,0.0,0.007610793994694666,1.0,1.0
ENSMUSG00000005674,1,0.0,9.258873472864557e-05,1.0,1.0
ENSMUSG00000005677,1,0.0,0.00029628395113166583,1.0,1.0
ENSMUSG00000005681,1,0.0,9.258873472864557e-05,1.0,1.0
ENSMUSG00000005763,1,0.0,0.005814572540958942,1.0,1.0
ENSMUSG00000005886,1,0.0,0.02533227782175743,1.0,1.0
ENSMUSG00000006005,1,0.0,0.010166243073205284,1.0,1.0
ENSMUSG00000006007,1,0.0,0.0024073071029447847,1.0,1.0
ENSMUSG00000006010,1,0.0,0.004722025471160924,1.0,1.0
ENSMUSG00000006014,1,0.0,0.0018888101884643696,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0002777662041859367,1.0,1.0
ENSMUSG00000006301,1,0.0,0.000814780865612081,1.0,1.0
ENSMUSG00000006304,1,0.0,0.0036850316422000935,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0003888726858603114,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0007221921308834355,1.0,1.0
ENSMUSG00000006412,1,0.0,0.0014814197556583292,1.0,1.0
ENSMUSG00000006538,1,0.0,0.00014814197556583291,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0005184969144804152,1.0,1.0
ENSMUSG00000006546,1,0.0,5.555324083718734e-05,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0003888726858603114,1.0,1.0
ENSMUSG00000007097,1,0.0,0.0015369729964955165,1.0,1.0
ENSMUSG00000007107,1,0.0,0.003222087968556866,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0004073904328060405,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.006647871153516752,1.0,1.0
ENSMUSG00000008475,1,0.0,0.0011110648167437468,1.0,1.0
ENSMUSG00000009418,1,0.0,0.017888143549574326,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.0009073696003407266,1.0,1.0
ENSMUSG00000009905,1,0.0,0.0029998750052081164,1.0,1.0
ENSMUSG00000009907,1,0.0,0.003722067136091552,1.0,1.0
ENSMUSG00000010175,1,0.0,0.0046849899772694655,1.0,1.0
ENSMUSG00000010290,1,0.0,0.001629561731224162,1.0,1.0
ENSMUSG00000010311,1,0.0,0.0005555324083718734,1.0,1.0
ENSMUSG00000010453,1,0.0,0.002944321764370929,1.0,1.0
ENSMUSG00000010609,1,0.0,0.0022221296334874936,1.0,1.0
ENSMUSG00000012187,1,0.0,0.0021850941395960355,1.0,1.0
ENSMUSG00000013275,1,0.0,0.000814780865612081,1.0,1.0
ENSMUSG00000013593,1,0.0,0.000981440588123643,1.0,1.0
ENSMUSG00000013698,1,0.0,0.0004444259266974987,1.0,1.0
ENSMUSG00000013973,1,0.0,0.0013147600331467671,1.0,1.0
ENSMUSG00000013997,1,0.0,0.0006666388900462481,1.0,1.0
ENSMUSG00000014226,1,0.0,0.0013332777800924961,1.0,1.0
ENSMUSG00000014602,1,0.0,0.0040368688341689465,1.0,1.0
ENSMUSG00000014980,1,0.0,0.0020184344170844732,1.0,1.0
ENSMUSG00000015222,1,0.0,0.03742436657731854,1.0,1.0
ENSMUSG00000015314,1,0.0,0.003092463739936762,1.0,1.0
ENSMUSG00000015316,1,0.0,0.002944321764370929,1.0,1.0
ENSMUSG00000015355,1,0.0,0.0024998958376734304,1.0,1.0
