gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.037334092560958106,1.0,1.0
ENSMUSG00000000817,1,0.0,0.00823113851737659,1.0,1.0
ENSMUSG00000001138,1,0.0,0.012934646241591786,1.0,1.0
ENSMUSG00000001143,1,0.0,0.03321852330226981,1.0,1.0
ENSMUSG00000001305,1,0.0,0.040567754121356055,1.0,1.0
ENSMUSG00000001674,1,0.0,0.020871815526204925,1.0,1.0
ENSMUSG00000002459,1,0.0,0.2639843710215778,1.0,1.0
ENSMUSG00000002881,1,0.0,0.0840752005703466,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0020577846293441475,1.0,1.0
ENSMUSG00000003134,1,0.0,0.14228110865750965,1.0,1.0
ENSMUSG00000003135,1,0.0,0.017050215500280082,1.0,1.0
ENSMUSG00000003458,1,0.0,0.01998990782791458,1.0,1.0
ENSMUSG00000003464,1,0.0,0.012052738543301437,1.0,1.0
ENSMUSG00000003721,1,0.0,0.05438430806123819,1.0,1.0
ENSMUSG00000004031,1,0.0,0.1746177242614891,1.0,1.0
ENSMUSG00000004110,1,0.0,0.6581971121573638,1.0,1.0
ENSMUSG00000004364,1,0.0,0.2242985245985121,1.0,1.0
ENSMUSG00000004451,1,0.0,0.034982338698850514,1.0,1.0
ENSMUSG00000004552,1,0.0,0.04468332338004435,1.0,1.0
ENSMUSG00000004707,1,0.0,0.02675120018147392,1.0,1.0
ENSMUSG00000004709,1,0.0,0.029984861741871868,1.0,1.0
ENSMUSG00000004768,1,0.0,0.03204264637121602,1.0,1.0
ENSMUSG00000004872,1,0.0,0.18314283201162915,1.0,1.0
ENSMUSG00000004880,1,0.0,0.04350744644899055,1.0,1.0
ENSMUSG00000005338,1,0.0,0.039097907957538806,1.0,1.0
ENSMUSG00000005339,1,0.0,0.010876861612247638,1.0,1.0
ENSMUSG00000005501,1,0.0,0.12082135466577781,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0014698461638172483,1.0,1.0
ENSMUSG00000005677,1,0.0,0.004703507724215195,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0014698461638172483,1.0,1.0
ENSMUSG00000005763,1,0.0,0.09230633908772319,1.0,1.0
ENSMUSG00000005886,1,0.0,0.40214991042039916,1.0,1.0
ENSMUSG00000006005,1,0.0,0.16138910878713386,1.0,1.0
ENSMUSG00000006007,1,0.0,0.038216000259248456,1.0,1.0
ENSMUSG00000006010,1,0.0,0.07496215435467966,1.0,1.0
ENSMUSG00000006014,1,0.0,0.029984861741871868,1.0,1.0
ENSMUSG00000006299,1,0.0,0.004409538491451745,1.0,1.0
ENSMUSG00000006301,1,0.0,0.012934646241591786,1.0,1.0
ENSMUSG00000006304,1,0.0,0.05849987731992649,1.0,1.0
ENSMUSG00000006403,1,0.0,0.006173353888032443,1.0,1.0
ENSMUSG00000006411,1,0.0,0.011464800077774537,1.0,1.0
