gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.04585920031109815,1.0,1.0
ENSMUSG00000000817,1,0.0,0.010110689832368097,1.0,1.0
ENSMUSG00000001138,1,0.0,0.01588822687943558,1.0,1.0
ENSMUSG00000001143,1,0.0,0.0408038553949141,1.0,1.0
ENSMUSG00000001305,1,0.0,0.049831257030957046,1.0,1.0
ENSMUSG00000001674,1,0.0,0.02563782064636196,1.0,1.0
ENSMUSG00000002459,1,0.0,0.32426426676666253,1.0,1.0
ENSMUSG00000002881,1,0.0,0.10327347471633128,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0025276724580920243,1.0,1.0
ENSMUSG00000003134,1,0.0,0.17477049567379138,1.0,1.0
ENSMUSG00000003135,1,0.0,0.020943571795619627,1.0,1.0
ENSMUSG00000003458,1,0.0,0.024554532450036807,1.0,1.0
ENSMUSG00000003464,1,0.0,0.014804938683110428,1.0,1.0
ENSMUSG00000003721,1,0.0,0.06680277210671778,1.0,1.0
ENSMUSG00000004031,1,0.0,0.21449106287238034,1.0,1.0
ENSMUSG00000004110,1,0.0,0.808494090524006,1.0,1.0
ENSMUSG00000004364,1,0.0,0.27551629793203064,1.0,1.0
ENSMUSG00000004451,1,0.0,0.04297043178756441,1.0,1.0
ENSMUSG00000004552,1,0.0,0.054886601947141095,1.0,1.0
ENSMUSG00000004707,1,0.0,0.032859741955196316,1.0,1.0
ENSMUSG00000004709,1,0.0,0.03683179867505521,1.0,1.0
ENSMUSG00000004768,1,0.0,0.03935947113314723,1.0,1.0
ENSMUSG00000004872,1,0.0,0.22496284877019015,1.0,1.0
ENSMUSG00000004880,1,0.0,0.05344221768537422,1.0,1.0
ENSMUSG00000005338,1,0.0,0.04802577670374846,1.0,1.0
ENSMUSG00000005339,1,0.0,0.013360554421343556,1.0,1.0
ENSMUSG00000005501,1,0.0,0.148410482896546,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0018054803272085887,1.0,1.0
ENSMUSG00000005677,1,0.0,0.005777537047067484,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0018054803272085887,1.0,1.0
ENSMUSG00000005763,1,0.0,0.11338416454869937,1.0,1.0
ENSMUSG00000005886,1,0.0,0.4939794175242699,1.0,1.0
ENSMUSG00000006005,1,0.0,0.19824173992750305,1.0,1.0
ENSMUSG00000006007,1,0.0,0.0469424885074233,1.0,1.0
