gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.006173353888032443,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0013610544005110898,1.0,1.0
ENSMUSG00000001138,1,0.0,0.0021387997722317124,1.0,1.0
ENSMUSG00000001143,1,0.0,0.005492826687776898,1.0,1.0
ENSMUSG00000001305,1,0.0,0.006708053831090371,1.0,1.0
ENSMUSG00000001674,1,0.0,0.0034512450870102635,1.0,1.0
ENSMUSG00000002459,1,0.0,0.043650958987819954,1.0,1.0
ENSMUSG00000002881,1,0.0,0.013902198519506132,1.0,1.0
ENSMUSG00000003051,1,0.0,0.00034026360012777245,1.0,1.0
ENSMUSG00000003134,1,0.0,0.023526797494548838,1.0,1.0
ENSMUSG00000003135,1,0.0,0.0028193269724872574,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0033054178298126467,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0019929725150340956,1.0,1.0
ENSMUSG00000003721,1,0.0,0.0089926808605197,1.0,1.0
ENSMUSG00000004031,1,0.0,0.02887379692512812,1.0,1.0
ENSMUSG00000004110,1,0.0,0.10883574295515465,1.0,1.0
ENSMUSG00000004364,1,0.0,0.0370887324139272,1.0,1.0
ENSMUSG00000004451,1,0.0,0.005784481202172132,1.0,1.0
ENSMUSG00000004552,1,0.0,0.007388581031345916,1.0,1.0
ENSMUSG00000004707,1,0.0,0.004423426801661042,1.0,1.0
ENSMUSG00000004709,1,0.0,0.00495812674471897,1.0,1.0
ENSMUSG00000004768,1,0.0,0.005298390344846742,1.0,1.0
ENSMUSG00000004872,1,0.0,0.030283460411371747,1.0,1.0
ENSMUSG00000004880,1,0.0,0.007194144688415761,1.0,1.0
ENSMUSG00000005338,1,0.0,0.006465008402427677,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0017985361721039401,1.0,1.0
ENSMUSG00000005501,1,0.0,0.019978334236073498,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00024304542866269462,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0007777453717206227,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00024304542866269462,1.0,1.0
ENSMUSG00000005763,1,0.0,0.015263252920017222,1.0,1.0
ENSMUSG00000005886,1,0.0,0.06649722928211324,1.0,1.0
ENSMUSG00000006005,1,0.0,0.026686388067163867,1.0,1.0
ENSMUSG00000006007,1,0.0,0.00631918114523006,1.0,1.0
ENSMUSG00000006010,1,0.0,0.012395316861797425,1.0,1.0
ENSMUSG00000006014,1,0.0,0.00495812674471897,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0007291362859880838,1.0,1.0
ENSMUSG00000006301,1,0.0,0.0021387997722317124,1.0,1.0
ENSMUSG00000006304,1,0.0,0.009673208060775245,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0010207908003833173,1.0,1.0
ENSMUSG00000006411,1,0.0,0.001895754343569018,1.0,1.0
ENSMUSG00000006412,1,0.0,0.003888726858603114,1.0,1.0
ENSMUSG00000006538,1,0.0,0.0003888726858603114,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0013610544005110898,1.0,1.0
ENSMUSG00000006546,1,0.0,0.00014582725719761676,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0010207908003833173,1.0,1.0
ENSMUSG00000007097,1,0.0,0.00403455411580073,1.0,1.0
ENSMUSG00000007107,1,0.0,0.008457980917461772,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0010693998861158562,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.017450661777981474,1.0,1.0
ENSMUSG00000008475,1,0.0,0.0029165451439523353,1.0,1.0
ENSMUSG00000009418,1,0.0,0.0469563768176326,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.002381845200894407,1.0,1.0
ENSMUSG00000009905,1,0.0,0.007874671888671305,1.0,1.0
ENSMUSG00000009907,1,0.0,0.009770426232240323,1.0,1.0
ENSMUSG00000010175,1,0.0,0.012298098690332347,1.0,1.0
ENSMUSG00000010290,1,0.0,0.004277599544463425,1.0,1.0
ENSMUSG00000010311,1,0.0,0.0014582725719761676,1.0,1.0
ENSMUSG00000010453,1,0.0,0.007728844631473689,1.0,1.0
ENSMUSG00000010609,1,0.0,0.005833090287904671,1.0,1.0
ENSMUSG00000012187,1,0.0,0.005735872116439593,1.0,1.0
ENSMUSG00000013275,1,0.0,0.0021387997722317124,1.0,1.0
ENSMUSG00000013593,1,0.0,0.0025762815438245628,1.0,1.0
ENSMUSG00000013698,1,0.0,0.001166618057580934,1.0,1.0
ENSMUSG00000013973,1,0.0,0.0034512450870102635,1.0,1.0
ENSMUSG00000013997,1,0.0,0.0017499270863714012,1.0,1.0
ENSMUSG00000014226,1,0.0,0.0034998541727428024,1.0,1.0
ENSMUSG00000014602,1,0.0,0.010596780689693485,1.0,1.0
ENSMUSG00000014980,1,0.0,0.005298390344846742,1.0,1.0
ENSMUSG00000015222,1,0.0,0.09823896226546117,1.0,1.0
ENSMUSG00000015314,1,0.0,0.008117717317334,1.0,1.0
ENSMUSG00000015316,1,0.0,0.007728844631473689,1.0,1.0
ENSMUSG00000015355,1,0.0,0.0065622265738927545,1.0,1.0
ENSMUSG00000015484,1,0.0,0.016721525491993388,1.0,1.0
ENSMUSG00000015829,1,0.0,0.09736399872227545,1.0,1.0
ENSMUSG00000015843,1,0.0,0.00768023554574115,1.0,1.0
ENSMUSG00000015961,1,0.0,0.012978625890587892,1.0,1.0
ENSMUSG00000015962,1,0.0,0.005346999430579281,1.0,1.0
ENSMUSG00000016179,1,0.0,0.003110981486882491,1.0,1.0
ENSMUSG00000016181,1,0.0,0.007583017374276072,1.0,1.0
ENSMUSG00000016194,1,0.0,0.009527380803577628,1.0,1.0
ENSMUSG00000016200,1,0.0,0.05001874921878255,1.0,1.0
ENSMUSG00000016262,1,0.0,0.0017499270863714012,1.0,1.0
ENSMUSG00000016481,1,0.0,0.01215227143313473,1.0,1.0
ENSMUSG00000016493,1,0.0,0.017693707206644167,1.0,1.0
