gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.005879384655268993,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0012962422862010379,1.0,1.0
ENSMUSG00000001138,1,0.0,0.0020369521640302025,1.0,1.0
ENSMUSG00000001143,1,0.0,0.005231263512168474,1.0,1.0
ENSMUSG00000001305,1,0.0,0.006388622696276543,1.0,1.0
ENSMUSG00000001674,1,0.0,0.0032869000828669175,1.0,1.0
ENSMUSG00000002459,1,0.0,0.041572341893161856,1.0,1.0
ENSMUSG00000002881,1,0.0,0.013240189066196315,1.0,1.0
ENSMUSG00000003051,1,0.0,0.00032406057155025947,1.0,1.0
ENSMUSG00000003134,1,0.0,0.022406473804332225,1.0,1.0
ENSMUSG00000003135,1,0.0,0.002685073307130721,1.0,1.0
ENSMUSG00000003458,1,0.0,0.003148016980773949,1.0,1.0
ENSMUSG00000003464,1,0.0,0.001898069061937234,1.0,1.0
ENSMUSG00000003721,1,0.0,0.008564457962399715,1.0,1.0
ENSMUSG00000004031,1,0.0,0.02749885421440773,1.0,1.0
ENSMUSG00000004110,1,0.0,0.10365308852871871,1.0,1.0
ENSMUSG00000004364,1,0.0,0.03532260229897828,1.0,1.0
ENSMUSG00000004451,1,0.0,0.005509029716354411,1.0,1.0
ENSMUSG00000004552,1,0.0,0.0070367438393770625,1.0,1.0
ENSMUSG00000004707,1,0.0,0.004212787430153373,1.0,1.0
ENSMUSG00000004709,1,0.0,0.004722025471160924,1.0,1.0
ENSMUSG00000004768,1,0.0,0.005046086042711183,1.0,1.0
ENSMUSG00000004872,1,0.0,0.02884139086797309,1.0,1.0
ENSMUSG00000004880,1,0.0,0.006851566369919772,1.0,1.0
ENSMUSG00000005338,1,0.0,0.00615715085945493,1.0,1.0
ENSMUSG00000005339,1,0.0,0.001712891592479943,1.0,1.0
ENSMUSG00000005501,1,0.0,0.01902698498673666,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0002314718368216139,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0007407098778291645,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0002314718368216139,1.0,1.0
ENSMUSG00000005763,1,0.0,0.014536431352397353,1.0,1.0
ENSMUSG00000005886,1,0.0,0.06333069455439357,1.0,1.0
ENSMUSG00000006005,1,0.0,0.025415607683013205,1.0,1.0
ENSMUSG00000006007,1,0.0,0.006018267757361961,1.0,1.0
ENSMUSG00000006010,1,0.0,0.011805063677902308,1.0,1.0
ENSMUSG00000006014,1,0.0,0.004722025471160924,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0006944155104648417,1.0,1.0
ENSMUSG00000006301,1,0.0,0.0020369521640302025,1.0,1.0
ENSMUSG00000006304,1,0.0,0.009212579105500234,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0009721817146507784,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0018054803272085885,1.0,1.0
ENSMUSG00000006412,1,0.0,0.0037035493891458223,1.0,1.0
ENSMUSG00000006538,1,0.0,0.00037035493891458224,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0012962422862010379,1.0,1.0
ENSMUSG00000006546,1,0.0,0.00013888310209296835,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0009721817146507784,1.0,1.0
ENSMUSG00000007097,1,0.0,0.0038424324912387908,1.0,1.0
ENSMUSG00000007107,1,0.0,0.008055219921392165,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0010184760820151012,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.01661967788379188,1.0,1.0
ENSMUSG00000008475,1,0.0,0.002777662041859367,1.0,1.0
ENSMUSG00000009418,1,0.0,0.04472035887393581,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.0022684240008518162,1.0,1.0
ENSMUSG00000009905,1,0.0,0.007499687513020291,1.0,1.0
ENSMUSG00000009907,1,0.0,0.00930516784022888,1.0,1.0
ENSMUSG00000010175,1,0.0,0.011712474943173663,1.0,1.0
ENSMUSG00000010290,1,0.0,0.004073904328060405,1.0,1.0
ENSMUSG00000010311,1,0.0,0.0013888310209296834,1.0,1.0
ENSMUSG00000010453,1,0.0,0.007360804410927322,1.0,1.0
ENSMUSG00000010609,1,0.0,0.005555324083718734,1.0,1.0
ENSMUSG00000012187,1,0.0,0.005462735348990088,1.0,1.0
ENSMUSG00000013275,1,0.0,0.0020369521640302025,1.0,1.0
ENSMUSG00000013593,1,0.0,0.0024536014703091073,1.0,1.0
ENSMUSG00000013698,1,0.0,0.0011110648167437468,1.0,1.0
ENSMUSG00000013973,1,0.0,0.0032869000828669175,1.0,1.0
ENSMUSG00000013997,1,0.0,0.00166659722511562,1.0,1.0
ENSMUSG00000014226,1,0.0,0.00333319445023124,1.0,1.0
ENSMUSG00000014602,1,0.0,0.010092172085422365,1.0,1.0
ENSMUSG00000014980,1,0.0,0.005046086042711183,1.0,1.0
ENSMUSG00000015222,1,0.0,0.09356091644329634,1.0,1.0
ENSMUSG00000015314,1,0.0,0.007731159349841904,1.0,1.0
ENSMUSG00000015316,1,0.0,0.007360804410927322,1.0,1.0
ENSMUSG00000015355,1,0.0,0.006249739594183575,1.0,1.0
ENSMUSG00000015484,1,0.0,0.015925262373327035,1.0,1.0
ENSMUSG00000015829,1,0.0,0.09272761783073853,1.0,1.0
ENSMUSG00000015843,1,0.0,0.007314510043562999,1.0,1.0
ENSMUSG00000015961,1,0.0,0.012360596086274182,1.0,1.0
ENSMUSG00000015962,1,0.0,0.005092380410075506,1.0,1.0
ENSMUSG00000016179,1,0.0,0.002962839511316658,1.0,1.0
ENSMUSG00000016181,1,0.0,0.007221921308834354,1.0,1.0
ENSMUSG00000016194,1,0.0,0.009073696003407265,1.0,1.0
ENSMUSG00000016200,1,0.0,0.04763690401788814,1.0,1.0
ENSMUSG00000016262,1,0.0,0.00166659722511562,1.0,1.0
ENSMUSG00000016481,1,0.0,0.011573591841080696,1.0,1.0
ENSMUSG00000016493,1,0.0,0.016851149720613492,1.0,1.0
ENSMUSG00000016494,1,0.0,0.005462735348990088,1.0,1.0
ENSMUSG00000016524,1,0.0,0.0015740084903869745,1.0,1.0
ENSMUSG00000016526,1,0.0,0.002731367674495044,1.0,1.0
ENSMUSG00000016528,1,0.0,0.006805272002555449,1.0,1.0
ENSMUSG00000016529,1,0.0,0.0009258873472864556,1.0,1.0
ENSMUSG00000016918,1,0.0,0.04073904328060405,1.0,1.0
ENSMUSG00000018189,1,0.0,0.01333277780092496,1.0,1.0
ENSMUSG00000018196,1,0.0,0.002314718368216139,1.0,1.0
ENSMUSG00000018199,1,0.0,0.007314510043562999,1.0,1.0
ENSMUSG00000018417,1,0.0,0.04305376164882019,1.0,1.0
ENSMUSG00000019230,1,0.0,0.005601618451083056,1.0,1.0
ENSMUSG00000019699,1,0.0,0.09314426713701743,1.0,1.0
ENSMUSG00000020423,1,0.0,0.0002314718368216139,1.0,1.0
ENSMUSG00000022995,1,0.0,0.043933354628742316,1.0,1.0
ENSMUSG00000023150,1,0.0,0.007638570615113259,1.0,1.0
ENSMUSG00000025774,1,0.0,0.011619886208445018,1.0,1.0
ENSMUSG00000025776,1,0.0,0.013055011596739025,1.0,1.0
