gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.004997476956978644,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0011018059432708822,1.0,1.0
ENSMUSG00000001138,1,0.0,0.001731409339425672,1.0,1.0
ENSMUSG00000001143,1,0.0,0.004446573985343203,1.0,1.0
ENSMUSG00000001305,1,0.0,0.005430329291835062,1.0,1.0
ENSMUSG00000001674,1,0.0,0.00279386507043688,1.0,1.0
ENSMUSG00000002459,1,0.0,0.03533649060918758,1.0,1.0
ENSMUSG00000002881,1,0.0,0.011254160706266867,1.0,1.0
ENSMUSG00000003051,1,0.0,0.00027545148581772054,1.0,1.0
ENSMUSG00000003134,1,0.0,0.01904550273368239,1.0,1.0
ENSMUSG00000003135,1,0.0,0.002282312311061113,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0026758144336578565,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0016133587026466488,1.0,1.0
ENSMUSG00000003721,1,0.0,0.007279789268039757,1.0,1.0
ENSMUSG00000004031,1,0.0,0.023374026082246573,1.0,1.0
ENSMUSG00000004110,1,0.0,0.0881051252494109,1.0,1.0
ENSMUSG00000004364,1,0.0,0.03002421195413154,1.0,1.0
ENSMUSG00000004451,1,0.0,0.004682675258901249,1.0,1.0
ENSMUSG00000004552,1,0.0,0.005981232263470504,1.0,1.0
ENSMUSG00000004707,1,0.0,0.003580869315630367,1.0,1.0
ENSMUSG00000004709,1,0.0,0.004013721650486785,1.0,1.0
ENSMUSG00000004768,1,0.0,0.004289173136304505,1.0,1.0
ENSMUSG00000004872,1,0.0,0.024515182237777128,1.0,1.0
ENSMUSG00000004880,1,0.0,0.0058238314144318055,1.0,1.0
ENSMUSG00000005338,1,0.0,0.0052335782305366904,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0014559578536079514,1.0,1.0
ENSMUSG00000005501,1,0.0,0.016172937238726162,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00019675106129837182,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0006296033961547898,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00019675106129837182,1.0,1.0
ENSMUSG00000005763,1,0.0,0.01235596664953775,1.0,1.0
ENSMUSG00000005886,1,0.0,0.05383109037123453,1.0,1.0
ENSMUSG00000006005,1,0.0,0.021603266530561226,1.0,1.0
ENSMUSG00000006007,1,0.0,0.005115527593757667,1.0,1.0
ENSMUSG00000006010,1,0.0,0.010034304126216963,1.0,1.0
ENSMUSG00000006014,1,0.0,0.004013721650486785,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0005902531838951155,1.0,1.0
ENSMUSG00000006301,1,0.0,0.001731409339425672,1.0,1.0
ENSMUSG00000006304,1,0.0,0.007830692239675198,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0008263544574531616,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0015346582781273002,1.0,1.0
ENSMUSG00000006412,1,0.0,0.003148016980773949,1.0,1.0
ENSMUSG00000006538,1,0.0,0.0003148016980773949,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0011018059432708822,1.0,1.0
ENSMUSG00000006546,1,0.0,0.00011805063677902309,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0008263544574531616,1.0,1.0
ENSMUSG00000007097,1,0.0,0.003266067617552972,1.0,1.0
ENSMUSG00000007107,1,0.0,0.006846936933183339,1.0,1.0
ENSMUSG00000007122,1,0.0,0.000865704669712836,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.014126726201223096,1.0,1.0
ENSMUSG00000008475,1,0.0,0.002361012735580462,1.0,1.0
ENSMUSG00000009418,1,0.0,0.03801230504284543,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.0019281604007240437,1.0,1.0
ENSMUSG00000009905,1,0.0,0.006374734386067247,1.0,1.0
ENSMUSG00000009907,1,0.0,0.007909392664194548,1.0,1.0
ENSMUSG00000010175,1,0.0,0.009955603701697614,1.0,1.0
ENSMUSG00000010290,1,0.0,0.003462818678851344,1.0,1.0
ENSMUSG00000010311,1,0.0,0.001180506367790231,1.0,1.0
ENSMUSG00000010453,1,0.0,0.006256683749288223,1.0,1.0
