gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.02410547708660287,1.0,1.0
ENSMUSG00000000817,1,0.0,0.005314593373424255,1.0,1.0
ENSMUSG00000001138,1,0.0,0.00835150387252383,1.0,1.0
ENSMUSG00000001143,1,0.0,0.021448180399890746,1.0,1.0
ENSMUSG00000001305,1,0.0,0.02619335305473383,1.0,1.0
ENSMUSG00000001674,1,0.0,0.013476290339754362,1.0,1.0
ENSMUSG00000002459,1,0.0,0.1704466017619636,1.0,1.0
ENSMUSG00000002881,1,0.0,0.05428477517140489,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0013286483433560638,1.0,1.0
ENSMUSG00000003134,1,6.0,0.09186654259776213,7.716891254171918e-10,4.011146535842755e-07
ENSMUSG00000003135,1,0.0,0.011008800559235957,1.0,1.0
ENSMUSG00000003458,1,0.0,0.01290686962117319,1.0,1.0
ENSMUSG00000003464,1,0.0,0.007782083153942659,1.0,1.0
ENSMUSG00000003721,1,0.0,0.03511427764583883,1.0,1.0
ENSMUSG00000004031,1,0.0,0.1127453022790717,1.0,1.0
ENSMUSG00000004110,1,0.0,0.4249776629677467,1.0,1.0
ENSMUSG00000004364,1,0.0,0.14482266942581096,1.0,1.0
ENSMUSG00000004451,1,0.0,0.022587021837053085,1.0,1.0
ENSMUSG00000004552,1,0.0,0.02885064974144596,1.0,1.0
ENSMUSG00000004707,1,0.0,0.01727242846362883,1.0,1.0
ENSMUSG00000004709,1,0.0,0.019360304431759786,1.0,1.0
ENSMUSG00000004768,1,0.0,0.02068895277511585,1.0,1.0
ENSMUSG00000004872,1,0.0,0.11824970255868968,1.0,1.0
ENSMUSG00000004880,1,0.0,0.028091422116671063,1.0,1.0
ENSMUSG00000005338,1,0.0,0.025244318523765213,1.0,1.0
ENSMUSG00000005339,1,0.0,0.007022855529167766,1.0,1.0
ENSMUSG00000005501,1,0.0,0.07801063844562033,1.0,1.0
ENSMUSG00000005674,1,0.0,0.000949034530968617,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0030369104990995745,1.0,1.0
ENSMUSG00000005681,1,0.0,0.000949034530968617,1.0,1.0
ENSMUSG00000005763,1,0.0,0.05959936854482915,1.0,1.0
ENSMUSG00000005886,1,0.0,0.25965584767301364,1.0,1.0
ENSMUSG00000006005,1,0.0,0.10420399150035414,1.0,1.0
ENSMUSG00000006007,1,0.0,0.024674897805184042,1.0,1.0
ENSMUSG00000006010,1,0.0,0.04840076107939947,1.0,1.0
ENSMUSG00000006014,1,0.0,0.019360304431759786,1.0,1.0
ENSMUSG00000006299,1,0.0,0.0028471035929058513,1.0,1.0
ENSMUSG00000006301,1,0.0,0.00835150387252383,1.0,1.0
ENSMUSG00000006304,1,0.0,0.037771574332550954,1.0,1.0
ENSMUSG00000006403,1,0.0,0.003985945030068191,1.0,1.0
ENSMUSG00000006411,1,0.0,0.007402469341555213,1.0,1.0
ENSMUSG00000006412,1,0.0,0.015184552495497872,1.0,1.0
ENSMUSG00000006538,1,0.0,0.0015184552495497872,1.0,1.0
ENSMUSG00000006542,1,0.0,0.005314593373424255,1.0,1.0
ENSMUSG00000006546,1,0.0,0.0005694207185811702,1.0,1.0
ENSMUSG00000006576,1,0.0,0.003985945030068191,1.0,1.0
ENSMUSG00000007097,1,0.0,0.015753973214079044,1.0,1.0
ENSMUSG00000007107,1,0.0,0.03302640167770787,1.0,1.0
ENSMUSG00000007122,1,0.0,0.004175751936261915,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.0681406793235467,1.0,1.0
ENSMUSG00000008475,1,0.0,0.011388414371623405,1.0,1.0
ENSMUSG00000009418,1,0.0,0.18335347138313682,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.009300538403492447,1.0,1.0
ENSMUSG00000009905,1,0.0,0.03074871880338319,1.0,1.0
ENSMUSG00000009907,1,0.0,0.038151188144938404,1.0,1.0
ENSMUSG00000010175,1,5.0,0.048021147267012024,2.044616874890852e-09,1.0020375215715081e-06
ENSMUSG00000010290,1,0.0,0.01670300774504766,1.0,1.0
ENSMUSG00000010311,1,0.0,0.005694207185811703,1.0,1.0
ENSMUSG00000010453,1,0.0,0.03017929808480202,1.0,1.0
ENSMUSG00000010609,1,0.0,0.02277682874324681,1.0,1.0
ENSMUSG00000012187,1,0.0,0.02239721493085936,1.0,1.0
ENSMUSG00000013275,1,0.0,0.00835150387252383,1.0,1.0
ENSMUSG00000013593,1,0.0,0.010059766028267341,1.0,1.0
ENSMUSG00000013698,1,0.0,0.004555365748649362,1.0,1.0
ENSMUSG00000013973,1,0.0,0.013476290339754362,1.0,1.0
ENSMUSG00000013997,1,0.0,0.0068330486229740426,1.0,1.0
ENSMUSG00000014226,1,0.0,0.013666097245948085,1.0,1.0
ENSMUSG00000014602,1,0.0,0.0413779055502317,1.0,1.0
ENSMUSG00000014980,1,0.0,0.02068895277511585,1.0,1.0
ENSMUSG00000015222,1,0.0,0.383599757417515,1.0,1.0
ENSMUSG00000015314,1,0.0,0.031697753334351805,1.0,1.0
ENSMUSG00000015316,1,0.0,0.03017929808480202,1.0,1.0
ENSMUSG00000015355,1,0.0,0.02562393233615266,1.0,1.0
ENSMUSG00000015484,1,0.0,0.06529357573064085,1.0,1.0
ENSMUSG00000015829,1,0.0,0.380183233106028,1.0,1.0
ENSMUSG00000015843,1,0.0,0.0299894911786083,1.0,1.0
ENSMUSG00000015961,1,0.0,0.05067844395372415,1.0,1.0
ENSMUSG00000015962,1,0.0,0.020878759681309575,1.0,1.0
ENSMUSG00000016179,1,0.0,0.012147641996398298,1.0,1.0
ENSMUSG00000016181,1,0.0,0.029609877366220852,1.0,1.0
ENSMUSG00000016194,1,0.0,0.037202153613969786,1.0,1.0
ENSMUSG00000016200,1,0.0,0.19531130647334138,1.0,1.0
ENSMUSG00000016262,1,0.0,0.0068330486229740426,1.0,1.0
ENSMUSG00000016481,1,0.0,0.04745172654843085,1.0,1.0
ENSMUSG00000016493,1,0.0,0.06908971385451532,1.0,1.0
ENSMUSG00000016494,1,0.0,0.02239721493085936,1.0,1.0
ENSMUSG00000016524,1,0.0,0.006453434810586595,1.0,1.0
ENSMUSG00000016526,1,0.0,0.01119860746542968,1.0,1.0
ENSMUSG00000016528,1,0.0,0.02790161521047734,1.0,1.0
ENSMUSG00000016529,1,0.0,0.003796138123874468,1.0,1.0
ENSMUSG00000016918,1,0.0,0.1670300774504766,1.0,1.0
ENSMUSG00000018189,1,0.0,0.05466438898379234,1.0,1.0
ENSMUSG00000018196,1,0.0,0.00949034530968617,1.0,1.0
ENSMUSG00000018199,1,0.0,0.0299894911786083,1.0,1.0
ENSMUSG00000018417,1,0.0,0.17652042276016278,1.0,1.0
ENSMUSG00000019230,1,0.0,0.022966635649440532,1.0,1.0
ENSMUSG00000019699,1,0.0,0.38189149526177146,1.0,1.0
ENSMUSG00000020423,1,0.0,0.000949034530968617,1.0,1.0
ENSMUSG00000022995,1,0.0,0.1801267539778435,1.0,1.0
ENSMUSG00000023150,1,0.0,0.03131813952196436,1.0,1.0
ENSMUSG00000025774,1,0.0,0.047641533454624574,1.0,1.0
ENSMUSG00000025776,1,0.0,0.05352554754663,1.0,1.0
ENSMUSG00000025777,1,0.0,0.02125837349369702,1.0,1.0
ENSMUSG00000025779,1,0.0,0.022017601118471914,1.0,1.0
ENSMUSG00000025900,1,0.0,0.49995139091426744,1.0,1.0
ENSMUSG00000025902,1,0.0,0.004745172654843085,1.0,1.0
ENSMUSG00000025903,1,0.0,0.05808091329527936,1.0,1.0
ENSMUSG00000025905,1,0.0,0.016513200838853936,1.0,1.0
ENSMUSG00000025907,1,0.0,0.10629186746848511,1.0,1.0
ENSMUSG00000025909,1,0.0,1.1600998106560374,1.0,1.0
ENSMUSG00000025911,1,0.0,0.031697753334351805,1.0,1.0
ENSMUSG00000025912,1,0.0,0.06339550666870361,1.0,1.0
ENSMUSG00000025915,1,0.0,0.12641139952501979,1.0,1.0
ENSMUSG00000025916,1,0.0,0.05504400279617979,1.0,1.0
ENSMUSG00000025917,1,0.0,0.01898069061937234,1.0,1.0
ENSMUSG00000025920,1,0.0,0.3511427764583883,1.0,1.0
ENSMUSG00000025921,1,0.0,0.03017929808480202,1.0,1.0
ENSMUSG00000025925,1,41.0,0.04991921632894925,1.2116746492896147e-103,4.156771051852952e-100
ENSMUSG00000025927,1,0.0,0.036063312176807444,1.0,1.0
ENSMUSG00000025929,1,0.0,0.0028471035929058513,1.0,1.0
ENSMUSG00000025930,1,0.0,0.0013286483433560638,1.0,1.0
ENSMUSG00000025931,1,0.0,0.041567712456425425,1.0,1.0
ENSMUSG00000025932,1,0.0,0.17234467082390084,1.0,1.0
ENSMUSG00000025933,1,0.0,0.01062918674684851,1.0,1.0
ENSMUSG00000025934,1,0.0,0.027711808304283617,1.0,1.0
ENSMUSG00000025935,1,0.0,0.02220740802466564,1.0,1.0
ENSMUSG00000025937,1,0.0,0.03872060886351957,1.0,1.0
ENSMUSG00000025938,1,0.0,0.13267502742941267,1.0,1.0
ENSMUSG00000025939,1,0.0,0.10818993653042235,1.0,1.0
ENSMUSG00000025940,1,0.0,0.014235517964529255,1.0,1.0
ENSMUSG00000025946,1,0.0,0.12774004786837584,1.0,1.0
ENSMUSG00000025949,1,0.0,0.13400367577276873,1.0,1.0
ENSMUSG00000025950,1,0.0,0.03150794642815809,1.0,1.0
ENSMUSG00000025952,1,0.0,0.003606331217680745,1.0,1.0
ENSMUSG00000025956,1,0.0,0.009869959122073616,1.0,1.0
ENSMUSG00000025958,1,0.0,0.1005976602826734,1.0,1.0
ENSMUSG00000025959,1,0.0,0.09224615641014958,1.0,1.0
ENSMUSG00000025962,1,0.0,0.028281229022864788,1.0,1.0
ENSMUSG00000025963,1,0.0,0.036063312176807444,1.0,1.0
ENSMUSG00000025964,1,0.0,0.17917771944687488,1.0,1.0
ENSMUSG00000025967,1,0.0,0.0034165243114870213,1.0,1.0
ENSMUSG00000025968,1,0.0,0.04821095417320574,1.0,1.0
ENSMUSG00000025969,1,0.0,0.08541310778717554,1.0,1.0
ENSMUSG00000025971,1,0.0,0.01290686962117319,1.0,1.0
ENSMUSG00000025977,1,0.0,0.12489294427547,1.0,1.0
ENSMUSG00000025978,1,0.0,0.06206685832534755,1.0,1.0
ENSMUSG00000025979,1,0.0,0.029609877366220852,1.0,1.0
ENSMUSG00000025980,1,0.0,0.012147641996398298,1.0,1.0
ENSMUSG00000025981,1,0.0,0.025434125429958935,1.0,1.0
ENSMUSG00000025982,1,0.0,0.07117758982264627,1.0,1.0
ENSMUSG00000025983,1,0.0,0.13096676527366916,1.0,1.0
ENSMUSG00000025986,1,0.0,0.12394390974450138,1.0,1.0
ENSMUSG00000025991,1,0.0,0.16361355313898956,1.0,1.0
ENSMUSG00000025993,1,0.0,0.022966635649440532,1.0,1.0
ENSMUSG00000025995,1,0.0,0.039479836488294465,1.0,1.0
ENSMUSG00000025997,1,0.0,0.21808813521658818,1.0,1.0
ENSMUSG00000026000,1,0.0,0.03530408455203255,1.0,1.0
ENSMUSG00000026003,1,0.0,0.04403520223694383,1.0,1.0
ENSMUSG00000026004,1,0.0,0.15431301473549713,1.0,1.0
ENSMUSG00000026005,1,0.0,0.02125837349369702,1.0,1.0
ENSMUSG00000026009,1,0.0,0.02562393233615266,1.0,1.0
ENSMUSG00000026011,1,0.0,0.005884014092005426,1.0,1.0
ENSMUSG00000026012,1,0.0,0.03074871880338319,1.0,1.0
ENSMUSG00000026014,1,0.0,0.13950807605238671,1.0,1.0
ENSMUSG00000026017,1,0.0,0.07725141082084543,1.0,1.0
ENSMUSG00000026018,1,0.0,0.06510376882444713,1.0,1.0
ENSMUSG00000026019,1,0.0,0.028660842835252234,1.0,1.0
ENSMUSG00000026020,1,0.0,0.04574346439268734,1.0,1.0
ENSMUSG00000026021,1,0.0,0.047641533454624574,1.0,1.0
ENSMUSG00000026023,1,5.0,0.09907920503312362,7.326826192068848e-08,3.176349863946538e-05
ENSMUSG00000026024,1,0.0,0.09091750806679351,1.0,1.0
ENSMUSG00000026027,1,0.0,0.03131813952196436,1.0,1.0
ENSMUSG00000026028,1,0.0,0.08712136994291904,1.0,1.0
ENSMUSG00000026029,1,0.0,0.06149743760676638,1.0,1.0
ENSMUSG00000026031,1,0.0,0.04213713317500659,1.0,1.0
ENSMUSG00000026032,1,0.0,0.015184552495497872,1.0,1.0
ENSMUSG00000026034,1,0.0,0.017082621557435108,1.0,1.0
ENSMUSG00000026035,1,0.0,0.017652042276016276,1.0,1.0
ENSMUSG00000026036,1,0.0,0.0389104157697133,1.0,1.0
ENSMUSG00000026037,1,0.0,0.05523380970237351,1.0,1.0
ENSMUSG00000026039,1,0.0,0.03929002958210075,1.0,1.0
ENSMUSG00000026042,1,0.0,0.22036581809091288,1.0,1.0
ENSMUSG00000026043,1,0.0,0.06757125860496553,1.0,1.0
ENSMUSG00000026047,1,0.0,0.013666097245948085,1.0,1.0
ENSMUSG00000026048,1,0.0,0.04346578151836266,1.0,1.0
ENSMUSG00000026049,1,0.0,0.023346249461827978,1.0,1.0
ENSMUSG00000026051,1,0.0,0.013476290339754362,1.0,1.0
ENSMUSG00000026058,1,0.0,0.6760921998620427,1.0,1.0
ENSMUSG00000026062,1,0.0,0.09148692878537468,1.0,1.0
ENSMUSG00000026064,1,0.0,0.011578221277817128,1.0,1.0
ENSMUSG00000026065,1,0.0,0.05200709229708021,1.0,1.0
ENSMUSG00000026068,1,0.0,0.03188756024054553,1.0,1.0
ENSMUSG00000026069,1,0.0,0.0299894911786083,1.0,1.0
ENSMUSG00000026070,1,0.0,0.036063312176807444,1.0,1.0
ENSMUSG00000026072,1,0.0,0.09129712187918096,1.0,1.0
ENSMUSG00000026073,1,0.0,0.04004925720687564,1.0,1.0
ENSMUSG00000026074,1,0.0,0.1224254544949516,1.0,1.0
ENSMUSG00000026077,1,0.0,0.13836923461522435,1.0,1.0
ENSMUSG00000026078,1,0.0,0.011008800559235957,1.0,1.0
ENSMUSG00000026080,1,0.0,0.028091422116671063,1.0,1.0
ENSMUSG00000026082,1,0.0,0.1216662268701767,1.0,1.0
ENSMUSG00000026083,1,0.0,0.06833048622974043,1.0,1.0
ENSMUSG00000026085,1,0.0,0.011008800559235957,1.0,1.0
ENSMUSG00000026087,1,0.0,0.008731117684911277,1.0,1.0
ENSMUSG00000026088,1,0.0,0.011578221277817128,1.0,1.0
ENSMUSG00000026090,1,0.0,0.08636214231814415,1.0,1.0
ENSMUSG00000026094,1,0.0,0.04915998870417436,1.0,1.0
ENSMUSG00000026095,1,0.0,0.01290686962117319,1.0,1.0
ENSMUSG00000026096,1,0.0,0.016513200838853936,1.0,1.0
ENSMUSG00000026097,1,0.0,0.015374359401691596,1.0,1.0
ENSMUSG00000026098,1,0.0,0.13893865533380553,1.0,1.0
ENSMUSG00000026100,1,0.0,0.007971890060136383,1.0,1.0
ENSMUSG00000026102,1,0.0,0.029799684272414573,1.0,1.0
ENSMUSG00000026103,1,0.0,0.13874884842761182,1.0,1.0
ENSMUSG00000026104,1,0.0,0.04042887101926308,1.0,1.0
ENSMUSG00000026107,1,0.0,0.012527255808785744,1.0,1.0
ENSMUSG00000026109,1,0.0,0.4023906411306936,1.0,1.0
ENSMUSG00000026110,1,0.0,0.09964862575170479,1.0,1.0
ENSMUSG00000026111,1,0.0,0.006263627904392872,1.0,1.0
ENSMUSG00000026112,1,0.0,0.008731117684911277,1.0,1.0
