gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.0032336615603979465,1.0,1.0
ENSMUSG00000000817,1,0.0,0.0007129332574105708,1.0,1.0
ENSMUSG00000001138,1,0.0,0.0011203236902166114,1.0,1.0
ENSMUSG00000001143,1,0.0,0.002877194931692661,1.0,1.0
ENSMUSG00000001305,1,0.0,0.0035137424829520996,1.0,1.0
ENSMUSG00000001674,1,0.0,0.0018077950455768048,1.0,1.0
ENSMUSG00000002459,1,0.0,0.022864788041239023,1.0,1.0
ENSMUSG00000002881,1,0.0,0.007282103986407974,1.0,1.0
ENSMUSG00000003051,1,0.0,0.0001782333143526427,1.0,1.0
ENSMUSG00000003134,1,0.0,0.012323560592382725,1.0,1.0
ENSMUSG00000003135,1,0.0,0.0014767903189218969,1.0,1.0
ENSMUSG00000003458,1,0.0,0.0017314093394256722,1.0,1.0
ENSMUSG00000003464,1,0.0,0.0010439379840654788,1.0,1.0
ENSMUSG00000003721,1,0.0,0.0047104518793198435,1.0,1.0
ENSMUSG00000004031,1,0.0,0.015124369817924253,1.0,1.0
ENSMUSG00000004110,1,0.0,0.05700919869079529,1.0,1.0
ENSMUSG00000004364,1,0.0,0.019427431264438057,1.0,1.0
ENSMUSG00000004451,1,0.0,0.003029966343994926,1.0,1.0
ENSMUSG00000004552,1,0.0,0.0038702091116573846,1.0,1.0
ENSMUSG00000004707,1,0.0,0.002317033086584355,1.0,1.0
ENSMUSG00000004709,1,0.0,0.0025971140091385083,1.0,1.0
ENSMUSG00000004768,1,0.0,0.002775347323491151,1.0,1.0
ENSMUSG00000004872,1,0.0,0.015862764977385202,1.0,1.0
ENSMUSG00000004880,1,0.0,0.0037683615034558747,1.0,1.0
ENSMUSG00000005338,1,0.0,0.0033864329727002116,1.0,1.0
ENSMUSG00000005339,1,0.0,0.0009420903758639687,1.0,1.0
ENSMUSG00000005501,1,0.0,0.010464841742705165,1.0,1.0
ENSMUSG00000005674,1,0.0,0.00012730951025188765,1.0,1.0
ENSMUSG00000005677,1,0.0,0.0004073904328060405,1.0,1.0
ENSMUSG00000005681,1,0.0,0.00012730951025188765,1.0,1.0
ENSMUSG00000005763,1,0.0,0.007995037243818545,1.0,1.0
ENSMUSG00000005886,1,0.0,0.034831882004916465,1.0,1.0
ENSMUSG00000006005,1,0.0,0.013978584225657264,1.0,1.0
ENSMUSG00000006007,1,0.0,0.0033100472665490792,1.0,1.0
ENSMUSG00000006010,1,0.0,0.006492785022846271,1.0,1.0
ENSMUSG00000006014,1,0.0,0.0025971140091385083,1.0,1.0
ENSMUSG00000006299,1,0.0,0.00038192853075566296,1.0,1.0
ENSMUSG00000006301,1,0.0,0.0011203236902166114,1.0,1.0
ENSMUSG00000006304,1,0.0,0.005066918508025129,1.0,1.0
ENSMUSG00000006403,1,0.0,0.0005346999430579282,1.0,1.0
ENSMUSG00000006411,1,0.0,0.0009930141799647236,1.0,1.0
ENSMUSG00000006412,1,0.0,0.0020369521640302025,1.0,1.0
ENSMUSG00000006538,1,0.0,0.00020369521640302025,1.0,1.0
ENSMUSG00000006542,1,0.0,0.0007129332574105708,1.0,1.0
ENSMUSG00000006546,1,0.0,7.63857061511326e-05,1.0,1.0
ENSMUSG00000006576,1,0.0,0.0005346999430579282,1.0,1.0
ENSMUSG00000007097,1,0.0,0.0021133378701813353,1.0,1.0
ENSMUSG00000007107,1,0.0,0.00443037095676569,1.0,1.0
ENSMUSG00000007122,1,0.0,0.0005601618451083057,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.009140822836085534,1.0,1.0
ENSMUSG00000008475,1,0.0,0.0015277141230226519,1.0,1.0
ENSMUSG00000009418,1,0.0,0.024596197380664694,1.0,1.0
