gene,chromosome,insertions,expected,p,q
ENSMUSG00000000544,1,0.0,0.0420376002851733,1.0,1.0
ENSMUSG00000000817,1,0.0,0.00926813234633742,1.0,1.0
ENSMUSG00000001138,1,0.0,0.014564207972815947,1.0,1.0
ENSMUSG00000001143,1,0.0,0.03740353411200459,1.0,1.0
ENSMUSG00000001305,1,0.0,0.04567865227837729,1.0,1.0
ENSMUSG00000001674,1,0.0,0.023501335592498458,1.0,1.0
ENSMUSG00000002459,1,0.0,0.29724224453610726,1.0,1.0
ENSMUSG00000002881,1,0.0,0.09466735182330366,1.0,1.0
ENSMUSG00000003051,1,0.0,0.002317033086584355,1.0,1.0
ENSMUSG00000003134,1,0.0,0.16020628770097542,1.0,1.0
ENSMUSG00000003135,1,0.0,0.019198274145984656,1.0,1.0
ENSMUSG00000003458,1,0.0,0.022508321412533734,1.0,1.0
ENSMUSG00000003464,1,0.0,0.013571193792851223,1.0,1.0
ENSMUSG00000003721,1,0.0,0.06123587443115796,1.0,1.0
ENSMUSG00000004031,1,0.0,0.19661680763301528,1.0,1.0
ENSMUSG00000004110,1,0.0,0.7411195829803388,1.0,1.0
ENSMUSG00000004364,1,0.0,0.25255660643769473,1.0,1.0
ENSMUSG00000004451,1,0.0,0.039389562471934036,1.0,1.0
ENSMUSG00000004552,1,0.0,0.050312718451546,1.0,1.0
ENSMUSG00000004707,1,0.0,0.030121430125596618,1.0,1.0
ENSMUSG00000004709,1,0.0,0.033762482118800605,1.0,1.0
ENSMUSG00000004768,1,0.0,0.03607951520538496,1.0,1.0
ENSMUSG00000004872,1,0.0,0.2062159447060076,1.0,1.0
ENSMUSG00000004880,1,0.0,0.048988699544926365,1.0,1.0
ENSMUSG00000005338,1,0.0,0.04402362864510275,1.0,1.0
ENSMUSG00000005339,1,0.0,0.012247174886231591,1.0,1.0
ENSMUSG00000005501,1,0.0,0.13604294265516714,1.0,1.0
ENSMUSG00000005674,1,0.0,0.0016550236332745394,1.0,1.0
ENSMUSG00000005677,1,0.0,0.005296075626478526,1.0,1.0
ENSMUSG00000005681,1,0.0,0.0016550236332745394,1.0,1.0
ENSMUSG00000005763,1,0.0,0.10393548416964107,1.0,1.0
ENSMUSG00000005886,1,0.0,0.45281446606391396,1.0,1.0
ENSMUSG00000006005,1,0.0,0.18172159493354442,1.0,1.0
ENSMUSG00000006007,1,0.0,0.04303061446513803,1.0,1.0
ENSMUSG00000006010,1,0.0,0.0844062052970015,1.0,1.0
ENSMUSG00000006014,1,0.0,0.033762482118800605,1.0,1.0
ENSMUSG00000006299,1,0.0,0.004965070899823619,1.0,1.0
ENSMUSG00000006301,1,0.0,0.014564207972815947,1.0,1.0
ENSMUSG00000006304,1,0.0,0.06586994060432667,1.0,1.0
ENSMUSG00000006403,1,0.0,0.006951099259753065,1.0,1.0
ENSMUSG00000006411,1,0.0,0.012909184339541408,1.0,1.0
ENSMUSG00000006412,1,0.0,0.02648037813239263,1.0,1.0
ENSMUSG00000006538,1,0.0,0.002648037813239263,1.0,1.0
ENSMUSG00000006542,1,0.0,0.00926813234633742,1.0,1.0
ENSMUSG00000006546,1,0.0,0.0009930141799647236,1.0,1.0
ENSMUSG00000006576,1,0.0,0.006951099259753065,1.0,1.0
ENSMUSG00000007097,1,0.0,0.027473392312357355,1.0,1.0
ENSMUSG00000007107,1,0.0,0.05759482243795397,1.0,1.0
ENSMUSG00000007122,1,0.0,0.007282103986407973,1.0,1.0
ENSMUSG00000007805,1,0.0,0.0,1.0,1.0
ENSMUSG00000008136,1,0.0,0.11883069686911193,1.0,1.0
ENSMUSG00000008475,1,0.0,0.019860283599294475,1.0,1.0
ENSMUSG00000009418,1,0.0,0.319750565948641,1.0,1.0
ENSMUSG00000009633,1,0.0,0.0,1.0,1.0
ENSMUSG00000009772,1,0.0,0.016219231606090487,1.0,1.0
ENSMUSG00000009905,1,0.0,0.05362276571809508,1.0,1.0
ENSMUSG00000009907,1,0.0,0.06653195005763649,1.0,1.0
ENSMUSG00000010175,1,0.0,0.0837441958436917,1.0,1.0
