chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	12456929	12456931	12456764	True	1	0	3	0
1	36997274	36997273	NA	True	0	0	1	0
1	43472195	43472197	43471849	True	1	0	13	0
1	48076068	48076070	48075774	True	1	0	11	0
1	106152587	106152589	106152362	True	1	0	1	0
1	106333732	106333734	106333324	True	1	0	32	0
1	106333732	106333734	106333479	True	1	0	51	0
1	106333732	106333734	106333299	True	1	0	12	0
1	106333732	106333734	106333521	True	1	0	34	0
1	106333732	106333734	106333620	True	1	0	12	0
1	106333732	106333734	106333410	True	1	0	14	0
1	106333732	106333734	106333553	True	1	0	38	0
1	106333732	106333734	106333549	True	1	0	30	0
1	106333732	106333734	106333495	True	1	0	19	0
1	106333732	106333734	106333436	True	1	0	51	0
1	106333732	106333734	106333527	True	1	0	15	0
1	106333732	106333734	106333388	True	1	0	17	0
1	106333732	106333734	106333559	True	1	0	42	0
1	106333732	106333734	106333456	True	1	0	41	0
1	106333732	106333734	106333128	True	1	0	8	0
1	106333732	106333734	106333501	True	1	0	32	0
1	106333732	106333734	106333349	True	1	0	31	0
1	106333732	106333734	106333575	True	1	0	35	0
1	106333732	106333734	106333562	True	1	0	58	0
1	106333732	106333734	106333524	True	1	0	47	0
1	106333732	106333734	106333478	True	1	0	25	0
1	106333732	106333734	106333548	True	1	0	34	0
1	106333732	106333734	106333555	True	1	0	17	0
1	106333732	106333734	106333412	True	1	0	87	0
1	106333732	106333734	106333576	True	1	0	44	0
1	106333732	106333734	106333491	True	1	0	30	0
1	106333732	106333734	106333656	True	1	0	6	0
1	106333732	106333734	106333377	True	1	0	36	0
1	106333732	106333734	106333552	True	1	0	13	0
1	106333732	106333734	106333538	True	1	0	19	0
1	106333732	106333734	106333505	True	1	0	37	0
1	106333732	106333734	106333516	True	1	0	32	0
1	106333732	106333734	106333407	True	1	0	12	0
1	106333732	106333734	106333450	True	1	0	42	0
1	106333732	106333734	106333567	True	1	0	10	0
1	106333732	106333734	106333551	True	1	0	35	0
1	106333732	106333734	106333592	True	1	0	27	0
1	106333732	106333734	106333662	True	1	0	2	0
1	106333732	106333734	106333402	True	1	0	50	0
1	106333732	106333734	106333543	True	1	0	17	0
1	106333732	106333734	106333378	True	1	0	14	0
1	106333732	106333734	106333369	True	1	0	53	0
1	106333732	106333734	106333514	True	1	0	22	0
1	106333732	106333734	106333445	True	1	0	67	0
1	106333732	106333734	106333504	True	1	0	27	0
1	106333732	106333734	106333544	True	1	0	36	0
1	106333732	106333734	106333434	True	1	0	20	0
1	106333732	106333734	106333584	True	1	0	35	0
1	106333732	106333734	106333425	True	1	0	52	0
1	106333732	106333734	106333525	True	1	0	22	0
1	106333732	106333734	106333542	True	1	0	37	0
1	106333732	106333734	106333568	True	1	0	19	0
1	106333732	106333734	106333223	True	1	0	11	0
1	106333732	106333734	106333386	True	1	0	18	0
1	106333732	106333734	106333634	True	1	0	9	0
1	106333732	106333734	106333393	True	1	0	5	0
1	106333732	106333734	106333463	True	1	0	28	0
1	106333732	106333734	106333492	True	1	0	42	0
1	106333732	106333734	106333531	True	1	0	51	0
1	106333732	106333734	106333428	True	1	0	25	0
1	106333732	106333734	106333476	True	1	0	26	0
1	106333732	106333734	106333431	True	1	0	13	0
1	106333732	106333734	106333467	True	1	0	35	0
1	106333732	106333734	106333474	True	1	0	35	0
1	106333732	106333734	106333454	True	1	0	83	0
1	106333732	106333734	106333464	True	1	0	41	0
1	106333732	106333734	106333582	True	1	0	25	0
1	106333732	106333734	106333594	True	1	0	27	0
1	106333732	106333734	106333458	True	1	0	17	0
1	106333732	106333734	106333408	True	1	0	11	0
1	106333732	106333734	106333354	True	1	0	39	0
1	106333732	106333734	106333573	True	1	0	18	0
