chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
2	22076597	22076599	22076392	True	1	0	1	0
2	46276507	46276506	46276728	False	0	1	1	0
2	57830905	57830907	57830657	True	1	0	2	0
2	74251182	74251184	74251166	True	1	0	1	0
2	74473838	74473840	74473629	True	1	0	9	0
2	109898018	109898020	109897802	True	1	0	1	0
2	169235458	169235457	169235571	True	0	1	4	0
3	11987440	11987442	11987139	True	1	0	1	0
3	26249415	26249414	26249569	True	0	1	3	0
4	14563511	14563510	14563614	True	0	1	3	0
4	44151130	44151132	44150888	False	1	0	10	0
4	81919007	81919009	81918768	True	1	0	14	0
4	120713485	120713484	120713855	True	0	1	1	0
5	27054417	27054416	27054717	True	0	1	1	0
5	NA	NA	28169898	False	1	1	5	0
5	NA	NA	28169970	False	1	1	6	0
5	45668572	45668574	45668468	True	1	0	1	0
5	53507697	53507699	53507440	False	1	0	1	0
5	56840579	56840581	56840405	True	1	0	1	0
5	58865916	58865918	58865704	True	1	0	1	0
5	59175738	59175737	59175851	True	0	1	1	0
5	59415488	59415487	59415680	True	0	1	1	0
5	59558918	59558917	59559122	True	0	1	2	0
5	60841074	60841073	60841301	True	0	1	1	0
5	60862089	60862088	60862276	True	0	1	1	0
5	71732110	71732112	71731937	True	1	0	1	0
5	79099370	79099369	79099642	False	0	1	5	0
5	81168578	81168580	81168478	True	1	0	2	0
5	87849857	87849856	87849979	True	0	1	1	0
5	87849857	87849856	87850037	True	0	1	1	0
5	111050081	111050083	111049861	True	1	0	1	0
5	146948330	146948329	146948569	True	0	1	1	0
5	149002508	149002507	149002907	True	0	1	1	0
6	15083224	15083226	15083024	True	1	0	1	0
6	21566017	21566019	21565683	True	1	0	14	0
6	84911649	84911648	84911942	False	0	1	1	0
6	108409931	108409930	NA	True	0	0	1	0
6	118848399	118848401	118848223	False	1	0	8	0
7	3946381	3946383	3946365	False	1	0	2	0
7	38185776	38185778	38185473	True	1	0	1	0
7	38185776	38185778	38185453	True	1	0	3	0
