chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	44951722	44951724	44951706	False	1	0	2	0
1	50173509	50173508	50173584	True	0	1	1	0
1	78268322	78268324	78268277	True	1	0	1	0
1	106333732	106333734	106333532	True	1	0	1	0
1	141875880	141875882	141875863	False	1	0	1	0
1	147661116	147661115	NA	True	0	0	1	0
1	179855616	179855615	179855819	True	0	1	5	0
1	179855615	179855614	179855819	False	0	1	1	0
2	20884379	20884378	20884475	True	0	1	1	0
2	32299979	32299981	32299863	True	1	0	3	0
2	61480946	61480948	61480876	True	1	0	1	0
2	68286253	68286255	NA	True	1	1	1	0
2	98667160	98667162	98666965	False	1	0	4	0
2	98667312	98667314	98667092	False	1	0	3	0
2	103794720	103794719	NA	True	0	0	1	0
2	120467812	120467814	120467795	False	1	0	1	0
2	130797506	130797505	130797718	False	0	1	15	0
3	4663917	4663919	NA	True	1	1	1	0
3	17188122	17188121	17188307	False	0	1	1	0
3	36406411	36406413	36406319	True	1	0	2	0
3	88691300	88691302	88691098	True	1	0	2	0
3	98016171	98016173	98016032	True	1	0	10	0
3	142788299	142788298	142788316	False	0	1	14	0
3	159847676	159847675	159847844	True	0	1	14	0
4	30101310	30101312	30101085	True	1	0	8	0
4	46633872	46633874	46633718	True	1	0	6	0
4	63283385	63283387	NA	True	1	1	1	0
4	76329597	76329596	76329769	True	0	1	9	0
4	76329597	76329596	76329775	True	0	1	11	0
4	82092343	82092342	82092522	True	0	1	1	0
4	107389424	107389426	NA	True	1	1	1	0
4	120977229	120977228	120977367	True	0	1	3	0
5	3373654	3373656	3373517	True	1	0	4	0
5	4912374	4912376	4912269	True	1	0	4	0
5	12648130	12648129	NA	True	0	0	1	0
5	18000282	18000284	18000145	True	1	0	6	0
5	36125391	36125393	36125111	True	1	0	5	0
5	51418924	51418926	51418849	True	1	0	4	0
5	52072843	52072845	52072766	True	1	0	1	0
5	53810038	53810040	53809837	True	1	0	17	0
5	53810271	53810270	53810666	True	0	1	10	0
5	53922423	53922425	53922331	True	1	0	1	0
5	53996667	53996669	53996486	True	1	0	8	0
5	54735182	54735181	54735288	True	0	1	6	0
5	56239599	56239598	56239702	True	0	1	1	0
5	56438977	56438976	56439147	True	0	1	8	0
5	57137140	57137142	57136974	True	1	0	15	0
5	57424017	57424019	57423820	True	1	0	5	0
5	57446297	57446299	57446140	True	1	0	13	0
5	57535247	57535246	57535369	True	0	1	4	0
5	57698764	57698766	57698620	True	1	0	7	0
5	57698764	57698766	57698643	True	1	0	2	0
5	57711198	57711197	NA	True	0	0	1	0
5	57716244	57716243	57716312	True	0	1	1	0
5	57723313	57723312	57723463	True	0	1	10	0
5	57814077	57814079	57813960	True	1	0	1	0
5	58099301	58099303	58099106	True	1	0	5	0
5	58113659	58113661	58113494	True	1	0	3	0
5	58191088	58191090	58190638	True	1	0	1	0
5	58343680	58343682	58343592	True	1	0	1	0
5	58634012	58634014	58633711	True	1	0	6	0
5	58784413	58784415	58784000	True	1	0	2	0
5	58793355	58793354	58793519	True	0	1	6	0
5	58858700	58858702	58858516	True	1	0	2	0
5	58863885	58863887	58863555	True	1	0	12	0
5	58893325	58893324	58893392	True	0	1	2	0
5	58900022	58900021	58900132	True	0	1	7	0
5	58900462	58900464	58900250	True	1	0	11	0
5	58906390	58906392	58906304	True	1	0	3	0
5	58914847	58914849	58914756	True	1	0	4	0
5	58920073	58920075	58919937	True	1	0	2	0
5	59170989	59170988	59171153	True	0	1	3	0
5	59173283	59173282	59173423	True	0	1	2	0
5	59190090	59190092	59190018	True	1	0	1	0
5	59243333	59243332	59243443	True	0	1	7	0
5	59278742	59278741	59278831	True	0	1	1	0
5	59280888	59280887	59281047	True	0	1	5	0
5	59286232	59286231	59286422	True	0	1	6	0
5	59290171	59290170	59290511	True	0	1	1	0
5	59332838	59332840	59332705	True	1	0	4	0
5	59403633	59403632	59403863	True	0	1	7	0
5	59411167	59411169	59410992	True	1	0	8	0
5	59411270	59411269	59411316	True	0	1	2	0
5	59418656	59418655	59418698	True	0	1	1	0
5	59419659	59419661	59419489	True	1	0	15	0
5	59439780	59439782	59439707	True	1	0	1	0
5	59446562	59446564	59446405	True	1	0	6	0
5	59558582	59558584	59558377	True	1	0	11	0
5	59618983	59618985	59618855	True	1	0	6	0
5	59674081	59674083	59673988	True	1	0	1	0
5	59696806	59696808	59696718	True	1	0	2	0
5	59701614	59701613	59701697	True	0	1	2	0
5	59704306	59704308	59704158	True	1	0	1	0
5	59729580	59729579	59729725	True	0	1	7	0
5	59749913	59749912	59750072	True	0	1	13	0
5	59782843	59782842	59783040	True	0	1	10	0
5	60318033	60318032	60318132	True	0	1	4	0
5	60364579	60364578	60364644	True	0	1	1	0
5	60588472	60588471	60588721	True	0	1	1	0
5	61906419	61906421	61906304	True	1	0	4	0
5	64116634	64116633	64116718	True	0	1	1	0
5	80620978	80620977	80621150	True	0	1	13	0
5	83790404	83790406	NA	True	1	1	2	0
5	89940081	89940080	89940207	False	0	1	1	0
5	89940079	89940078	89940207	False	0	1	9	0
5	99647354	99647353	99647536	True	0	1	14	0
5	105588714	105588713	105589067	True	0	1	4	0
5	135976581	135976583	135976344	False	1	0	4	0
6	9113335	9113334	9113387	True	0	1	1	0
6	16947936	16947935	16947955	False	0	1	2	0
6	25243533	25243532	NA	True	0	0	1	0
6	44499108	44499107	44499304	False	0	1	2	0
6	56683096	56683095	56683354	True	0	1	1	0
6	72729599	72729601	72729522	True	1	0	2	0
6	95498612	95498611	NA	True	0	0	2	0
6	101725201	101725200	NA	True	0	0	1	0
7	52517420	52517422	52517405	True	1	0	3	0
7	64994053	64994055	64993862	True	1	0	7	0
7	135646465	135646467	135646448	False	1	0	3	0
8	9608884	9608883	9608905	True	0	1	1	0
8	33065436	33065435	33065868	True	0	1	6	0
8	93457954	93457956	NA	True	1	1	1	0
8	106353699	106353698	106353803	True	0	1	1	0
8	109692678	109692680	109692462	False	1	0	11	0
9	27330161	27330160	27330504	False	0	1	13	0
9	38266162	38266164	38266047	True	1	0	1	0
9	42194739	42194741	42194689	True	1	0	1	0
9	55772623	55772625	55772557	False	1	0	1	0
10	3755830	3755832	3755416	True	1	0	1	0
10	6204553	6204555	NA	True	1	1	1	0
10	32888921	32888923	32888577	True	1	0	5	0
10	38894481	38894483	38894312	True	1	0	14	0
10	59578320	59578322	59578075	True	1	0	1	0
10	64511244	64511246	64511090	True	1	0	15	0
10	83635850	83635852	83635694	True	1	0	1	0
10	89706519	89706521	NA	True	1	1	1	0
10	128598763	128598762	128598884	True	0	1	1	0
11	9638107	9638109	9637809	False	1	0	2	0
11	34938949	34938948	34939152	True	0	1	21	0
11	108276254	108276256	NA	True	1	1	1	0
12	59689078	59689077	59689162	True	0	1	2	0
12	60303426	60303428	60303339	False	1	0	1	0
12	65938448	65938447	65938662	False	0	1	5	0
12	68910603	68910602	68910626	False	0	1	1	0
12	94981979	94981981	94981866	True	1	0	64	0
12	94981978	94981980	94981525	False	1	0	1	0
12	94981979	94981981	94981820	True	1	0	106	0
12	94981978	94981980	94981720	False	1	0	1	0
12	94981979	94981981	94981655	True	1	0	31	0
12	94981979	94981981	94981699	True	1	0	25	0
12	94981979	94981981	94981908	True	1	0	8	0
12	94981979	94981981	94981791	True	1	0	58	0
12	94981979	94981981	94981761	True	1	0	174	0
12	94981979	94981981	94981800	True	1	0	46	0
12	94981979	94981981	94981824	True	1	0	71	0
12	94981979	94981981	94981868	True	1	0	42	0
