chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	8079469	8079468	8079651	True	0	1	1	0
1	10154508	10154507	10154567	True	0	1	1	0
1	39903100	39903102	NA	True	1	1	1	0
1	80700110	80700109	NA	True	0	0	1	0
1	106333732	106333734	NA	True	1	1	5	0
1	106333732	106333734	106333572	True	1	0	1	0
1	106333732	106333734	106333591	True	1	0	1	0
1	167000736	167000738	NA	True	1	1	3	0
1	167000736	167000738	167000581	True	1	0	1	0
1	182528927	182528926	182529162	True	0	1	24	0
2	27745806	27745808	NA	True	1	1	1	0
2	30703262	30703261	30703552	False	0	1	19	0
2	30703264	30703263	30703552	False	0	1	2	0
2	45358736	45358738	45358562	True	1	0	6	0
2	63682939	63682941	NA	True	1	1	1	0
2	98667100	98667099	98667164	False	0	1	5	0
3	16992882	16992884	16992710	False	1	0	9	0
3	30198783	30198782	30198907	True	0	1	1	0
3	72677211	72677213	72677022	True	1	0	1	0
4	8741902	8741901	8742103	False	0	1	4	0
4	31270124	31270126	31270043	True	1	0	1	0
4	32024595	32024597	32024474	True	1	0	1	0
4	52594072	52594071	52594233	False	0	1	5	0
4	56320341	56320343	NA	True	1	1	1	0
4	91703709	91703708	91703866	True	0	1	1	0
4	110276950	110276949	110277085	True	0	1	5	0
4	155537652	155537651	155537998	False	0	1	7	0
5	4898807	4898809	4898470	True	1	0	1	0
5	7780351	7780350	7780745	True	0	1	8	0
5	8576532	8576534	8576341	True	1	0	18	0
5	10166743	10166745	10166602	True	1	0	1	0
5	10166743	10166745	10166600	True	1	0	2	0
5	10166743	10166745	10166604	True	1	0	2	0
5	10516419	10516421	10516240	True	1	0	17	0
5	12384930	12384929	12385021	True	0	1	3	0
5	13146420	13146419	13146516	True	0	1	3	0
5	13147219	13147221	13147135	True	1	0	1	0
5	13174585	13174584	13174781	True	0	1	24	0
5	14971142	14971141	14971282	True	0	1	6	0
5	16190413	16190415	16190211	True	1	0	7	0
5	16576640	16576639	16576787	True	0	1	4	0
5	19333390	19333392	19333256	True	1	0	4	0
5	26220802	26220801	26220986	True	0	1	13	0
5	NA	NA	28169898	False	1	1	20	0
5	NA	NA	28170052	False	1	1	5	0
5	NA	NA	28170077	False	1	1	9	0
5	32615243	32615245	32615101	True	1	0	3	0
5	39569854	39569853	39569933	True	0	1	1	0
5	45428742	45428744	45428522	True	1	0	9	0
5	46061397	46061396	46061544	True	0	1	7	0
5	46201544	46201546	46201363	True	1	0	11	0
5	46328458	46328457	46328483	True	0	1	1	0
5	47837707	47837706	47837941	True	0	1	13	0
5	47940871	47940873	47940762	True	1	0	1	0
5	49008681	49008680	49008747	True	0	1	2	0
5	49827100	49827099	49827320	True	0	1	11	0
5	49827101	49827100	49827320	False	0	1	1	0
3	100744013	100744012	49827320	False	0	1	1	0
5	51417877	51417876	NA	True	0	0	1	0
5	51640562	51640561	51640664	True	0	1	1	0
5	52032786	52032785	52032959	True	0	1	8	0
5	55297015	55297017	55296920	True	1	0	4	0
5	55632251	55632250	55632446	True	0	1	3	0
5	55715225	55715224	55715392	True	0	1	10	0
5	56463554	56463556	56463464	True	1	0	1	0
5	56644557	56644556	56644606	True	0	1	1	0
5	56711957	56711956	56712096	True	0	1	3	0
5	57011878	57011880	57011605	True	1	0	16	0
5	57105651	57105650	57105797	True	0	1	7	0
5	57319671	57319670	57320158	True	0	1	20	0
5	57349610	57349609	57349894	True	0	1	27	0
5	57416837	57416839	57416725	True	1	0	1	0
5	57476805	57476807	57476579	True	1	0	22	0
5	57592511	57592510	57592693	True	0	1	9	0
5	57697032	57697034	57696779	True	1	0	19	0
5	57802728	57802727	57802894	True	0	1	6	0
5	57840908	57840907	57841128	True	0	1	16	0
5	57929870	57929869	57930092	True	0	1	12	0
5	58008885	58008884	58008995	True	0	1	4	0
5	58043466	58043468	58043381	True	1	0	2	0
5	58190640	58190639	58190786	True	0	1	4	0
5	58450508	58450510	58450399	True	1	0	1	0
5	58513795	58513797	58513509	True	1	0	27	0
5	58749150	58749152	58748867	False	1	0	1	0
5	58773048	58773047	58773115	True	0	1	1	0
