chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	NA	NA	23119466	False	0	0	3	0
1	25899131	25899133	25898861	True	1	0	1	0
1	40061543	40061545	40061440	True	1	0	1	0
1	47302200	47302199	47302223	True	0	1	1	0
1	55524368	55524370	55524352	False	1	0	1	0
1	62331946	62331948	62331870	True	1	0	1	0
1	NA	NA	117150527	False	0	0	1	0
1	134119553	134119555	134119288	False	1	0	2	0
1	152226357	152226356	152226560	True	0	1	1	0
1	195177160	195177162	195176782	False	1	0	4	0
2	13460291	13460293	13460194	True	1	0	2	0
2	98666946	98666945	98667149	False	0	1	5	0
2	98666954	98666953	98667149	False	0	1	1	0
2	116397695	116397697	116397551	True	1	0	1	0
2	NA	NA	146123190	False	0	0	5	0
2	165994680	165994679	165994822	True	0	1	1	0
2	167538173	167538175	167537939	True	1	0	1	0
2	171585599	171585601	171585395	True	1	0	1	0
3	8068490	8068489	8068688	True	0	1	1	0
3	9249033	9249035	9248809	True	1	0	1	0
3	23338057	23338059	23337938	True	1	0	1	0
3	24667347	24667349	24667111	True	1	0	1	0
3	60633952	60633951	60634103	True	0	1	1	0
3	60633952	60633951	60634208	True	0	1	1	0
3	102678324	102678326	102678259	True	1	0	1	0
3	149802438	149802437	149802618	True	0	1	9	0
4	76566819	76566821	76566560	True	1	0	1	0
4	110469453	110469452	110469470	False	0	1	4	0
4	150008429	150008431	150008176	True	1	0	1	0
5	8477181	8477180	8477407	True	0	1	1	0
5	9366156	9366158	9365957	True	1	0	1	0
5	13398688	13398690	13398434	True	1	0	1	0
5	17548294	17548296	17548150	True	1	0	1	0
5	17925965	17925964	17926099	True	0	1	1	0
5	NA	NA	28169878	False	1	1	2	0
5	55473577	55473579	55473383	True	1	0	1	0
5	55473577	55473579	55473440	True	1	0	1	0
5	56840579	56840581	56840221	True	1	0	1	0
5	58888176	58888175	58888383	True	0	1	1	0
5	59558918	59558917	NA	True	0	0	1	0
5	60134568	60134570	60134392	True	1	0	1	0
5	60802200	60802199	60802338	True	0	1	1	0
5	60811277	60811279	60811186	True	1	0	1	0
5	61365395	61365394	61365641	True	0	1	1	0
5	71682086	71682085	71682176	True	0	1	1	0
5	71886139	71886138	71886532	True	0	1	1	0
5	76416087	76416086	76416248	True	0	1	1	0
5	83645496	83645498	83645336	True	1	0	1	0
5	84122978	84122977	84123109	True	0	1	1	0
5	91963896	91963895	91964206	True	0	1	1	0
5	98436104	98436103	98436380	True	0	1	1	0
5	98846701	98846703	98846540	True	1	0	1	0
5	103599578	103599580	103599435	True	1	0	1	0
6	7856201	7856203	7856078	True	1	0	1	0
6	36757064	36757066	36756856	True	1	0	1	0
6	52809577	52809579	52809399	False	1	0	1	0
6	76581159	76581161	NA	False	1	1	1	0
6	NA	NA	81344138	False	0	0	1	0
6	81546734	81546733	81546751	False	0	1	1	0
6	94715661	94715663	94715234	True	1	0	1	0
6	104204633	104204635	104204617	False	1	0	1	2
6	145009510	145009512	145009407	True	1	0	1	0
6	149142048	149142050	149141741	True	1	0	7	0
7	69425320	69425319	69425410	True	0	1	1	0
7	78501897	78501896	78502118	True	0	1	1	0
8	5139603	5139605	5139474	False	1	0	1	0
8	18662810	18662809	18662991	True	0	1	1	0
8	78456801	78456800	78457089	True	0	1	1	0
8	112984604	112984606	112984413	True	1	0	1	0
8	118717595	118717597	118717383	True	1	0	1	0
9	3030210	3030209	3030249	False	0	1	1	0
9	69995545	69995547	69995402	True	1	0	1	0
10	3977260	3977259	3977394	True	0	1	1	0
10	4233284	4233283	4233663	True	0	1	5	0
10	12974967	12974966	12975247	False	0	1	1	0
10	24192959	24192961	24192808	True	1	0	1	0
10	30794229	30794231	30794112	True	1	0	1	0
10	34022400	34022402	34022013	False	1	0	6	0
10	42891094	42891093	42891246	True	0	1	1	0
10	48263160	48263159	NA	True	0	0	1	0
10	52348161	52348163	52348050	True	1	0	2	0
10	59546144	59546143	59546357	True	0	1	1	0
10	61991871	61991870	61991973	True	0	1	1	0
10	69804073	69804075	69803882	False	1	0	4	0
10	94900626	94900625	94901428	True	0	1	1	0
10	123882375	123882377	123882222	True	1	0	2	0
11	31874753	31874755	NA	True	1	1	1	0
11	36382496	36382495	36382672	True	0	1	9	0
11	43697719	43697718	43698056	True	0	1	1	0
11	44027923	44027925	44027562	True	1	0	1	0
11	61511430	61511429	61511537	False	0	1	1	0
11	91484391	91484393	91484164	False	1	0	4	0
11	107677429	107677431	107677381	True	1	0	1	0
11	114594868	114594870	114594784	True	1	0	1	0
12	3909269	3909268	3909442	True	0	1	1	0
12	12681630	12681632	12681551	True	1	0	1	0
12	17697637	17697639	17697487	True	1	0	7	0
12	33133075	33133077	33132895	True	1	0	2	0
12	33182729	33182728	33183085	True	0	1	1	0
12	35749269	35749268	35749568	False	0	1	1	0
12	66565914	66565916	66565645	True	1	0	6	0
12	73727178	73727177	73727285	True	0	1	1	0
12	94137397	94137396	94137542	True	0	1	1	0
12	94981979	94981981	94981670	True	1	0	1	0
12	94981979	94981981	94981741	True	1	0	1	0
12	94981979	94981981	94981703	True	1	0	1	0
12	94981979	94981981	94981652	True	1	0	1	0
12	94981979	94981981	94981794	True	1	0	1	0
12	94981979	94981981	94981863	True	1	0	1	0
12	94981979	94981981	94981807	True	1	0	1	0
13	NA	NA	31627334	False	1	1	8	0
13	NA	NA	31627367	False	1	1	8	0
13	NA	NA	31627387	False	1	1	1	0
13	82993449	82993451	82993323	True	1	0	1	0
14	15721940	15721942	15721720	True	1	0	1	0
14	51172076	51172075	51172393	False	0	1	6	0
14	56665982	56665981	56666494	True	0	1	5	0
14	57648334	57648336	57648213	True	1	0	1	0
14	75706960	75706962	75706754	True	1	0	1	0
15	10351782	10351781	10351857	True	0	1	1	0
15	14753350	14753352	14753178	True	1	0	1	0
15	31247824	31247826	31247560	True	1	0	17	0
15	57717008	57717010	57716902	True	1	0	1	0
15	63768412	63768411	63768793	True	0	1	1	0
15	67406739	67406738	67406909	True	0	1	1	0
15	69005615	69005614	69005807	True	0	1	1	0
15	73623696	73623695	73623793	True	0	1	1	0
15	76818788	76818790	76818658	True	1	0	1	0
15	93749155	93749157	93749005	True	1	0	1	0
16	23985373	23985372	23985501	True	0	1	1	0
16	32923144	32923146	32922928	True	1	0	1	0
16	56011223	56011222	56011422	True	0	1	8	0
16	71143780	71143779	71143911	True	0	1	1	0
16	79239040	79239042	79239023	False	1	0	2	0
17	10303512	10303511	10303592	True	0	1	1	0
17	22315397	22315399	22315268	True	1	0	3	0
17	34371294	34371296	34371148	True	1	0	1	0
17	81781765	81781767	81781688	True	1	0	1	0
18	15395416	15395418	15395321	True	1	0	1	0
18	52067682	52067681	52067789	True	0	1	1	0
19	40636178	40636177	40636590	True	0	1	1	0
X	6583938	6583937	6584105	True	0	1	6	0
X	13291398	13291400	13291176	True	1	0	1	0
X	45287182	45287184	45286945	True	1	0	1	0
X	48362422	48362424	48362199	True	1	0	1	0
1	6750739	6750741	6750550	True	1	0	0	1
1	6939887	6939886	6940084	True	0	1	0	3
1	39312062	39312064	39311968	True	1	0	0	2
1	61849816	61849815	61849970	True	0	1	0	1
1	83857581	83857580	83857799	True	0	1	0	1
1	91271046	91271045	NA	True	0	0	0	1
1	107191212	107191211	107191397	True	0	1	0	1
1	127387160	127387159	127387314	True	0	1	0	1
1	133988272	133988271	133988443	False	0	1	0	6
1	161995997	161995996	161996065	False	0	1	0	1
1	179710749	179710751	179710389	True	1	0	0	1
1	189787254	189787256	189787167	True	1	0	0	3
2	6873797	6873796	NA	True	0	0	0	1
2	22153881	22153883	22153510	True	1	0	0	1
2	37348128	37348130	37347987	False	1	0	0	1
2	48862135	48862137	48861932	True	1	0	0	1
2	51375729	51375728	51375845	True	0	1	0	1
2	58348364	58348363	58348748	True	0	1	0	2
2	92750858	92750860	92750525	True	1	0	0	1
2	95924885	95924887	95924798	True	1	0	0	1
2	98666645	98666647	98666570	False	1	0	0	1
2	98666938	98666937	98667151	False	0	1	0	6
2	98667158	98667160	98667107	False	1	0	0	1
2	98667158	98667157	98667290	False	0	1	0	3
2	113479473	113479472	113479709	True	0	1	0	1
2	172478148	172478150	172478023	True	1	0	0	1
3	8246415	8246417	8246246	False	1	0	0	1
3	48474036	48474035	48474269	True	0	1	0	1
3	53880072	53880074	NA	False	1	1	0	1
3	79166067	79166069	79165924	True	1	0	0	1
3	96477435	96477434	NA	True	0	0	0	1
3	99233837	99233836	99234161	True	0	1	0	1
3	103684060	103684059	103684287	False	0	1	0	6
3	103684065	103684064	103684287	False	0	1	0	1
4	32762012	32762011	32762227	True	0	1	0	4
4	75950232	75950234	75949911	False	1	0	0	1
4	102901933	102901935	102901615	False	1	0	0	11
4	117390008	117390010	117389698	False	1	0	0	2
4	132146241	132146243	132145809	False	1	0	0	3
4	133752317	133752316	133752554	True	0	1	0	1
4	141240010	141240012	141239777	True	1	0	0	9
4	151179780	151179782	151179636	True	1	0	0	1
5	9952265	9952264	9952446	True	0	1	0	1
5	10079480	10079482	10079212	True	1	0	0	1
5	10079480	10079482	10079305	True	1	0	0	1
5	10079480	10079482	10079444	True	1	0	0	1
5	12394484	12394483	12394868	True	0	1	0	1
5	14040613	14040615	14040256	True	1	0	0	1
5	15881833	15881835	15881669	True	1	0	0	1
5	16203433	16203432	16203731	True	0	1	0	1
5	18951966	18951968	18951891	True	1	0	0	1
5	40550838	40550840	40550718	True	1	0	0	1
5	43479773	43479772	43479912	True	0	1	0	1
5	56261280	56261279	56261431	True	0	1	0	1
5	56368338	56368337	56368540	True	0	1	0	1
5	56846454	56846453	56846600	True	0	1	0	1
5	57913601	57913603	57913523	True	1	0	0	1
5	58040128	58040130	58040060	True	1	0	0	1
5	58127736	58127738	58127506	True	1	0	0	1
5	58152539	58152541	58152229	True	1	0	0	1
5	58581621	58581623	58581374	True	1	0	0	1
5	58846691	58846693	58846527	True	1	0	0	1
5	59156194	59156193	NA	False	0	0	0	5
5	59156194	59156193	59156250	False	0	1	0	1
5	59156194	59156193	59156272	False	0	1	0	1
5	59156199	59156198	59156274	False	0	1	0	1
5	59156194	59156193	59156275	False	0	1	0	1
5	59156194	59156193	59156283	False	0	1	0	1
5	59156194	59156193	59156297	False	0	1	0	2
5	59156194	59156193	59156300	False	0	1	0	1
5	59156194	59156193	59156319	False	0	1	0	1
5	59156194	59156193	59156322	False	0	1	0	1
5	59156194	59156193	59156365	False	0	1	0	2
5	59156194	59156193	59156366	False	0	1	0	1
5	59156194	59156193	59156381	False	0	1	0	1
5	59156194	59156193	59156387	False	0	1	0	1
5	59156194	59156193	59156401	False	0	1	0	1
5	59156194	59156193	59156409	False	0	1	0	1
5	59156194	59156193	59156455	False	0	1	0	1
5	59156194	59156193	59156494	False	0	1	0	1
5	59156194	59156193	59156499	False	0	1	0	1
5	59156194	59156193	59156577	False	0	1	0	1
5	59156199	59156198	59156729	False	0	1	0	1
5	59189148	59189147	59189399	True	0	1	0	1
5	59310311	59310310	NA	True	0	0	0	1
5	59526491	59526490	59526562	True	0	1	0	1
5	59526491	59526490	59526606	True	0	1	0	1
5	59526491	59526490	59526687	True	0	1	0	1
5	59526491	59526490	59526693	True	0	1	0	1
5	60832925	60832924	60833225	False	0	1	0	3
5	62202096	62202095	62202290	True	0	1	0	1
5	63402425	63402424	63402732	True	0	1	0	1
5	63962581	63962583	63962503	True	1	0	0	1
5	70013422	70013424	NA	True	1	1	0	1
5	71698093	71698092	NA	True	0	0	0	1
5	71698093	71698092	71698218	True	0	1	0	1
5	74933606	74933608	74933406	True	1	0	0	9
5	81215314	81215313	81215475	True	0	1	0	1
5	83823089	83823091	83823061	False	1	0	0	1
5	91924556	91924555	91924687	True	0	1	0	1
5	98436104	98436106	NA	True	1	1	0	1
5	98915999	98915998	98916177	True	0	1	0	1
5	98915999	98915998	98916218	True	0	1	0	1
5	101577945	101577944	101578048	True	0	1	0	1
5	110109519	110109521	110109435	True	1	0	0	1
5	119138387	119138386	119138529	True	0	1	0	1
5	143016869	143016868	143017030	True	0	1	0	5
6	5189739	5189741	5189589	True	1	0	0	1
6	9100567	9100569	9100440	True	1	0	0	1
6	15083224	15083223	15083343	True	0	1	0	1
6	31065662	31065661	31065970	True	0	1	0	1
6	33935535	33935537	33935326	True	1	0	0	7
6	141421904	141421903	141421921	False	0	1	0	1
7	75829103	75829102	75829375	False	0	1	0	5
8	61451095	61451097	NA	True	1	1	0	1
8	71226473	71226472	71226632	True	0	1	0	1
8	86884032	86884031	86884150	True	0	1	0	2
9	33783473	33783472	33783548	True	0	1	0	1
9	33783473	33783472	33783931	True	0	1	0	1
9	40346201	40346203	40345954	False	1	0	0	4
9	NA	NA	44814783	False	1	1	0	1
9	55530198	55530197	55530252	True	0	1	0	1
9	55728007	55728009	55727855	True	1	0	0	1
9	62954543	62954542	NA	True	0	0	0	1
9	65293565	65293564	65293788	True	0	1	0	1
9	122053756	122053758	122053686	True	1	0	0	1
10	9116356	9116355	9116556	True	0	1	0	6
10	11146544	11146546	11146424	True	1	0	0	1
10	15253606	15253605	15253805	True	0	1	0	1
10	42891059	42891061	42890844	False	1	0	0	1
10	44886142	44886144	44885349	True	1	0	0	2
10	58752516	58752515	58752691	True	0	1	0	1
10	95821114	95821116	95821020	True	1	0	0	1
10	117185325	117185327	NA	True	1	1	0	1
10	117906120	117906119	117906221	True	0	1	0	1
10	122988427	122988426	122988551	True	0	1	0	4
10	127892436	127892435	127892533	True	0	1	0	1
11	20477045	20477047	20476805	True	1	0	0	8
11	40640376	40640378	40640324	False	1	0	0	1
11	64474993	64474992	64475186	False	0	1	0	2
11	64474990	64474989	64475186	False	0	1	0	3
11	87888358	87888360	87887911	False	1	0	0	4
11	90769915	90769914	90770203	True	0	1	0	8
11	106788817	106788816	106789027	True	0	1	0	8
11	107677429	107677428	107677543	True	0	1	0	1
