chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	3714003	3714005	3713705	True	1	0	4	0
1	3937781	3937783	3937683	True	1	0	2	0
1	4663315	4663314	4663591	True	0	1	6	0
1	6220920	6220919	6221119	True	0	1	9	0
1	6729085	6729087	6728950	True	1	0	3	0
1	6737067	6737066	6737321	True	0	1	13	0
1	6775636	6775638	6775520	True	1	0	1	0
1	6787232	6787234	6787065	True	1	0	15	0
1	6811933	6811935	6811845	True	1	0	3	0
1	7002872	7002874	7002793	True	1	0	2	0
1	7776933	7776932	7777036	True	0	1	2	0
1	7814459	7814458	7814713	True	0	1	25	0
1	7865742	7865744	7865623	False	1	0	2	0
1	7865742	7865744	NA	False	1	1	1	0
1	9860718	9860720	9860560	True	1	0	3	0
1	10234042	10234041	10234144	True	0	1	5	0
1	10234042	10234041	10234228	True	0	1	9	0
1	10328340	10328339	10328408	True	0	1	1	0
1	10942919	10942921	10942747	True	1	0	6	0
1	11414726	11414725	11414888	True	0	1	3	0
1	12032139	12032141	12031977	False	1	0	6	0
1	13035266	13035268	13035032	True	1	0	25	0
1	13246337	13246339	13246240	True	1	0	2	0
1	14260763	14260762	14260852	True	0	1	1	0
1	14474555	14474554	14474677	True	0	1	2	0
1	14515766	14515765	14515858	True	0	1	1	0
1	15215034	15215036	15214892	True	1	0	10	0
1	15379369	15379371	15379211	True	1	0	7	0
1	15461029	15461028	15461057	True	0	1	1	0
1	15581819	15581821	15581537	True	1	0	20	0
1	15581739	15581738	15581824	True	0	1	2	0
1	16201647	16201646	16201717	True	0	1	1	0
1	16201647	16201646	16201743	True	0	1	4	0
1	16201647	16201646	16201755	True	0	1	3	0
1	16201647	16201646	16201767	True	0	1	3	0
1	16201647	16201646	16201785	True	0	1	2	0
1	16201647	16201646	16201787	True	0	1	3	0
1	16201647	16201646	16201797	True	0	1	5	0
1	16201647	16201646	16201805	True	0	1	5	0
1	16201647	16201646	16201808	True	0	1	3	0
1	16201647	16201646	16201938	True	0	1	1	0
1	16520220	16520219	16520409	True	0	1	17	0
1	16551268	16551267	16551507	True	0	1	13	0
1	17039583	17039582	17039701	True	0	1	3	0
1	17060401	17060400	17060496	True	0	1	2	0
1	17297646	17297645	17297865	True	0	1	17	0
1	18456220	18456219	18456429	True	0	1	11	0
1	18486821	18486823	18486747	True	1	0	1	0
1	18486821	18486823	18486654	True	1	0	8	0
1	19516356	19516358	19516252	True	1	0	2	0
1	19954218	19954217	19954401	True	0	1	17	0
1	20135042	20135044	20134947	True	1	0	2	0
1	20188384	20188386	20188297	True	1	0	1	0
1	20846369	20846371	20846235	True	1	0	5	0
1	21132869	21132871	21132752	True	1	0	5	0
1	21485040	21485042	21484957	True	1	0	1	0
1	21830357	21830356	21830497	True	0	1	7	0
1	21830869	21830871	21830782	True	1	0	1	0
1	21943120	21943122	21942873	True	1	0	7	0
1	22647479	22647478	22647550	True	0	1	4	0
1	22806474	22806473	22806558	True	0	1	1	0
1	22831979	22831978	22832107	True	0	1	5	0
1	23138724	23138726	23138550	True	1	0	6	0
1	23178796	23178795	23178814	True	0	1	1	0
1	23398880	23398882	23398683	True	1	0	12	0
1	23774267	23774269	23774149	True	1	0	3	0
1	23777889	23777891	23777767	True	1	0	1	0
1	24073360	24073359	NA	True	0	0	1	0
1	24073360	24073359	24073502	True	0	1	2	0
1	24090410	24090409	24090686	True	0	1	8	0
1	24249215	24249214	24249381	True	0	1	6	0
1	24438572	24438574	24438332	True	1	0	11	0
1	24742574	24742573	24742762	True	0	1	23	0
1	24838836	24838838	24838704	True	1	0	3	0
1	24864877	24864879	24864792	True	1	0	1	0
1	24923012	24923011	24923239	True	0	1	10	0
1	25171450	25171452	25171414	True	1	0	1	0
1	25828480	25828482	25828234	True	1	0	13	0
1	25952287	25952286	25952521	True	0	1	12	0
1	28485360	28485359	28485599	True	0	1	6	0
1	29516680	29516682	29516538	True	1	0	7	0
1	30096775	30096774	30096954	True	0	1	15	0
1	30299155	30299157	30299105	True	1	0	1	0
1	30776094	30776093	30776279	True	0	1	11	0
1	30948942	30948944	30948775	True	1	0	10	0
1	31763370	31763372	31763258	False	1	0	3	0
1	32410100	32410102	32409974	True	1	0	4	0
1	32464675	32464674	32464881	True	0	1	7	0
1	32675024	32675023	32675127	True	0	1	2	0
1	33271749	33271748	33271841	True	0	1	2	0
1	33427259	33427261	33427098	True	1	0	12	0
1	34389684	34389683	34389849	True	0	1	9	0
1	34728594	34728593	34728801	True	0	1	21	0
1	35060254	35060253	35060389	True	0	1	2	0
1	36139485	36139487	36139378	True	1	0	1	0
1	36941490	36941489	36941578	True	0	1	1	0
1	37071178	37071177	37071322	True	0	1	8	0
1	38308247	38308249	38308158	True	1	0	3	0
1	38450010	38450009	38450274	True	0	1	10	0
1	38893698	38893700	38893512	True	1	0	11	0
1	39337608	39337607	39337654	True	0	1	1	0
1	39776810	39776812	39776710	True	1	0	1	0
1	39794259	39794258	39794376	True	0	1	4	0
1	39794259	39794258	39794416	True	0	1	10	0
1	39974015	39974014	39974135	True	0	1	2	0
1	40682594	40682596	40682542	True	1	0	2	0
1	40971220	40971222	40971125	True	1	0	1	0
1	41716144	41716146	41715893	True	1	0	5	0
1	41716144	41716146	41715895	True	1	0	4	0
1	42864380	42864382	42864138	True	1	0	15	0
1	43835287	43835286	43835410	True	0	1	5	0
1	43870362	43870361	43870455	True	0	1	1	0
1	43879872	43879871	43880015	True	0	1	3	0
1	43890976	43890975	43891228	True	0	1	1	0
1	43940521	43940520	43940639	True	0	1	3	0
1	44147540	44147539	44147710	True	0	1	6	0
1	44951722	44951724	44951706	False	1	0	1	0
1	45665085	45665084	45665186	True	0	1	2	0
1	45886536	45886538	45886374	True	1	0	3	0
1	46727392	46727391	46727503	True	0	1	1	0
1	46818807	46818806	46818949	True	0	1	9	0
1	47605987	47605989	47605896	True	1	0	5	0
1	47991078	47991080	47990960	True	1	0	6	0
1	48876039	48876041	48875925	True	1	0	1	0
1	49033129	49033128	49033302	True	0	1	7	0
1	49543059	49543058	49543190	True	0	1	5	0
1	51336492	51336491	51336639	True	0	1	6	0
1	51416099	51416101	51416032	True	1	0	1	0
1	51718476	51718478	51718344	True	1	0	1	0
1	51880859	51880861	51880543	True	1	0	6	0
1	52235887	52235886	52236001	True	0	1	3	0
1	52272163	52272162	52272367	True	0	1	16	0
1	52479572	52479574	52479307	True	1	0	18	0
1	52502648	52502647	52502711	True	0	1	1	0
1	52549405	52549404	52549507	True	0	1	2	0
1	52630388	52630390	52630228	True	1	0	3	0
1	52634471	52634473	52634364	True	1	0	1	0
1	53162851	53162853	53162378	True	1	0	14	0
1	53631231	53631233	53631087	True	1	0	4	0
1	53696688	53696690	53696287	True	1	0	9	0
1	53846064	53846066	53845830	True	1	0	16	0
1	53933414	53933413	53933540	True	0	1	1	0
1	54054610	54054612	54054460	True	1	0	3	0
1	54484866	54484865	54484967	True	0	1	2	0
1	54851531	54851533	54851382	True	1	0	4	0
1	55005276	55005278	55005191	True	1	0	2	0
1	55146237	55146239	55146084	True	1	0	3	0
1	55839866	55839868	55839717	True	1	0	7	0
1	56088411	56088413	56088360	True	1	0	1	0
1	56161853	56161855	56161683	True	1	0	12	0
1	56428440	56428442	56428071	True	1	0	14	0
1	56651731	56651733	56651570	True	1	0	9	0
1	56817621	56817620	56817738	True	0	1	2	0
1	56844491	56844493	56844306	True	1	0	4	0
1	56973099	56973101	56973004	True	1	0	2	0
1	57560613	57560615	57560475	False	1	0	1	0
1	57560614	57560616	57560475	True	1	0	8	0
1	57911545	57911547	57911473	False	1	0	1	0
1	58505252	58505254	58504956	True	1	0	23	0
1	58571569	58571571	58571408	True	1	0	13	0
1	58855874	58855876	58855735	True	1	0	4	0
1	59660306	59660308	59660210	True	1	0	1	0
1	59660810	59660809	59661016	True	0	1	7	0
1	59765289	59765288	59765371	True	0	1	2	0
1	60149971	60149970	60150080	True	0	1	3	0
1	60281184	60281183	60281278	True	0	1	1	0
1	60314485	60314484	60314756	True	0	1	14	0
1	60316549	60316548	60316834	True	0	1	19	0
1	60481595	60481597	60481492	True	1	0	2	0
1	61206984	61206986	61206821	True	1	0	8	0
1	61323428	61323430	61323279	True	1	0	9	0
1	61668386	61668385	61668575	True	0	1	13	0
1	62016269	62016268	62016383	True	0	1	6	0
1	62084844	62084843	62084903	True	0	1	1	0
1	62500128	62500127	62500207	True	0	1	1	0
1	62860921	62860920	62861058	True	0	1	3	0
1	63659709	63659708	63659841	True	0	1	6	0
1	63818994	63818996	63818765	True	1	0	32	0
1	64531631	64531633	64531577	True	1	0	1	0
1	66174955	66174954	66175151	True	0	1	13	0
1	66305932	66305931	66306190	True	0	1	6	0
1	66420171	66420173	66420092	True	1	0	1	0
1	66998733	66998735	66998545	True	1	0	7	0
1	69223537	69223536	69223649	True	0	1	1	0
1	69223537	69223536	69223671	True	0	1	3	0
1	69223537	69223536	69223683	True	0	1	10	0
1	69223537	69223536	69223735	True	0	1	12	0
1	69223537	69223536	69223769	True	0	1	11	0
1	69746696	69746698	69746584	True	1	0	3	0
1	69854025	69854024	69854074	True	0	1	1	0
1	69897266	69897265	69897422	True	0	1	11	0
1	71267903	71267905	71267576	True	1	0	10	0
1	71509338	71509337	71509503	True	0	1	3	0
1	71543485	71543484	71543582	True	0	1	1	0
1	71545561	71545560	71545728	True	0	1	9	0
1	72755991	72755990	72756136	True	0	1	1	0
1	72935148	72935147	72935302	True	0	1	7	0
1	73263430	73263432	73263298	True	1	0	6	0
1	73365825	73365827	73365663	True	1	0	1	0
1	73883835	73883834	73883982	True	0	1	3	0
1	74317764	74317766	74317646	True	1	0	1	0
1	74652230	74652232	74652003	True	1	0	22	0
1	77066402	77066401	77066493	True	0	1	1	0
1	77066402	77066401	77066523	True	0	1	2	0
1	77066402	77066401	77066531	True	0	1	6	0
1	77288550	77288549	77288707	True	0	1	7	0
1	77403130	77403129	77403305	False	0	1	8	0
1	77969968	77969967	77970031	True	0	1	1	0
1	79527090	79527089	79527384	True	0	1	11	0
1	79527090	79527089	79527374	True	0	1	1	0
1	79811008	79811010	79810887	True	1	0	2	0
1	79856177	79856179	79856042	True	1	0	5	0
1	80221598	80221597	80221647	True	0	1	2	0
1	80304679	80304681	80304560	True	1	0	2	0
1	80359827	80359826	80359928	True	0	1	2	0
1	80511055	80511057	80510953	True	1	0	1	0
1	80541879	80541878	80542044	True	0	1	11	0
1	80675642	80675641	80675746	False	0	1	1	0
1	80754124	80754126	80753840	True	1	0	6	0
1	80779307	80779306	80779484	True	0	1	8	0
1	81168492	81168494	81168401	True	1	0	3	0
1	81336355	81336354	81336626	True	0	1	8	0
1	82119635	82119637	82119456	True	1	0	13	0
1	82388421	82388420	82388598	True	0	1	6	0
1	82392320	82392319	82392409	True	0	1	1	0
1	82890789	82890791	82890484	True	1	0	9	0
1	83771631	83771633	83771380	True	1	0	17	0
1	83771631	83771633	83771389	True	1	0	1	0
1	83927869	83927871	83927781	True	1	0	1	0
1	84235318	84235320	84235216	True	1	0	1	0
1	84589628	84589627	84589841	True	0	1	13	0
1	84638106	84638105	84638331	True	0	1	11	0
1	85758922	85758924	85758764	True	1	0	6	0
1	85884988	85884990	85884817	True	1	0	6	0
1	87214794	87214796	87214592	True	1	0	13	0
1	87578988	87578990	87578934	True	1	0	1	0
1	87755335	87755334	87755425	True	0	1	1	0
1	88276591	88276593	88276435	True	1	0	6	0
1	88909540	88909542	88909393	True	1	0	7	0
1	89209766	89209765	89209948	False	0	1	3	0
1	89286449	89286448	89286494	True	0	1	1	0
1	89349815	89349817	89349681	True	1	0	8	0
1	89459909	89459908	89460018	True	0	1	1	0
1	89681069	89681071	89680970	True	1	0	3	0
1	90153789	90153788	90153936	True	0	1	3	0
1	90638763	90638762	90639020	True	0	1	10	0
1	91686325	91686324	91686651	True	0	1	1	0
1	91774704	91774703	91774901	True	0	1	12	0
1	91919750	91919752	91919588	True	1	0	8	0
1	92030955	92030954	92031128	True	0	1	12	0
1	92138243	92138242	92138338	True	0	1	1	0
1	92868663	92868665	92868472	True	1	0	7	0
1	93220891	93220893	93220606	True	1	0	8	0
1	93294340	93294339	93294619	True	0	1	11	0
1	93688051	93688053	93687995	True	1	0	1	0
1	94294604	94294606	94294177	True	1	0	5	0
1	94431130	94431129	94431269	True	0	1	4	0
1	94702011	94702010	94702386	True	0	1	4	0
1	95052503	95052502	95052549	True	0	1	2	0
1	95052503	95052502	95052579	True	0	1	1	0
1	95052503	95052502	95052581	True	0	1	2	0
1	95052503	95052502	95052663	True	0	1	6	0
1	95052503	95052502	95052666	True	0	1	7	0
1	95052503	95052502	95052708	True	0	1	8	0
1	95052503	95052502	95052715	True	0	1	20	0
1	95052503	95052502	95052721	True	0	1	6	0
1	95052503	95052502	95052751	True	0	1	6	0
1	95052503	95052502	95052815	True	0	1	7	0
1	95052503	95052502	95052956	True	0	1	13	0
1	95052503	95052502	95053391	True	0	1	2	0
1	95170764	95170766	95170722	True	1	0	1	0
1	95364291	95364290	95364412	True	0	1	2	0
1	95615064	95615063	95615315	True	0	1	7	0
1	96032944	96032946	96032783	True	1	0	5	0
1	96351750	96351752	96351627	True	1	0	2	0
1	96551762	96551761	96551926	True	0	1	11	0
1	96956270	96956269	96956512	True	0	1	26	0
1	97434851	97434853	97434620	True	1	0	9	0
1	97434851	97434853	97434744	True	1	0	3	0
1	97434851	97434853	97434749	True	1	0	2	0
1	97494118	97494120	97493876	True	1	0	14	0
1	97670907	97670909	97670525	True	1	0	19	0
1	97817095	97817094	97817335	True	0	1	2	0
1	98097658	98097657	98097827	True	0	1	17	0
1	98128764	98128766	98128603	True	1	0	5	0
1	98330906	98330905	98331078	True	0	1	8	0
1	98548375	98548374	98548587	True	0	1	17	0
1	98589525	98589527	98589412	True	1	0	1	0
1	98671244	98671243	98671306	True	0	1	6	0
1	98671244	98671243	NA	True	0	0	2	0
1	98671244	98671243	98671303	True	0	1	2	0
1	98671244	98671243	98671297	True	0	1	2	0
1	98671244	98671243	98671300	True	0	1	3	0
1	98671244	98671243	98671287	True	0	1	2	0
1	98671244	98671243	98671293	True	0	1	2	0
1	98671244	98671243	98671290	True	0	1	1	0
1	98671244	98671243	98671262	True	0	1	1	0
1	98671244	98671243	98671305	True	0	1	1	0
1	98671244	98671243	98671280	True	0	1	2	0
1	98671244	98671243	98671292	True	0	1	1	0
1	98671244	98671243	98671271	True	0	1	1	0
1	98671244	98671243	98671273	True	0	1	1	0
1	98671244	98671243	98671269	True	0	1	1	0
1	98671244	98671243	98671286	True	0	1	2	0
1	98671244	98671243	98671266	True	0	1	2	0
1	98671244	98671243	98671270	True	0	1	1	0
1	98671244	98671243	98671307	True	0	1	1	0
1	98671244	98671243	98671295	True	0	1	1	0
1	98671244	98671243	98671308	True	0	1	1	0
1	98671244	98671243	98671309	True	0	1	4	0
1	98671244	98671243	98671310	True	0	1	1	0
1	98671244	98671243	98671312	True	0	1	2	0
1	98671244	98671243	98671313	True	0	1	3	0
1	98671244	98671243	98671314	True	0	1	1	0
1	98671244	98671243	98671315	True	0	1	1	0
1	98671244	98671243	98671316	True	0	1	2	0
1	98671244	98671243	98671317	True	0	1	1	0
1	98671244	98671243	98671322	True	0	1	3	0
1	98671244	98671243	98671323	True	0	1	3	0
1	98671244	98671243	98671325	True	0	1	3	0
1	98671244	98671243	98671327	True	0	1	3	0
1	98671244	98671243	98671328	True	0	1	1	0
1	98671244	98671243	98671330	True	0	1	4	0
1	98671244	98671243	98671332	True	0	1	1	0
1	98671244	98671243	98671333	True	0	1	3	0
1	98671244	98671243	98671334	True	0	1	6	0
1	98671244	98671243	98671335	True	0	1	6	0
1	98671244	98671243	98671336	True	0	1	5	0
1	98671244	98671243	98671337	True	0	1	11	0
1	98671244	98671243	98671338	True	0	1	2	0
1	98671244	98671243	98671339	True	0	1	4	0
1	98671244	98671243	98671340	True	0	1	5	0
1	98671244	98671243	98671341	True	0	1	2	0
1	98671244	98671243	98671342	True	0	1	13	0
1	98671244	98671243	98671343	True	0	1	9	0
1	98671244	98671243	98671344	True	0	1	6	0
1	98671244	98671243	98671345	True	0	1	1	0
1	98671244	98671243	98671346	True	0	1	5	0
1	98671244	98671243	98671348	True	0	1	4	0
1	98671244	98671243	98671349	True	0	1	5	0
1	98671244	98671243	98671350	True	0	1	6	0
1	98671244	98671243	98671351	True	0	1	15	0
1	98671244	98671243	98671352	True	0	1	13	0
1	98671244	98671243	98671353	True	0	1	3	0
1	98671244	98671243	98671354	True	0	1	14	0
1	98671244	98671243	98671355	True	0	1	3	0
1	98671244	98671243	98671356	True	0	1	4	0
1	98671244	98671243	98671357	True	0	1	5	0
1	98671244	98671243	98671358	True	0	1	1	0
1	98671244	98671243	98671359	True	0	1	13	0
1	98671244	98671243	98671361	True	0	1	5	0
1	98671244	98671243	98671362	True	0	1	18	0
1	98671244	98671243	98671363	True	0	1	7	0
1	98671244	98671243	98671364	True	0	1	18	0
1	98671244	98671243	98671365	True	0	1	5	0
1	98671244	98671243	98671366	True	0	1	16	0
1	98671244	98671243	98671367	True	0	1	11	0
1	98671244	98671243	98671369	True	0	1	10	0
1	98671244	98671243	98671370	True	0	1	28	0
1	98671244	98671243	98671371	True	0	1	3	0
1	98671244	98671243	98671373	True	0	1	36	0
1	98671244	98671243	98671374	True	0	1	7	0
1	98671244	98671243	98671375	True	0	1	31	0
1	98671244	98671243	98671376	True	0	1	9	0
1	98671244	98671243	98671377	True	0	1	33	0
1	98671244	98671243	98671378	True	0	1	17	0
1	98671244	98671243	98671379	True	0	1	17	0
1	98671244	98671243	98671380	True	0	1	9	0
1	98671244	98671243	98671381	True	0	1	3	0
1	98671244	98671243	98671382	True	0	1	8	0
1	98671244	98671243	98671383	True	0	1	5	0
1	98671244	98671243	98671384	True	0	1	7	0
1	98671244	98671243	98671385	True	0	1	25	0
1	98671244	98671243	98671386	True	0	1	20	0
1	98671244	98671243	98671387	True	0	1	13	0
1	98671244	98671243	98671388	True	0	1	4	0
1	98671244	98671243	98671390	True	0	1	1	0
1	98671244	98671243	98671391	True	0	1	15	0
1	98671244	98671243	98671392	True	0	1	17	0
1	98671244	98671243	98671393	True	0	1	7	0
1	98671244	98671243	98671395	True	0	1	7	0
