chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	3194304	3194303	3194620	False	0	1	6	0
1	4776399	4776398	4776658	True	0	1	38	0
1	6673343	6673342	6673533	True	0	1	35	0
1	6673343	6673342	6673503	True	0	1	1	0
1	9105182	9105184	9104933	True	1	0	26	0
1	9105182	9105184	9104946	True	1	0	1	0
1	9542654	9542653	9542768	True	0	1	1	0
1	10249573	10249575	10249243	True	1	0	30	0
1	10249573	10249575	10249250	True	1	0	2	0
1	11988348	11988347	11988406	True	0	1	2	0
1	13371689	13371691	13371591	True	1	0	1	0
1	13371689	13371691	13371587	True	1	0	9	0
1	18153859	18153858	18153998	True	0	1	24	0
1	19861297	19861296	19861399	True	0	1	9	0
1	19861297	19861296	19861445	True	0	1	26	0
1	19861297	19861296	19861487	True	0	1	38	0
1	20033202	20033204	20032867	True	1	0	22	0
1	22029591	22029593	22029534	True	1	0	3	0
1	22705328	22705327	22705567	True	0	1	39	0
1	23280341	23280343	23279949	True	1	0	18	0
1	23280341	23280343	NA	True	1	1	1	0
1	24588957	24588959	24588851	True	1	0	7	0
1	25227904	25227906	25227581	True	1	0	13	0
1	25227904	25227906	25227606	True	1	0	1	0
1	25227904	25227906	25227595	True	1	0	1	0
1	25317877	25317876	25317908	True	0	1	1	0
1	30601831	30601833	30601725	True	1	0	1	0
1	33494616	33494615	33494811	True	0	1	27	0
1	33494617	33494616	33494811	False	0	1	1	0
1	33650122	33650124	33649924	True	1	0	30	0
1	35537001	35537003	35536814	True	1	0	25	0
1	35582342	35582344	35582312	True	1	0	1	0
1	35850363	35850362	35850482	True	0	1	16	0
1	35850363	35850362	35850535	True	0	1	25	0
1	36486883	36486882	36487098	True	0	1	1	0
1	36977079	36977078	36977132	True	0	1	1	0
1	36982136	36982138	36981931	False	1	0	1	0
1	37066748	37066747	37066822	True	0	1	3	0
1	37066748	37066747	37066914	True	0	1	6	0
1	37485770	37485769	37485879	True	0	1	14	0
1	37742933	37742932	37743053	True	0	1	11	0
1	37934889	37934891	37934731	True	1	0	34	0
1	38798401	38798400	38798534	True	0	1	13	0
1	41120435	41120434	41120679	True	0	1	41	0
1	43891736	43891738	43891606	True	1	0	30	0
1	43960223	43960225	43960078	True	1	0	30	0
1	43960223	43960225	43960071	True	1	0	9	0
1	45039163	45039162	45039251	True	0	1	5	0
1	46828134	46828133	46828180	True	0	1	1	0
1	46828134	46828133	46828228	True	0	1	17	0
1	46828134	46828133	46828303	True	0	1	22	0
1	46828134	46828133	46828302	True	0	1	1	0
1	46828134	46828133	46828312	True	0	1	34	0
1	46828134	46828133	46828394	True	0	1	2	0
1	47463196	47463198	47463067	True	1	0	26	0
1	47463196	47463198	47463088	True	1	0	8	0
1	47463196	47463198	47462954	True	1	0	23	0
1	47463196	47463198	47463102	True	1	0	7	0
1	47463196	47463198	47463104	True	1	0	4	0
1	47463196	47463198	47463109	True	1	0	1	0
1	47463196	47463198	47463080	True	1	0	8	0
1	48758198	48758200	48758031	True	1	0	22	0
1	49708178	49708177	49708542	True	0	1	25	0
1	51248014	51248013	51248052	True	0	1	1	0
1	51248014	51248013	51248149	True	0	1	25	0
1	51248014	51248013	51248197	True	0	1	32	0
1	51248014	51248013	51248518	True	0	1	24	0
1	51791154	51791156	51791067	True	1	0	9	0
