chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	3774817	3774819	3774631	False	1	0	5	0
1	4558600	4558602	4558332	True	1	0	1	0
1	4644228	4644230	4644024	True	1	0	3	0
1	4978896	4978895	4979127	False	0	1	6	0
1	5121277	5121276	5121506	True	0	1	1	0
1	NA	NA	5134441	False	1	1	2	0
1	5714946	5714948	5714751	False	1	0	1	0
1	10943399	10943398	10943669	False	0	1	9	0
1	11632996	11632995	11633196	True	0	1	1	0
1	11711979	11711978	11712162	True	0	1	3	0
1	13261119	13261118	13261293	False	0	1	1	0
1	14527893	14527895	14527593	True	1	0	3	0
1	15461622	15461624	15461457	True	1	0	2	0
1	15618786	15618788	15618537	True	1	0	3	0
1	15803535	15803534	15803704	True	0	1	1	0
1	16342109	16342111	16341875	True	1	0	4	0
1	17551106	17551108	17550821	False	1	0	6	0
1	18246676	18246678	18246363	False	1	0	3	0
1	18865603	18865605	18865214	False	1	0	1	0
1	19685763	19685765	19685597	True	1	0	3	0
1	19922870	19922872	19922648	True	1	0	6	0
1	21165416	21165415	21165734	True	0	1	1	0
1	21631792	21631794	21631406	True	1	0	2	0
1	22571204	22571206	NA	False	1	1	1	0
1	23392919	23392921	23392728	False	1	0	3	0
1	23692551	23692550	23692701	True	0	1	1	0
1	NA	NA	23813137	False	0	0	10	0
1	25237231	25237233	25237065	True	1	0	3	0
1	27845712	27845711	27845828	True	0	1	1	0
1	NA	NA	29433224	False	0	0	2	0
1	30673635	30673637	30673377	True	1	0	3	0
1	31573363	31573362	NA	False	0	0	1	0
1	31573363	31573362	31573741	False	0	1	3	0
1	33436498	33436497	33436603	False	0	1	1	0
1	33791478	33791480	33791232	False	1	0	4	0
1	34798721	34798720	34798877	False	0	1	3	0
1	35780220	35780219	35780485	True	0	1	2	0
1	35780220	35780219	35780503	True	0	1	2	0
1	36534511	36534510	36534736	True	0	1	4	0
1	37178136	37178135	37178459	True	0	1	3	0
1	37574200	37574199	NA	True	0	0	2	0
1	37698085	37698087	37697958	True	1	0	2	0
1	37872281	37872283	37872034	True	1	0	6	0
1	38009482	38009484	38009311	False	1	0	2	0
1	40768759	40768758	40768900	True	0	1	5	0
1	40768759	40768758	40768922	True	0	1	2	0
1	40768759	40768758	40768928	True	0	1	5	0
1	40768759	40768758	40768962	True	0	1	1	0
1	40768759	40768758	40769008	True	0	1	4	0
1	40768759	40768758	40769045	True	0	1	2	0
1	40796134	40796133	40796418	False	0	1	1	0
1	43358158	43358157	43358472	True	0	1	4	0
1	43358158	43358157	43358468	True	0	1	1	0
1	43670178	43670177	43670313	True	0	1	2	0
1	45314768	45314767	45314818	True	0	1	1	0
1	45314768	45314767	45314822	True	0	1	1	0
1	45314768	45314767	45314862	True	0	1	1	0
1	45314768	45314767	45314890	True	0	1	1	0
1	45314768	45314767	45314901	True	0	1	1	0
1	45314768	45314767	45314876	True	0	1	1	0
1	45314768	45314767	45314909	True	0	1	3	0
1	45314768	45314767	45314918	True	0	1	3	0
1	45314768	45314767	45314936	True	0	1	3	0
1	45314768	45314767	45314940	True	0	1	5	0
1	45314768	45314767	45314941	True	0	1	2	0
1	45314768	45314767	45314951	True	0	1	3	0
1	45314768	45314767	45314962	True	0	1	2	0
1	45314768	45314767	45314963	True	0	1	2	0
1	45314768	45314767	45315029	True	0	1	1	0
1	45314768	45314767	45315052	True	0	1	4	0
1	45314768	45314767	45315056	True	0	1	4	0
1	49351766	49351768	49351482	True	1	0	1	0
1	52455554	52455556	52455433	True	1	0	1	0
1	52502155	52502157	52502003	True	1	0	1	0
1	52728539	52728541	NA	True	1	1	1	0
1	53000414	53000416	53000285	True	1	0	1	0
1	53740849	53740851	53740683	False	1	0	1	0
1	56209637	56209636	56209774	True	0	1	2	0
1	56209637	56209636	56209822	True	0	1	1	0
1	57688889	57688891	57688703	True	1	0	2	0
1	58221110	58221109	58221234	True	0	1	2	0
1	59473772	59473771	59474042	True	0	1	6	0
1	61133111	61133110	61133296	False	0	1	7	0
1	61136712	61136714	61136489	True	1	0	3	0
1	61136712	61136714	61136623	True	1	0	1	0
1	61136712	61136714	61136559	True	1	0	6	0
1	61136712	61136714	61136499	True	1	0	1	0
1	61136712	61136714	61136460	True	1	0	1	0
1	61296857	61296859	61296758	True	1	0	1	0
1	61296857	61296859	61296580	True	1	0	2	0
1	61296857	61296859	61296584	True	1	0	1	0
1	61377678	61377677	61377786	True	0	1	1	0
1	61377678	61377677	61377840	True	0	1	1	0
1	61377678	61377677	61377844	True	0	1	3	0
1	61377678	61377677	61377864	True	0	1	6	0
1	61377678	61377677	61377878	True	0	1	4	0
1	61377678	61377677	61377891	True	0	1	1	0
1	61377678	61377677	61377932	True	0	1	5	0
1	61377678	61377677	61377970	True	0	1	5	0
1	62757376	62757378	62757163	True	1	0	2	0
1	65229342	65229344	65229093	False	1	0	3	0
1	65733709	65733708	65733770	True	0	1	1	0
1	67039044	67039046	67038900	True	1	0	1	0
1	67124960	67124962	67124875	True	1	0	1	0
1	67124960	67124962	67124765	True	1	0	7	0
1	67124960	67124962	NA	True	1	1	2	0
1	67124960	67124962	67124728	True	1	0	3	0
1	67124960	67124962	67124832	True	1	0	3	0
1	67124960	67124962	67124543	True	1	0	3	0
1	67124960	67124962	67124733	True	1	0	4	0
1	67124960	67124962	67124802	True	1	0	3	0
1	67124960	67124962	67124525	True	1	0	3	0
1	67124960	67124962	67124804	True	1	0	2	0
1	67124960	67124962	67124757	True	1	0	10	0
1	67124960	67124962	67124816	True	1	0	1	0
1	67124960	67124962	67124806	True	1	0	7	0
1	67124960	67124962	67124842	True	1	0	3	0
1	67124960	67124962	67124714	True	1	0	8	0
1	67124960	67124962	67124763	True	1	0	5	0
1	67124960	67124962	67124827	True	1	0	4	0
1	67124960	67124962	67124823	True	1	0	1	0
1	67124960	67124962	67124840	True	1	0	1	0
1	67124960	67124962	67124682	True	1	0	10	0
1	67124960	67124962	67124677	True	1	0	1	0
