chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	64081300	64081302	64081081	True	1	0	1	0
1	83971725	83971727	83971350	False	1	0	7	0
1	106174878	106174880	106174772	True	1	0	1	0
1	106333732	106333734	106333469	True	1	0	1	0
1	106333732	106333734	106333552	True	1	0	2	0
1	106333732	106333734	106333383	True	1	0	1	0
1	106333732	106333734	106333540	True	1	0	1	0
1	106333732	106333734	NA	True	1	1	3	0
1	106333732	106333734	106333576	True	1	0	1	0
1	106333732	106333734	106333613	True	1	0	1	0
1	106333732	106333734	106333582	True	1	0	1	0
1	106333732	106333734	106333594	True	1	0	1	0
1	106333732	106333734	106333464	True	1	0	1	0
1	106333732	106333734	106333617	True	1	0	1	0
1	106333732	106333734	106333616	True	1	0	1	0
1	106333732	106333734	106333551	True	1	0	1	0
1	106333732	106333734	106333578	True	1	0	1	0
1	106333732	106333734	106333500	True	1	0	1	0
1	106333732	106333734	106333547	True	1	0	1	0
1	106333732	106333734	106333595	True	1	0	1	0
1	106333732	106333734	106333571	True	1	0	1	0
1	106333732	106333734	106333493	True	1	0	1	0
1	106333732	106333734	106333503	True	1	0	1	0
1	106333732	106333734	106333444	True	1	0	1	0
1	106333732	106333734	106333460	True	1	0	1	0
1	106333732	106333734	106333557	True	1	0	1	0
1	106333732	106333734	106333477	True	1	0	1	0
1	106333732	106333734	106333553	True	1	0	1	0
1	106333732	106333734	106333522	True	1	0	1	0
1	106333732	106333734	106333518	True	1	0	1	0
1	106333732	106333734	106333436	True	1	0	1	0
1	106333732	106333734	106333562	True	1	0	1	0
1	106333732	106333734	106333614	True	1	0	1	0
1	137370316	137370315	137370618	False	0	1	6	0
1	148068842	148068841	148068948	True	0	1	1	0
1	188430956	188430958	188430760	True	1	0	1	0
2	3332079	3332078	3332298	True	0	1	1	0
2	11494071	11494073	11493704	True	1	0	1	0
2	11851271	11851273	11851185	True	1	0	1	0
2	29036109	29036111	29035911	True	1	0	8	0
2	41897832	41897831	41897982	True	0	1	1	0
2	52139725	52139727	52139571	True	1	0	1	0
2	64919314	64919313	64919502	False	0	1	1	0
2	98667080	98667079	98667181	False	0	1	4	0
2	130664698	130664700	130664479	True	1	0	18	0
3	8054026	8054025	8054232	True	0	1	6	0
3	43443821	43443820	43444106	True	0	1	8	0
3	50087248	50087250	50087144	True	1	0	1	0
3	108990297	108990296	108990458	True	0	1	1	0
3	109154982	109154984	109154804	True	1	0	1	0
3	110753820	110753819	110753925	True	0	1	1	0
4	64127665	64127667	64127399	True	1	0	1	0
4	97285440	97285439	97285865	True	0	1	1	0
4	108913792	108913794	108913623	True	1	0	1	0
5	3769030	3769032	3768937	True	1	0	2	0
5	12974151	12974150	12974323	True	0	1	1	0
5	NA	NA	28169891	False	1	1	15	0
5	NA	NA	28169888	False	1	1	9	0
5	NA	NA	28169907	False	1	1	1	0
5	NA	NA	28169939	False	1	1	1	0
5	NA	NA	28169951	False	1	1	1	0
5	NA	NA	28169960	False	1	1	1	0
5	NA	NA	28170007	False	1	1	2	15
5	61228721	61228723	61228525	True	1	0	11	0
5	65493421	65493423	65492982	True	1	0	5	0
5	126144703	126144705	126144441	True	1	0	18	0
6	15044157	15044156	15044297	True	0	1	3	0
6	15227424	15227423	15227604	True	0	1	1	0
6	22869361	22869363	22869198	True	1	0	4	0
6	130371364	130371363	130371465	True	0	1	1	0
6	138422449	138422451	138422162	True	1	0	1	0
7	78372769	78372768	78372920	True	0	1	1	0
7	112390974	112390976	112390799	True	1	0	2	0
7	135646465	135646467	135646448	False	1	0	3	0
8	9564130	9564132	9563969	True	1	0	1	0
8	18829829	18829831	NA	True	1	1	1	0
8	46644590	46644589	46644782	True	0	1	14	0
8	69265083	69265085	69264923	True	1	0	1	0
8	101520421	101520423	101520239	True	1	0	18	0
8	106353699	106353698	106354089	True	0	1	1	0
9	44354358	44354360	44354216	True	1	0	1	0
9	44354358	44354360	44354206	True	1	0	1	0
9	44354358	44354360	44354229	True	1	0	1	0
9	76768610	76768612	76768284	True	1	0	13	0
10	5412771	5412770	5412828	True	0	1	1	0
10	7987277	7987279	7986887	True	1	0	1	0
10	10097433	10097435	10097328	True	1	0	1	0
10	13545779	13545778	13545906	True	0	1	2	0
10	16386375	16386374	16386465	True	0	1	1	0
10	24704575	24704574	24704689	True	0	1	4	0
10	34272003	34272005	34271834	True	1	0	12	0
10	35666766	35666768	35666286	True	1	0	2	0
10	49734132	49734131	49734574	True	0	1	3	0
10	57607353	57607352	57607429	True	0	1	1	0
10	58613928	58613927	58614082	True	0	1	5	0
10	61649708	61649710	61649502	True	1	0	12	0
10	63178018	63178020	63177900	True	1	0	4	0
10	64006888	64006890	64006680	True	1	0	1	0
10	65542291	65542290	65542323	True	0	1	1	0
10	65542291	65542290	65542448	True	0	1	9	0
10	68688845	68688844	68689162	True	0	1	1	0
10	74006789	74006791	74006439	True	1	0	1	0
10	91431532	91431534	91431344	True	1	0	1	0
10	95094864	95094863	95095104	True	0	1	19	0
10	110338410	110338409	110338504	True	0	1	3	0
10	120857952	120857951	120858161	False	0	1	8	0
11	30224640	30224642	30224478	True	1	0	1	0
11	37903073	37903075	37902843	True	1	0	1	0
11	49856053	49856052	49856477	True	0	1	1	0
11	50499760	50499762	50499647	True	1	0	3	0
11	88052311	88052310	88052627	True	0	1	1	0
12	82929157	82929159	82928862	False	1	0	11	0
12	94981979	94981981	94981841	True	1	0	1	0
12	94981979	94981981	94981880	True	1	0	1	0
12	94981979	94981981	94981790	True	1	0	1	0
12	94981979	94981981	94981824	True	1	0	2	0
12	94981979	94981981	94981795	True	1	0	1	0
12	94981979	94981981	94981865	True	1	0	1	0
12	94981979	94981981	94981785	True	1	0	1	0
12	94981979	94981981	94981722	True	1	0	1	0
12	94981979	94981981	94981843	True	1	0	1	0
12	94981979	94981981	94981842	True	1	0	1	0
12	94981979	94981981	94981748	True	1	0	1	0
12	94981979	94981981	94981759	True	1	0	1	0
12	94981979	94981981	94981739	True	1	0	1	0
12	94981979	94981981	NA	True	1	1	6	0
12	94981979	94981981	94981637	True	1	0	1	0
12	94981979	94981981	94981817	True	1	0	1	0
12	94981979	94981981	94981885	True	1	0	1	0
12	94981979	94981981	94981840	True	1	0	1	0
12	94981979	94981981	94981867	True	1	0	2	0
12	94981979	94981981	94981866	True	1	0	3	0
12	94981979	94981981	94981744	True	1	0	1	0
12	94981979	94981981	94981844	True	1	0	1	0
12	94981979	94981981	94981783	True	1	0	1	0
12	94981979	94981981	94981852	True	1	0	1	0
12	94981979	94981981	94981707	True	1	0	1	0
12	94981979	94981981	94981834	True	1	0	1	0
12	94981979	94981981	94981698	True	1	0	1	0
12	94981979	94981981	94981791	True	1	0	1	0
13	19425926	19425925	19426096	True	0	1	1	0
13	23570397	23570399	23570084	True	1	0	1	0
