chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	3069800	3069802	3069663	True	1	0	5	0
1	3126764	3126766	3126656	True	1	0	5	0
1	3197465	3197464	3197551	True	0	1	2	0
1	4544376	4544375	4544480	True	0	1	8	0
1	4870491	4870490	4870674	True	0	1	17	0
1	4927030	4927029	4927247	True	0	1	1	0
1	4959033	4959035	4958913	True	1	0	5	0
1	4959033	4959035	4958952	True	1	0	2	0
1	4959033	4959035	4958910	True	1	0	2	0
1	6077444	6077446	6077259	True	1	0	12	0
1	6728259	6728261	6728105	True	1	0	19	0
1	6728259	6728261	NA	True	1	1	1	0
1	6729726	6729728	6729608	True	1	0	6	0
1	7607214	7607216	7606818	True	1	0	10	0
1	7607214	7607216	7607062	True	1	0	12	0
1	7607214	7607216	7607059	True	1	0	14	0
1	7607214	7607216	7607009	True	1	0	13	0
1	7607214	7607216	7607154	True	1	0	2	0
1	7607214	7607216	7607180	True	1	0	1	0
1	7674207	7674209	7673919	True	1	0	10	0
1	9583801	9583800	9584219	True	0	1	8	0
1	10085682	10085684	10085568	True	1	0	4	0
1	10133799	10133801	10133599	True	1	0	7	0
1	10168425	10168427	10168151	True	1	0	7	0
1	10286293	10286295	10286136	True	1	0	1	0
1	10307272	10307271	10307404	False	0	1	2	0
1	11585413	11585415	11585166	True	1	0	1	0
1	12695673	12695675	12694766	True	1	0	1	0
1	12734163	12734162	12734388	True	0	1	1	0
1	14251256	14251255	14251579	True	0	1	4	0
1	14432787	14432789	14432644	True	1	0	7	0
1	14624585	14624584	14624714	True	0	1	3	0
1	14630012	14630011	14630257	True	0	1	10	0
1	14849116	14849115	14849226	True	0	1	7	0
1	15049768	15049767	15049864	True	0	1	3	0
1	15717485	15717487	15717409	True	1	0	1	0
1	15806435	15806434	15806543	True	0	1	4	0
1	16210303	16210305	16210116	True	1	0	6	0
1	16327517	16327519	16326973	True	1	0	3	0
1	16679983	16679982	16680085	True	0	1	13	0
1	17058954	17058956	17058893	True	1	0	1	0
1	17612117	17612116	17612197	True	0	1	2	0
1	17745090	17745092	17744986	True	1	0	7	0
1	17745090	17745092	17745012	True	1	0	1	0
1	17761041	17761043	17760843	True	1	0	13	0
1	17761041	17761043	17760723	True	1	0	14	0
1	18976956	18976955	18977059	True	0	1	6	0
1	19071903	19071905	19071758	True	1	0	10	0
1	19485528	19485530	19485356	True	1	0	8	0
1	19837306	19837308	19837230	True	1	0	1	0
1	19851267	19851266	19851617	True	0	1	10	0
1	19866764	19866763	19866897	True	0	1	3	0
1	19866764	19866763	19866903	True	0	1	1	0
1	20912257	20912256	20912435	True	0	1	1	0
1	21079876	21079878	21079741	True	1	0	5	0
1	21830357	21830359	21830065	True	1	0	1	0
1	22505755	22505757	22505625	True	1	0	13	0
1	22531866	22531865	22532044	True	0	1	7	0
1	22614692	22614694	22614529	True	1	0	20	0
1	22634778	22634777	22634896	True	0	1	6	0
1	22641661	22641660	22641765	True	0	1	2	0
1	23178796	23178798	23178678	True	1	0	7	0
1	23445670	23445672	23445599	True	1	0	2	0
1	24129240	24129239	24129335	True	0	1	4	0
1	24541851	24541850	24541915	True	0	1	4	0
1	26723728	26723727	26723978	True	0	1	23	0
1	26966800	26966802	26966678	True	1	0	11	0
1	27262530	27262532	27262355	True	1	0	8	0
1	27744013	27744015	27743888	True	1	0	4	0
1	27982682	27982684	27982513	True	1	0	9	0
1	30470468	30470467	30470816	False	0	1	10	0
1	31102393	31102392	31102435	True	0	1	2	0
1	31827982	31827984	31827951	True	1	0	1	0
1	32081402	32081404	32081103	True	1	0	2	0
1	32205432	32205431	32205522	True	0	1	1	0
1	32323203	32323205	32323107	True	1	0	2	0
1	32347792	32347791	32348037	True	0	1	7	0
1	32347792	32347791	32348011	True	0	1	1	0
1	32559800	32559802	32559649	True	1	0	3	0
1	32573963	32573965	32573910	True	1	0	1	0
1	32658523	32658522	32658625	True	0	1	2	0
1	32744114	32744116	32743929	True	1	0	10	0
1	32909700	32909702	32909502	True	1	0	12	0
1	32909700	32909702	32909605	True	1	0	1	0
1	33313384	33313386	33313261	True	1	0	10	0
1	33313384	33313386	33313318	True	1	0	1	0
1	33355280	33355279	33355360	True	0	1	3	0
1	33480647	33480646	33480719	True	0	1	2	0
1	33480647	33480646	33480729	True	0	1	1	0
1	33480647	33480646	33480947	True	0	1	1	0
1	33480647	33480646	33480950	True	0	1	3	0
1	33480647	33480646	33481527	True	0	1	2	0
1	33593029	33593028	33593195	True	0	1	12	0
1	33619083	33619085	33619003	True	1	0	3	0
1	33695711	33695710	33695887	True	0	1	2	0
1	33931455	33931454	33931692	True	0	1	6	0
1	33931455	33931454	33931690	True	0	1	1	0
1	34120949	34120948	34121099	True	0	1	13	0
1	34261531	34261530	34261660	True	0	1	5	0
1	34304704	34304706	34304463	True	1	0	14	0
1	34598117	34598116	34598290	True	0	1	7	0
1	35049495	35049494	35049557	True	0	1	2	0
1	35849873	35849872	35849972	True	0	1	2	0
1	36511391	36511390	36511460	True	0	1	2	0
1	36595687	36595686	36595830	True	0	1	9	0
1	36737770	36737772	36737648	True	1	0	6	0
1	36804929	36804928	36805191	True	0	1	10	0
1	37352611	37352610	37352660	False	0	1	1	0
1	38139515	38139517	38139391	True	1	0	9	0
1	38425063	38425065	38424929	True	1	0	9	0
1	38514605	38514604	38514754	True	0	1	1	0
1	38514605	38514604	38514873	True	0	1	10	0
1	38702635	38702637	38702599	True	1	0	2	0
1	38794850	38794852	38794553	True	1	0	2	0
1	38995636	38995638	38995552	True	1	0	3	0
1	39051392	39051394	39051304	True	1	0	4	0
1	39522712	39522714	39522596	True	1	0	5	0
