chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	51906325	51906327	51906007	True	1	0	1	0
1	79982790	79982792	79982671	True	1	0	1	0
1	106174878	106174880	106174772	True	1	0	2	0
1	106333732	106333734	106333575	True	1	0	15	0
1	106333732	106333734	106333623	True	1	0	3	0
1	106333732	106333734	106333513	True	1	0	2	0
1	106333732	106333734	106333584	True	1	0	12	0
1	106333732	106333734	106333542	True	1	0	1	0
1	106333732	106333734	106333653	True	1	0	1	0
1	106333732	106333734	106333586	True	1	0	10	0
1	106333732	106333734	106333561	True	1	0	13	0
1	106333732	106333734	106333651	True	1	0	1	0
1	106333732	106333734	106333512	True	1	0	2	0
1	106333732	106333734	106333508	True	1	0	8	0
1	106333732	106333734	106333585	True	1	0	1	0
1	106333732	106333734	106333547	True	1	0	2	0
1	106333732	106333734	NA	True	1	1	12	0
1	106333732	106333734	106333485	True	1	0	1	0
1	106333732	106333734	106333595	True	1	0	1	0
1	106333732	106333734	106333596	True	1	0	1	0
1	106333732	106333734	106333560	True	1	0	1	0
1	106333732	106333734	106333597	True	1	0	1	0
1	106333732	106333734	106333615	True	1	0	1	0
1	106333732	106333734	106333574	True	1	0	1	0
1	106333732	106333734	106333553	True	1	0	1	0
1	106333732	106333734	106333427	True	1	0	1	0
1	106333732	106333734	106333602	True	1	0	1	0
1	106333732	106333734	106333520	True	1	0	1	0
1	106333732	106333734	106333503	True	1	0	1	0
1	106333732	106333734	106333607	True	1	0	1	0
1	106333732	106333734	106333569	True	1	0	1	0
1	106333732	106333734	106333488	True	1	0	1	0
1	106333732	106333734	106333604	True	1	0	1	0
1	106333732	106333734	106333478	True	1	0	1	0
1	136885253	136885255	NA	True	1	1	1	0
1	193587103	193587105	NA	True	1	1	1	0
2	7331442	7331444	7331357	True	1	0	2	0
2	26023568	26023570	26023263	False	1	0	17	0
2	74896887	74896886	74897087	True	0	1	1	0
2	98667083	98667082	98667177	False	0	1	3	0
2	98667197	98667199	98666960	False	1	0	1	0
2	140531024	140531026	98666908	False	1	0	1	0
2	147979730	147979729	147979972	True	0	1	1	0
3	45593822	45593821	45593972	True	0	1	1	0
3	108990297	108990296	108990458	True	0	1	1	0
3	140239821	140239820	140239928	True	0	1	1	0
3	NA	NA	145096454	False	0	0	1	0
4	4437218	4437217	4437339	True	0	1	5	0
4	29918665	29918667	29918337	False	1	0	15	0
4	40937630	40937629	40937785	True	0	1	10	0
4	83490250	83490249	83490368	True	0	1	4	0
4	115217851	115217853	115217716	True	1	0	1	0
5	9031938	9031940	9031614	False	1	0	12	0
5	9322480	9322482	9322463	False	1	0	1	0
5	14031094	14031093	14031304	True	0	1	6	0
5	NA	NA	28169946	False	1	1	18	0
5	51168790	51168792	51168689	True	1	0	2	0
5	58828796	58828798	58828429	True	1	0	1	0
5	75045371	75045373	75045355	False	1	0	1	0
5	127829185	127829184	127829407	True	0	1	19	0
5	151368415	151368417	151368154	True	1	0	9	0
6	27476988	27476990	27476826	True	1	0	16	0
6	87276337	87276339	87276231	True	1	0	2	0
7	74406442	74406444	NA	True	1	1	1	0
7	78372769	78372768	78372957	True	0	1	1	0
7	90107784	90107786	90107523	False	1	0	3	0
7	112390974	112390976	112390799	True	1	0	1	0
7	132814976	132814978	132814734	True	1	0	1	0
8	21725097	21725096	21725296	True	0	1	1	0
8	62715057	62715059	62714814	True	1	0	1	0
8	NA	NA	110803499	False	1	1	11	0
2	140531024	140531026	3001500	False	1	1	1	0
2	140531024	140531026	3002785	False	1	1	2	0
2	140531024	140531026	3020295	False	1	1	1	0
2	140531024	140531026	3032927	False	1	1	2	0
2	140531024	140531026	3035441	False	1	1	1	0
9	15771189	15771191	15770989	True	1	0	12	0
9	31644604	31644603	31644902	True	0	1	15	0
