chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	106333732	106333734	106333586	True	1	0	1	0
1	106333732	106333734	NA	True	1	1	4	0
1	106333732	106333734	106333642	True	1	0	1	0
1	106333732	106333734	106333622	True	1	0	1	0
1	106333732	106333734	106333588	True	1	0	1	0
2	3332079	3332078	NA	True	0	0	1	0
7	126503893	126503892	126504282	True	0	1	1	0
10	26514489	26514488	26514780	True	0	1	1	0
10	47346135	47346134	NA	True	0	0	1	0
12	NA	NA	94981760	False	0	0	1	0
12	NA	NA	94981790	False	0	0	1	0
12	NA	NA	94981839	False	0	0	1	0
12	NA	NA	94981840	False	0	0	1	0
12	NA	NA	94981860	False	0	0	1	0
12	NA	NA	94981862	False	0	0	1	0
12	NA	NA	94981874	False	0	0	2	0
12	NA	NA	94981898	False	0	0	1	0
12	94981975	94981977	94981814	False	1	0	1	0
12	94981975	94981977	94981854	False	1	0	1	0
12	94981975	94981977	94981786	False	1	0	1	0
12	94981978	94981980	94981846	False	1	0	4	0
12	94981978	94981980	94981649	False	1	0	1	0
12	94981979	94981981	94981733	True	1	0	724	0
12	94981979	94981981	94981792	True	1	0	2134	0
12	94981979	94981981	94981847	True	1	0	2740	0
12	94981979	94981981	94981730	True	1	0	1785	0
12	94981979	94981981	94981857	True	1	0	1430	0
12	94981979	94981981	94981813	True	1	0	1894	0
12	94981979	94981981	94981820	True	1	0	2595	0
12	94981979	94981981	94981840	True	1	0	5668	0
12	94981978	94981980	94981824	False	1	0	3	0
12	94981979	94981981	94981809	True	1	0	6561	0
12	94981978	94981980	94981814	False	1	0	1	0
12	94981979	94981981	94981880	True	1	0	3140	0
12	94981979	94981981	94981879	True	1	0	835	0
12	94981978	94981980	94981880	False	1	0	3	0
12	94981978	94981980	94981868	False	1	0	1	0
12	94981979	94981981	94981897	True	1	0	322	0
12	94981979	94981981	94981761	True	1	0	2372	0
12	94981978	94981980	94981870	False	1	0	1	0
12	94981978	94981980	94981817	False	1	0	1	0
12	94981979	94981981	94981807	True	1	0	2778	0
12	94981978	94981980	94981796	False	1	0	1	0
12	94981979	94981981	94981824	True	1	0	3762	0
12	94981978	94981980	94981854	False	1	0	1	0
12	94981979	94981981	94981727	True	1	0	1077	0
12	94981978	94981980	94981687	False	1	0	1	0
12	94981979	94981981	94981710	True	1	0	1039	0
12	94981979	94981981	94981829	True	1	0	721	0
12	94981979	94981981	94981760	True	1	0	746	0
12	94981978	94981980	94981725	False	1	0	1	0
12	94981978	94981980	94981798	False	1	0	3	0
12	94981978	94981980	94981761	False	1	0	1	0
12	94981979	94981981	94981830	True	1	0	2492	0
12	94981979	94981981	94981671	True	1	0	1013	0
12	94981978	94981980	94981648	False	1	0	1	0
12	94981979	94981981	94981686	True	1	0	221	0
12	94981979	94981981	94981774	True	1	0	2732	0
12	94981979	94981981	94981778	True	1	0	800	0
12	94981979	94981981	94981844	True	1	0	3123	0
12	94981979	94981981	94981692	True	1	0	414	0
12	94981979	94981981	94981796	True	1	0	1495	0
12	94981979	94981981	94981899	True	1	0	763	0
12	94981978	94981980	94981850	False	1	0	1	0
12	94981978	94981980	94981729	False	1	0	1	0
12	94981979	94981981	94981798	True	1	0	6302	0
12	94981978	94981980	94981848	False	1	0	1	0
12	94981979	94981981	94981773	True	1	0	824	0
12	94981978	94981980	94981770	False	1	0	1	0
12	94981978	94981980	94981811	False	1	0	1	0
12	94981979	94981981	94981768	True	1	0	2750	0
12	94981979	94981981	94981741	True	1	0	312	0
12	94981978	94981980	94981727	False	1	0	2	0
12	94981979	94981981	94981799	True	1	0	1310	0
12	94981979	94981981	94981850	True	1	0	8220	0
12	94981979	94981981	94981782	True	1	0	735	0
12	94981978	94981980	94981803	False	1	0	1	0
12	94981979	94981981	94981721	True	1	0	755	0
12	94981978	94981980	94981723	False	1	0	1	0
12	94981979	94981981	94981823	True	1	0	2430	0
12	94981979	94981981	94981834	True	1	0	1941	0
12	94981979	94981981	94981881	True	1	0	964	0
12	94981979	94981981	94981570	True	1	0	262	0
12	94981979	94981981	94981708	True	1	0	541	0
12	94981978	94981980	94981771	False	1	0	1	0
12	94981978	94981980	94981645	False	1	0	1	0
12	94981979	94981981	94981856	True	1	0	1719	0
12	94981979	94981981	94981908	True	1	0	112	0
12	94981978	94981980	94981819	False	1	0	2	0
12	94981978	94981980	94981802	False	1	0	1	0
12	94981978	94981980	94981815	False	1	0	1	0
12	94981978	94981980	94981809	False	1	0	2	0
12	94981979	94981981	94981854	True	1	0	1674	0
12	94981979	94981981	94981803	True	1	0	1625	0
12	94981979	94981981	94981843	True	1	0	2184	0
12	94981979	94981981	94981815	True	1	0	2672	0
12	94981979	94981981	94981819	True	1	0	1774	0
12	94981979	94981981	94981734	True	1	0	1005	0
12	94981978	94981980	94981789	False	1	0	1	0
12	94981979	94981981	94981869	True	1	0	861	0
12	94981979	94981981	94981863	True	1	0	1080	0
12	94981979	94981981	94981826	True	1	0	627	0
12	94981979	94981981	94981706	True	1	0	374	0
12	94981979	94981981	94981694	True	1	0	1057	0
12	94981979	94981981	94981853	True	1	0	1001	0
12	94981979	94981981	94981831	True	1	0	2387	0
12	94981979	94981981	94981687	True	1	0	623	0
12	94981979	94981981	94981866	True	1	0	3733	0
12	94981979	94981981	94981713	True	1	0	935	0
12	94981979	94981981	94981787	True	1	0	517	0
12	94981979	94981981	94981810	True	1	0	837	0
12	94981979	94981981	94981852	True	1	0	1629	0
12	94981979	94981981	94981632	True	1	0	207	0
12	94981979	94981981	94981719	True	1	0	640	0
12	94981979	94981981	94981659	True	1	0	214	0
12	94981979	94981981	94981825	True	1	0	1317	0
12	94981979	94981981	94981859	True	1	0	754	0
12	94981979	94981981	94981808	True	1	0	2097	0
12	94981979	94981981	94981754	True	1	0	543	0
12	94981979	94981981	94981781	True	1	0	2023	0
12	94981979	94981981	94981804	True	1	0	2395	0
12	94981979	94981981	94981817	True	1	0	1951	0
12	94981979	94981981	94981806	True	1	0	1106	0
12	94981979	94981981	94981848	True	1	0	1503	0
