chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	3313945	3313947	3313822	True	1	0	6	0
1	3313945	3313947	3313805	True	1	0	1	0
1	6230208	6230207	6230646	True	0	1	12	0
1	13312004	13312003	13312196	True	0	1	8	0
1	15845262	15845261	NA	False	0	0	1	0
1	15845262	15845261	15845572	False	0	1	14	0
1	15895259	15895261	15895099	True	1	0	11	0
1	15895259	15895261	15895110	True	1	0	10	0
1	15895259	15895261	15894875	True	1	0	6	0
1	15895259	15895261	15895080	True	1	0	6	0
1	24700208	24700207	24700439	True	0	1	7	0
1	30789991	30789990	30790095	True	0	1	5	0
1	30789991	30789990	30790103	True	0	1	1	0
1	31134053	31134055	31133941	True	1	0	7	0
1	33209776	33209775	33209976	True	0	1	14	0
1	33375599	33375601	33375421	True	1	0	18	0
1	40658417	40658416	40658552	True	0	1	9	0
1	40658417	40658416	40658582	True	0	1	18	0
1	40658417	40658416	40658688	True	0	1	15	0
1	40658417	40658416	40658884	True	0	1	5	0
1	48498282	48498281	48498474	False	0	1	1	0
1	51112969	51112968	51113094	True	0	1	4	0
1	51746598	51746597	51746667	True	0	1	2	0
1	NA	NA	55601463	False	1	1	2	0
1	55749445	55749444	55749566	True	0	1	7	0
1	56630062	56630064	56629960	True	1	0	3	0
1	57000505	57000507	57000411	True	1	0	2	0
1	59915358	59915357	59915456	True	0	1	1	0
1	59918545	59918544	59918759	True	0	1	11	0
1	66900930	66900932	66900546	True	1	0	10	0
1	72381432	72381431	72381972	True	0	1	5	0
1	74573171	74573173	74573000	True	1	0	12	0
1	74573171	74573173	74573004	True	1	0	1	0
1	77366807	77366806	77366867	True	0	1	1	0
1	91545461	91545463	91545196	True	1	0	16	0
1	91545461	91545463	91545257	True	1	0	9	0
1	91545461	91545463	91545014	True	1	0	2	0
1	91545461	91545463	91545318	True	1	0	1	0
1	91545461	91545463	91545397	True	1	0	1	0
1	93685090	93685092	NA	True	1	1	1	0
1	97632227	97632229	97632157	True	1	0	2	0
1	97632227	97632229	97632036	True	1	0	11	0
1	97632227	97632229	97632056	True	1	0	1	0
1	97632227	97632229	97632198	True	1	0	1	0
