chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	80222157	80222156	80222454	True	0	1	1	0
1	106333732	106333734	106333562	True	1	0	1	0
1	106333732	106333734	NA	True	1	1	7	0
1	106333732	106333734	106333554	True	1	0	1	0
1	106333732	106333734	106333599	True	1	0	1	0
1	106333732	106333734	106333537	True	1	0	1	0
1	106333732	106333734	106333463	True	1	0	1	0
1	106333732	106333734	106333517	True	1	0	1	0
1	106333732	106333734	106333446	True	1	0	1	0
1	106333732	106333734	106333390	True	1	0	1	0
1	106333732	106333734	106333442	True	1	0	1	0
1	106333732	106333734	106333582	True	1	0	1	0
1	106333732	106333734	106333547	True	1	0	1	0
1	106333732	106333734	106333513	True	1	0	2	0
1	106333732	106333734	106333630	True	1	0	1	0
1	106333732	106333734	106333488	True	1	0	1	0
1	106333732	106333734	106333536	True	1	0	1	0
2	3332079	3332078	3332298	True	0	1	1	0
3	59748865	59748867	NA	True	1	1	1	0
3	150492563	150492562	150492734	True	0	1	1	0
4	82403016	82403015	82403165	True	0	1	1	0
4	126262418	126262417	NA	False	0	0	1	0
4	126262418	126262417	126262602	False	0	1	126	0
5	23654674	23654676	23654521	True	1	0	1	0
5	69935456	69935458	69935351	True	1	0	1	0
8	105759123	105759125	105758980	True	1	0	1	0
9	44354352	44354354	44354087	False	1	0	1	0
9	44354358	44354360	44353736	True	1	0	45	0
9	44354354	44354356	44354180	False	1	0	1	0
9	44354358	44354360	44353882	True	1	0	44	0
9	44354358	44354360	44354250	True	1	0	145	0
9	44354357	44354359	44354225	False	1	0	1	0
9	44354358	44354360	44354158	True	1	0	157	0
9	44354358	44354360	44354073	True	1	0	210	0
9	44354358	44354360	44354199	True	1	0	392	0
9	44354358	44354360	44354078	True	1	0	270	0
9	44354358	44354360	44354063	True	1	0	50	0
9	44354358	44354360	44354169	True	1	0	176	0
9	44354358	44354360	44354181	True	1	0	285	0
9	44354358	44354360	44354136	True	1	0	8	0
9	44354358	44354360	44354180	True	1	0	2416	0
9	44354358	44354360	44354131	True	1	0	715	0
9	44354358	44354360	44354220	True	1	0	434	0
9	44354357	44354359	44354189	False	1	0	1	0
9	44354357	44354359	44354235	False	1	0	1	0
9	44354357	44354359	44354249	False	1	0	1	0
9	44354358	44354360	44354252	True	1	0	146	0
9	44354358	44354360	NA	True	1	1	258	0
9	44354358	44354360	44354092	True	1	0	98	0
9	44354357	44354359	NA	False	1	1	1	0
9	44354358	44354360	44354122	True	1	0	171	0
9	44354358	44354360	44354120	True	1	0	182	0
9	44354358	44354360	44354258	True	1	0	372	0
9	44354358	44354360	44354166	True	1	0	193	0
9	44354358	44354360	44354223	True	1	0	632	0
9	44354357	44354359	44354167	False	1	0	1	0
9	44354357	44354359	44354054	False	1	0	1	0
9	44354358	44354360	44354259	True	1	0	107	0
9	44354357	44354359	44354210	False	1	0	1	0
9	44354358	44354360	44354212	True	1	0	203	0
9	44354358	44354360	44354174	True	1	0	173	0
9	44354358	44354360	44354251	True	1	0	177	0
9	44354358	44354360	44354241	True	1	0	311	0
9	44354357	44354359	44354042	False	1	0	1	0
9	44354358	44354360	44354266	True	1	0	50	0
