chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	5637462	5637464	5637250	False	1	0	7	0
1	133769934	133769933	NA	True	0	0	1	0
1	182824675	182824674	NA	True	0	0	1	0
2	14424148	14424147	14424183	True	0	1	1	0
2	55944928	55944927	55945008	True	0	1	1	0
2	61480946	61480948	61480724	True	1	0	1	0
2	146062507	146062506	146062597	True	0	1	13	0
1	107123838	107123840	28156697	True	1	1	1	0
1	65976321	65976323	28156697	True	1	1	1	0
1	188338662	188338664	28156697	True	1	1	1	0
1	68472649	68472648	28156697	True	0	1	1	0
1	101333481	101333483	28156697	True	1	1	1	0
2	19958914	19958913	28156697	True	0	1	1	0
3	38213611	38213613	28156697	True	1	1	1	0
3	61264147	61264146	28156697	True	0	1	1	0
3	110155878	110155880	110155720	True	1	0	1	0
3	132992171	132992170	28156697	True	0	1	1	0
3	142788299	142788298	142788316	False	0	1	263	0
3	142788299	142788298	142788317	False	0	1	2	0
4	23218805	23218804	23218945	False	0	1	29	0
4	24293585	24293584	28156697	True	0	1	1	0
4	25563715	25563714	28156697	True	0	1	1	0
4	29837756	29837758	29837568	False	1	0	53	0
4	140957573	140957572	140957845	True	0	1	1	0
5	8734378	8734380	8734288	True	1	0	1	0
5	19959465	19959467	19959248	False	1	0	1	0
5	28510269	28510271	28156697	True	1	1	1	0
5	49281830	49281832	49281722	True	1	0	1	0
5	59537045	59537047	NA	True	1	1	1	0
5	59627412	59627411	NA	True	0	0	1	0
5	59704306	59704308	59703791	True	1	0	32	0
5	59704306	59704308	59704111	True	1	0	80	0
5	59704306	59704308	59704185	True	1	0	65	0
5	59704306	59704308	59704067	True	1	0	132	0
5	59704306	59704308	59704120	True	1	0	75	0
5	59704306	59704308	59704118	True	1	0	170	0
5	59704306	59704308	59704058	True	1	0	73	0
5	59704306	59704308	59704153	True	1	0	101	0
5	59704306	59704308	59704144	True	1	0	169	0
5	59704306	59704308	59704071	True	1	0	53	0
5	59704306	59704308	59703995	True	1	0	47	0
5	59704306	59704308	59704181	True	1	0	45	0
5	59704306	59704308	59704016	True	1	0	55	0
5	59704306	59704308	59704115	True	1	0	62	0
5	59704306	59704308	59704186	True	1	0	138	0
5	59704306	59704308	59704123	True	1	0	136	0
5	59704306	59704308	59704221	True	1	0	29	0
5	59704306	59704308	59704172	True	1	0	85	0
5	59704306	59704308	59704173	True	1	0	58	0
5	59704306	59704308	59704194	True	1	0	53	0
5	59704306	59704308	59704165	True	1	0	63	0
5	59704306	59704308	59704124	True	1	0	36	0
5	59704306	59704308	59704137	True	1	0	47	0
5	59704306	59704308	59704116	True	1	0	94	0
5	59704306	59704308	59704117	True	1	0	70	0
5	59704306	59704308	59704039	True	1	0	43	0
5	59704306	59704308	59704092	True	1	0	270	0
5	59704306	59704308	59703927	True	1	0	67	0
5	59704306	59704308	59704129	True	1	0	110	0
5	59704306	59704308	59704142	True	1	0	102	0
5	59704306	59704308	59704139	True	1	0	68	0
5	59704306	59704308	59704171	True	1	0	100	0
5	59704306	59704308	59704101	True	1	0	135	0
5	59704306	59704308	59704127	True	1	0	65	0
5	59704306	59704308	59704152	True	1	0	51	0
5	59704306	59704308	59704177	True	1	0	44	0
