chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	4353613	4353612	4353717	True	0	1	13	0
1	6231970	6231969	6232054	True	0	1	9	0
1	6441095	6441097	6440969	True	1	0	17	0
1	6730324	6730326	6730155	True	1	0	24	0
1	6734405	6734404	6734444	True	0	1	5	0
1	7877141	7877140	7877228	True	0	1	9	0
1	9626969	9626971	9626681	True	1	0	17	0
1	9733671	9733673	9733594	True	1	0	10	0
1	13236470	13236469	13236525	True	0	1	4	0
1	13274755	13274757	13274654	True	1	0	18	0
1	13832702	13832704	13832666	False	1	0	1	0
1	15810924	15810926	15810709	True	1	0	1	0
1	15823449	15823448	15823597	True	0	1	4	0
1	16546156	16546158	16546114	True	1	0	5	0
1	17146458	17146457	17146711	True	0	1	19	0
1	19383993	19383992	19384068	True	0	1	6	0
1	20306527	20306526	20306551	True	0	1	4	0
1	21604308	21604307	21604390	True	0	1	12	0
1	21794592	21794594	21794527	True	1	0	2	0
1	21960705	21960707	21960674	True	1	0	2	0
1	22292777	22292776	22293135	True	0	1	9	0
1	22604545	22604544	22604826	True	0	1	22	0
1	23531824	23531826	23531736	True	1	0	5	0
1	24487228	24487230	24487042	True	1	0	21	0
1	25176688	25176687	25176868	True	0	1	26	0
1	25430682	25430681	25430801	True	0	1	13	0
1	25676017	25676019	25675975	True	1	0	4	0
1	25778357	25778359	25778082	True	1	0	3	0
1	25786789	25786791	25786538	True	1	0	21	0
1	28820875	28820877	28820728	True	1	0	31	0
1	28820875	28820877	28820800	True	1	0	9	0
1	29831678	29831680	29831655	True	1	0	1	0
1	30837871	30837870	30838134	True	0	1	13	0
1	30863785	30863787	30863609	False	1	0	14	0
1	31748131	31748133	31747918	True	1	0	23	0
1	31899396	31899398	31899376	True	1	0	3	0
1	32505032	32505034	32504983	True	1	0	2	0
1	33082277	33082279	33082146	True	1	0	13	0
1	33484349	33484351	33484123	True	1	0	12	0
1	34137264	34137266	34137066	True	1	0	22	0
1	36538089	36538088	36538195	True	0	1	11	0
1	37347261	37347263	37347141	True	1	0	19	0
1	38757940	38757939	38758135	True	0	1	40	0
1	38831330	38831329	38831441	True	0	1	10	0
1	39780094	39780093	39780514	True	0	1	21	0
1	40392338	40392337	40392455	True	0	1	6	0
1	40392338	40392337	40392446	True	0	1	1	0
1	41122294	41122293	41122454	True	0	1	9	0
1	43499075	43499077	43498919	True	1	0	26	0
1	43693019	43693021	43692710	True	1	0	14	0
1	43965161	43965160	43965201	True	0	1	5	0
1	43986380	43986382	43986209	True	1	0	23	0
1	44101874	44101873	44102046	True	0	1	16	0
1	44951723	44951725	44951706	False	1	0	1	0
1	45568782	45568781	45568967	True	0	1	35	0
1	45757457	45757456	45757532	True	0	1	7	0
