chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	NA	NA	3777533	False	0	0	1	0
1	6117316	6117318	6117038	True	1	0	4	0
1	7393927	7393929	7393762	True	1	0	6	0
1	10838886	10838885	10838958	True	0	1	3	0
1	12516190	12516192	12516149	True	1	0	2	0
1	13668931	13668933	13668674	True	1	0	69	0
1	13668931	13668933	NA	True	1	1	1	0
1	14453809	14453808	14453953	True	0	1	1	0
1	14453809	14453808	14454082	True	0	1	6	0
1	14453809	14453808	14454088	True	0	1	33	0
1	15155266	15155265	15155312	True	0	1	3	0
1	18945081	18945083	18945013	True	1	0	3	0
1	19103157	19103156	19103284	True	0	1	23	0
1	19721612	19721611	19721662	True	0	1	2	0
1	21830357	21830356	21830494	True	0	1	16	0
1	22103240	22103239	22103488	True	0	1	40	0
1	22709567	22709569	22709389	True	1	0	42	0
1	26235090	26235089	26235186	True	0	1	19	0
1	26235090	26235089	26235193	True	0	1	1	0
1	27950999	27951001	27950817	True	1	0	71	0
1	30937360	30937362	30937233	True	1	0	24	0
1	33630623	33630622	33630758	True	0	1	2	0
1	34479992	34479991	34480234	True	0	1	34	0
1	NA	NA	36475020	False	0	0	1	0
1	43974985	43974987	43974681	True	1	0	60	0
1	44466801	44466803	44466735	True	1	0	4	0
1	45838089	45838088	45838260	True	0	1	49	0
1	51075513	51075515	51075489	True	1	0	1	0
1	51204777	51204776	51204894	True	0	1	22	0
1	52880164	52880166	52879856	True	1	0	61	0
1	52880164	52880166	52880009	True	1	0	18	0
1	52880164	52880166	52879874	True	1	0	1	0
1	56169733	56169732	56169954	True	0	1	39	0
1	56697572	56697574	56697188	True	1	0	51	0
1	57995643	57995645	57995313	True	1	0	45	0
1	59714056	59714058	59713909	True	1	0	22	0
1	60983320	60983319	60983339	True	0	1	1	0
1	61203957	61203956	61204106	True	0	1	3	0
1	62727704	62727706	62727534	True	1	0	63	0
1	70792676	70792675	70792767	True	0	1	12	0
1	70792676	70792675	70792820	True	0	1	33	0
1	70792676	70792675	70792915	True	0	1	4	0
1	NA	NA	71506053	False	1	1	1	0
1	72661363	72661362	72661513	True	0	1	46	0
1	73140613	73140615	73140407	True	1	0	1	0
1	73518675	73518674	73518760	True	0	1	10	0
1	74569316	74569315	74569407	True	0	1	8	0
1	76273537	76273539	76273501	True	1	0	1	0
1	77404157	77404156	77404298	True	0	1	35	0
