chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	24311133	24311132	24311290	True	0	1	4	0
1	62159971	62159970	62159988	False	0	1	4	0
1	78609915	78609914	78610034	True	0	1	4	0
1	80539561	80539563	80539362	False	1	0	11	0
1	106333732	106333734	NA	True	1	1	2	0
1	106333732	106333734	106333385	True	1	0	1	0
1	131293549	131293548	131293604	True	0	1	1	0
1	136496923	136496922	136497064	True	0	1	1	0
1	165921787	165921786	165921875	True	0	1	2	0
1	167000736	167000738	NA	True	1	1	1	0
1	167000736	167000738	167000558	True	1	0	1	0
1	167000736	167000738	167000576	True	1	0	1	0
1	167000736	167000738	167000394	True	1	0	1	0
1	167000736	167000738	167000428	True	1	0	1	0
1	167000736	167000738	167000448	True	1	0	1	0
2	31100708	31100707	NA	False	0	0	1	0
2	33793724	33793723	NA	True	0	0	1	0
2	33793724	33793723	33793903	True	0	1	1	0
2	46564091	46564093	46563917	True	1	0	13	0
2	76037993	76037992	76038218	True	0	1	5	0
2	76999993	76999992	77000145	True	0	1	6	0
2	133938969	133938971	133938730	True	1	0	12	0
2	139374399	139374398	139374677	True	0	1	18	0
2	163996419	163996418	163996491	True	0	1	1	0
2	167488911	167488910	167489110	False	0	1	10	0
2	180710623	180710625	180710517	True	1	0	1	0
3	7078901	7078900	7079139	False	0	1	15	0
3	52591550	52591552	52591462	True	1	0	3	0
3	79353109	79353111	79353014	True	1	0	3	0
3	80053340	80053339	80053509	True	0	1	8	0
3	83828198	83828197	83828688	True	0	1	12	0
2	139436456	139436458	97502995	True	1	0	6	0
3	105785693	105785692	105785937	True	0	1	1	0
3	108223912	108223914	108223616	True	1	0	34	0
3	109577972	109577971	109578189	True	0	1	9	0
3	140910797	140910796	140910996	True	0	1	8	0
3	142788299	142788298	142788316	False	0	1	32	1
3	143458063	143458065	143457887	True	1	0	11	0
3	146751448	146751450	146751179	True	1	0	14	0
4	10131074	10131076	10130806	False	1	0	11	0
4	44226315	44226317	44226276	True	1	0	1	0
4	64265462	64265464	64265385	True	1	0	2	0
4	68286732	68286734	NA	True	1	1	1	0
4	69168202	69168201	69168458	True	0	1	1	0
4	87116944	87116946	87116619	False	1	0	10	0
4	106228441	106228440	106228600	True	0	1	1	0
4	138146405	138146407	138146319	True	1	0	1	0
5	3198615	3198614	3198792	True	0	1	7	0
5	8798761	8798760	8798904	True	0	1	1	0
5	9172122	9172121	9172312	True	0	1	17	0
5	9174544	9174546	9174266	True	1	0	5	0
5	9273138	9273140	9273015	True	1	0	5	0
5	14694729	14694731	14694547	True	1	0	9	0
5	15703035	15703037	15702697	True	1	0	19	0
5	19375868	19375870	19375639	True	1	0	1	0
5	21074447	21074446	21074787	True	0	1	17	0
5	22577217	22577216	22577420	True	0	1	8	0
5	24896602	24896601	24896709	True	0	1	1	0
5	NA	NA	28170003	False	1	1	14	0
5	34330030	34330029	34330310	True	0	1	17	0
