chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	41109689	41109688	NA	True	0	0	1	0
1	84949650	84949649	84949905	True	0	1	71	0
1	92194463	92194465	92194384	True	1	0	3	0
1	104802405	104802407	104802280	True	1	0	1	0
1	106149213	106149215	NA	True	1	1	2	0
1	106171284	106171286	106171064	True	1	0	91	0
1	106202037	106202036	NA	True	0	0	1	0
1	106333732	106333734	106333552	True	1	0	586	0
1	106333732	106333734	106333557	True	1	0	478	0
1	106333732	106333734	106333489	True	1	0	214	0
1	106333732	106333734	106333530	True	1	0	245	0
1	106333732	106333734	106333447	True	1	0	120	0
1	106333732	106333734	106333465	True	1	0	72	0
1	106333732	106333734	106333383	True	1	0	174	0
1	106333732	106333734	106333454	True	1	0	398	0
1	106333732	106333734	106333631	True	1	0	103	0
1	106333732	106333734	106333343	True	1	0	87	0
1	106333732	106333734	106333487	True	1	0	323	0
1	106333732	106333734	106333634	True	1	0	53	0
1	106333732	106333734	106333475	True	1	0	308	0
1	106333732	106333734	106333478	True	1	0	341	0
1	106333732	106333734	106333572	True	1	0	232	0
1	106333731	106333733	106333568	False	1	0	1	0
1	106333732	106333734	106333600	True	1	0	358	0
1	106333732	106333734	106333526	True	1	0	263	0
1	106333732	106333734	106333563	True	1	0	340	0
1	106333732	106333734	106333427	True	1	0	111	0
1	106333732	106333734	106333593	True	1	0	121	0
1	106333732	106333734	106333490	True	1	0	386	0
1	106333732	106333734	106333315	True	1	0	25	0
1	106333732	106333734	106333559	True	1	0	183	0
1	106333732	106333734	106333540	True	1	0	314	0
1	106333732	106333734	106333576	True	1	0	262	0
1	106333732	106333734	106333506	True	1	0	307	0
1	106333732	106333734	106333509	True	1	0	272	0
1	106333732	106333734	106333471	True	1	0	167	0
1	106333732	106333734	106333532	True	1	0	88	0
1	106333732	106333734	106333562	True	1	0	404	0
1	106333732	106333734	106333596	True	1	0	223	0
1	106333732	106333734	106333627	True	1	0	83	0
1	106333732	106333734	106333580	True	1	0	151	0
1	106333732	106333734	106333304	True	1	0	17	0
1	106333732	106333734	106333514	True	1	0	231	0
1	106333732	106333734	106333570	True	1	0	156	0
1	106333732	106333734	106333403	True	1	0	41	0
1	106333732	106333734	106333547	True	1	0	293	0
1	106333732	106333734	106333607	True	1	0	232	0
1	106333732	106333734	106333535	True	1	0	190	0
1	106333732	106333734	106333560	True	1	0	194	0
1	106333732	106333734	106333432	True	1	0	135	0
