chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	7124774	7124776	7124619	True	1	0	1	0
1	14219604	14219603	14219923	True	0	1	1	0
1	115048847	115048849	115048831	False	1	0	9	0
1	119620142	119620141	119620212	True	0	1	2	0
1	139455836	139455838	139455705	True	1	0	1	0
1	139501282	139501284	139500932	False	1	0	4	0
1	143775454	143775453	143775703	True	0	1	1	0
2	18427992	18427994	18427796	True	1	0	1	0
2	20898272	20898271	NA	True	0	0	1	0
2	112311584	112311586	112311428	True	1	0	1	0
2	123681769	123681768	123682089	True	0	1	1	0
2	128969737	128969736	NA	True	0	0	1	0
2	130790259	130790261	130789996	True	1	0	1	0
2	165994680	165994679	165994942	True	0	1	1	0
2	166399232	166399234	166399050	True	1	0	1	0
3	60625377	60625376	60625502	True	0	1	1	0
3	84065695	84065694	NA	True	0	0	1	0
3	103101665	103101667	103101458	True	1	0	16	0
3	123507577	123507576	123507737	True	0	1	1	0
3	142788299	142788298	142788316	False	0	1	1	3
4	27236633	27236635	27236259	True	1	0	5	0
4	36626559	36626561	36626325	True	1	0	2	0
4	41249658	41249657	41249882	True	0	1	1	0
4	66544700	66544702	NA	True	1	1	1	0
4	97990439	97990441	97990382	True	1	0	1	0
4	150394593	150394592	NA	True	0	0	1	0
5	3241525	3241524	3241609	True	0	1	4	0
5	3269765	3269764	3269962	True	0	1	5	0
5	12358181	12358180	12358318	True	0	1	7	0
5	13117317	13117319	13117280	True	1	0	1	0
5	18172001	18172003	18171718	False	1	0	3	0
5	24034749	24034751	24034631	True	1	0	2	0
5	NA	NA	28169959	False	1	1	9	0
5	31055074	31055073	31055362	True	0	1	1	0
5	37695684	37695686	NA	True	1	1	1	0
5	40964449	40964451	40964256	False	1	0	3	0
5	41096511	41096510	41096556	True	0	1	1	0
5	48059166	48059168	48059010	True	1	0	1	0
5	53321218	53321220	53321001	True	1	0	4	0
5	56840579	56840581	56840206	True	1	0	1	0
5	56977414	56977416	56977261	True	1	0	1	0
5	57176808	57176807	57177062	True	0	1	1	0
5	57440133	57440132	57440295	True	0	1	11	0
5	57610721	57610723	57610563	True	1	0	8	0
5	57714739	57714741	57714683	True	1	0	1	0
5	58067731	58067733	58067572	True	1	0	1	0
5	58661816	58661815	58662175	True	0	1	6	0
5	58705404	58705403	58705496	True	0	1	3	0
5	58861565	58861564	58861841	True	0	1	3	0
5	58861565	58861564	58861866	True	0	1	3	0
5	58913831	58913833	58913583	True	1	0	1	0
5	58921150	58921149	58921304	True	0	1	8	0
5	58924628	58924630	58924483	True	1	0	12	0
5	59199703	59199705	59199556	True	1	0	5	0
5	59199703	59199705	59199621	True	1	0	1	0
5	59212457	59212459	59212271	True	1	0	7	0
5	59223165	59223164	NA	True	0	0	1	0
5	59238668	59238667	59238787	True	0	1	5	0
5	59257996	59257998	152507840	False	1	0	1	0
5	59373082	59373084	59372521	True	1	0	2	0
5	59446494	59446493	NA	True	0	0	1	0
5	59511120	59511119	59511273	True	0	1	5	0
5	59562019	59562021	59561904	True	1	0	2	0
5	59588401	59588403	59588270	True	1	0	1	0
5	60131282	60131281	NA	True	0	0	1	0
5	60131282	60131281	60131587	True	0	1	1	0
5	60294425	60294424	60294549	True	0	1	2	0
5	60574700	60574699	60574889	True	0	1	1	0
5	60749755	60749754	60749926	True	0	1	1	0
5	61805981	61805980	61806070	True	0	1	2	0
5	63274736	63274738	63274668	True	1	0	2	0
5	63615085	63615087	63614916	True	1	0	1	0
5	80968909	80968911	80968668	True	1	0	14	0
5	86035303	86035305	86035039	True	1	0	1	0
5	95504293	95504292	95504374	True	0	1	1	0
5	98436104	98436103	98436357	True	0	1	1	0
5	100349006	100349005	NA	True	0	0	1	0
5	103204125	103204127	103204109	False	1	0	1	0
6	16947936	16947935	16947955	False	0	1	1	0
6	50038176	50038175	NA	True	0	0	1	0
6	77645616	77645618	NA	True	1	1	1	0
6	94274780	94274779	94274951	True	0	1	1	0
6	123077670	123077672	123077238	False	1	0	5	0
6	123077670	123077672	123077269	False	1	0	1	0
6	123077670	123077672	NA	False	1	1	1	0
5	36243045	36243044	5215059	True	0	1	1	0
7	29971910	29971912	29971692	True	1	0	7	0
7	37203530	37203532	37203248	True	1	0	1	0
7	78501897	78501896	NA	True	0	0	1	0
7	118264076	118264078	118263882	True	1	0	1	0
8	38396393	38396392	38396666	False	0	1	4	0
8	49823043	49823042	49823201	True	0	1	5	0
8	56183022	56183021	56183316	True	0	1	1	0
8	69208957	69208956	69209078	True	0	1	6	0
8	76551585	76551587	76551267	True	1	0	1	0
8	105189125	105189127	105188860	False	1	0	1	0
8	111540605	111540604	111540708	True	0	1	1	0
9	17404961	17404963	152507840	False	1	0	1	0
9	NA	NA	19789391	False	1	1	2	0
9	19789146	19789145	19789391	False	0	1	1	0
9	23274158	23274160	23273803	True	1	0	1	0
9	53181557	53181556	NA	True	0	0	1	0
9	65267999	65267998	65268028	True	0	1	1	0
10	83387471	83387473	83387314	True	1	0	4	0
10	95265167	95265169	95265089	True	1	0	1	0
7	50301764	50301766	104583088	True	1	1	1	0
4	14676103	14676105	104583088	True	1	1	1	0
2	150444483	150444482	104583088	True	0	1	1	0
8	71055822	71055824	104583088	True	1	1	1	0
3	58274423	58274425	104583088	True	1	1	1	0
10	114932365	114932367	114932224	True	1	0	1	0
6	23671552	23671554	3474075	True	1	1	1	0
9	93382466	93382465	3474075	True	0	1	1	0
7	52773021	52773020	3474075	True	0	1	1	0
11	98220688	98220690	NA	True	1	1	1	0
11	104838330	104838329	104838397	False	0	1	7	0
12	9011319	9011318	9011581	True	0	1	1	0
12	16944329	16944328	NA	True	0	0	1	0
12	43346182	43346184	3474075	True	1	1	1	0
12	80819114	80819113	80819318	True	0	1	1	0
12	82106710	82106712	82106397	True	1	0	1	0
12	86895923	86895922	NA	True	0	0	1	0
12	91183064	91183066	91183020	True	1	0	1	0
12	94137397	94137396	NA	True	0	0	1	0
12	94981979	94981981	94981712	True	1	0	25	0
12	94981979	94981981	94981766	True	1	0	21	0
12	94981979	94981981	94981685	True	1	0	7	0
12	94981979	94981981	94981706	True	1	0	7	0
12	94981979	94981981	94981810	True	1	0	19	0
12	94981979	94981981	94981711	True	1	0	8	0
12	94981979	94981981	94981884	True	1	0	12	0
12	94981979	94981981	94981885	True	1	0	12	0
12	94981979	94981981	94981862	True	1	0	24	0
12	94981979	94981981	94981805	True	1	0	41	0
12	94981979	94981981	94981808	True	1	0	28	0
12	94981979	94981981	94981710	True	1	0	14	0
12	94981979	94981981	94981861	True	1	0	25	0
12	94981979	94981981	94981717	True	1	0	14	0
12	94981979	94981981	94981758	True	1	0	25	0
12	94981979	94981981	94981770	True	1	0	21	0
12	94981979	94981981	94981865	True	1	0	16	0
12	94981979	94981981	94981869	True	1	0	3	0
12	94981979	94981981	94981850	True	1	0	20	0
12	94981979	94981981	94981784	True	1	0	7	0
12	94981979	94981981	94981786	True	1	0	7	0
12	94981979	94981981	94981877	True	1	0	40	0
12	94981979	94981981	94981837	True	1	0	19	0
12	94981979	94981981	94981828	True	1	0	20	0
12	94981979	94981981	94981791	True	1	0	16	0
12	94981979	94981981	94981867	True	1	0	29	0
12	94981979	94981981	94981769	True	1	0	20	0
12	94981979	94981981	94981694	True	1	0	26	0
12	94981979	94981981	94981879	True	1	0	8	0
12	94981979	94981981	94981847	True	1	0	16	0
12	94981979	94981981	94981747	True	1	0	13	0
12	94981979	94981981	94981894	True	1	0	9	0
12	94981979	94981981	94981809	True	1	0	23	0
12	94981979	94981981	94981855	True	1	0	21	0
12	94981979	94981981	94981891	True	1	0	10	0
12	94981979	94981981	94981876	True	1	0	22	0
12	94981979	94981981	94981819	True	1	0	22	0
12	94981979	94981981	94981822	True	1	0	35	0
12	94981979	94981981	94981892	True	1	0	12	0
12	94981979	94981981	94981790	True	1	0	5	0
12	94981979	94981981	94981658	True	1	0	8	0
12	94981979	94981981	94981813	True	1	0	25	0
12	94981979	94981981	94981798	True	1	0	24	0
12	94981979	94981981	94981725	True	1	0	7	0
12	94981979	94981981	94981620	True	1	0	3	0
12	94981979	94981981	94981739	True	1	0	19	0
12	94981979	94981981	94981812	True	1	0	7	0
12	94981979	94981981	94981860	True	1	0	24	0
12	94981979	94981981	94981512	True	1	0	12	0
12	94981979	94981981	94981789	True	1	0	30	0
12	94981979	94981981	94981820	True	1	0	16	0
12	94981979	94981981	94981657	True	1	0	13	0
12	94981979	94981981	94981728	True	1	0	10	0
12	94981979	94981981	94981740	True	1	0	25	0
12	94981979	94981981	94981723	True	1	0	14	0
12	94981979	94981981	94981773	True	1	0	11	0
12	94981979	94981981	94981716	True	1	0	10	0
12	94981979	94981981	94981729	True	1	0	28	0
12	94981979	94981981	94981800	True	1	0	22	0
12	94981979	94981981	94981849	True	1	0	18	0
12	94981979	94981981	94981744	True	1	0	26	0
12	94981979	94981981	94981732	True	1	0	12	0
12	94981979	94981981	94981699	True	1	0	9	0
12	94981979	94981981	94981823	True	1	0	30	0
12	94981979	94981981	94981763	True	1	0	15	0
12	94981979	94981981	94981634	True	1	0	13	0
12	94981979	94981981	94981701	True	1	0	8	0
12	94981979	94981981	94981852	True	1	0	16	0
12	94981979	94981981	94981750	True	1	0	6	0
12	94981979	94981981	94981730	True	1	0	3	0
12	94981979	94981981	94981831	True	1	0	19	0
12	94981979	94981981	94981863	True	1	0	8	0
12	94981979	94981981	94981841	True	1	0	25	0
12	94981979	94981981	94981768	True	1	0	44	0
12	94981979	94981981	94981757	True	1	0	19	0
12	94981979	94981981	94981776	True	1	0	21	0
12	94981979	94981981	94981899	True	1	0	10	0
12	94981979	94981981	94981759	True	1	0	8	0
12	94981979	94981981	94981882	True	1	0	12	0
12	94981979	94981981	94981707	True	1	0	12	0
12	94981979	94981981	94981772	True	1	0	9	0
12	94981979	94981981	94981846	True	1	0	8	0
12	94981979	94981981	94981736	True	1	0	9	0
12	94981979	94981981	94981761	True	1	0	49	0
12	94981979	94981981	94981566	True	1	0	11	0
12	94981979	94981981	94981764	True	1	0	4	0
12	94981979	94981981	94981752	True	1	0	11	0
12	94981979	94981981	94981842	True	1	0	24	0
12	94981979	94981981	94981857	True	1	0	36	0
12	94981979	94981981	94981760	True	1	0	33	0
12	94981979	94981981	94981815	True	1	0	19	0
12	94981979	94981981	94981804	True	1	0	7	0
12	94981979	94981981	94981743	True	1	0	8	0
12	94981979	94981981	94981665	True	1	0	6	0
12	94981979	94981981	94981826	True	1	0	7	0
12	94981979	94981981	94981880	True	1	0	19	0
12	94981979	94981981	94981573	True	1	0	7	0
12	94981979	94981981	94981893	True	1	0	18	0
12	94981979	94981981	94981783	True	1	0	9	0
12	94981979	94981981	94981650	True	1	0	15	0
12	94981979	94981981	94981653	True	1	0	14	0
12	94981979	94981981	94981644	True	1	0	8	0
12	94981979	94981981	94981652	True	1	0	16	0
12	94981979	94981981	94981845	True	1	0	14	0
12	94981979	94981981	94981577	True	1	0	22	0
12	94981979	94981981	94981720	True	1	0	10	0
