chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	9300533	9300535	9300449	True	1	0	1	0
1	16549339	16549338	16549563	True	0	1	1	0
1	74804065	74804067	74803863	True	1	0	1	0
1	88276811	88276813	88276362	True	1	0	16	0
1	106333732	106333734	106333442	True	1	0	1	0
1	106333732	106333734	106333571	True	1	0	1	0
1	148838047	148838049	NA	False	1	1	1	0
1	164146396	164146398	164146068	True	1	0	11	0
1	164146396	164146398	NA	True	1	1	1	0
1	157084886	157084885	167000593	False	0	0	1	0
1	167000736	167000738	167000570	True	1	0	11	0
1	167000735	167000737	167000513	False	1	0	1	0
1	167000735	167000737	167000574	False	1	0	1	0
1	167000736	167000738	167000568	True	1	0	51	0
1	167000735	167000737	167000492	False	1	0	1	0
1	167000736	167000738	167000609	True	1	0	32	0
1	167000736	167000738	167000579	True	1	0	76	0
1	167000736	167000738	167000501	True	1	0	46	0
1	167000735	167000737	167000469	False	1	0	1	0
1	167000736	167000738	167000492	True	1	0	63	0
1	167000736	167000738	167000522	True	1	0	42	0
1	167000735	167000737	167000411	False	1	0	1	0
1	167000735	167000737	167000584	False	1	0	1	0
1	167000736	167000738	167000561	True	1	0	34	0
1	167000736	167000738	167000514	True	1	0	60	0
1	167000736	167000738	167000524	True	1	0	77	0
1	167000736	167000738	167000562	True	1	0	39	0
1	167000736	167000738	167000521	True	1	0	44	0
1	167000736	167000738	167000556	True	1	0	41	0
1	167000736	167000738	167000509	True	1	0	55	0
1	167000736	167000738	167000636	True	1	0	13	0
1	167000736	167000738	167000539	True	1	0	99	0
1	167000736	167000738	167000401	True	1	0	37	0
1	167000736	167000738	167000541	True	1	0	34	0
1	167000736	167000738	167000416	True	1	0	32	0
1	167000736	167000738	167000495	True	1	0	91	0
1	167000736	167000738	167000474	True	1	0	32	0
1	167000736	167000738	167000362	True	1	0	26	0
1	167000736	167000738	167000463	True	1	0	23	0
1	167000736	167000738	167000560	True	1	0	81	0
1	167000736	167000738	167000544	True	1	0	44	0
1	167000736	167000738	167000586	True	1	0	49	0
1	167000736	167000738	167000477	True	1	0	60	0
1	167000736	167000738	167000387	True	1	0	18	0
1	167000736	167000738	167000462	True	1	0	13	0
1	167000736	167000738	167000656	True	1	0	11	0
1	167000736	167000738	167000484	True	1	0	33	0
1	167000736	167000738	167000418	True	1	0	28	0
1	167000736	167000738	167000456	True	1	0	42	0
1	167000736	167000738	167000469	True	1	0	95	0
1	167000736	167000738	167000352	True	1	0	17	0
1	167000736	167000738	167000425	True	1	0	20	0
1	167000736	167000738	167000534	True	1	0	27	0
1	167000736	167000738	167000486	True	1	0	32	0
1	167000736	167000738	167000638	True	1	0	4	0
1	167000736	167000738	167000451	True	1	0	41	0
1	167000736	167000738	167000467	True	1	0	17	0
1	167000736	167000738	167000366	True	1	0	16	0
1	167000736	167000738	167000513	True	1	0	66	0
1	167000736	167000738	167000540	True	1	0	39	0
1	167000736	167000738	167000532	True	1	0	58	0
1	167000736	167000738	167000587	True	1	0	52	0
1	167000736	167000738	167000571	True	1	0	110	0
1	167000736	167000738	167000582	True	1	0	79	0
1	167000736	167000738	167000517	True	1	0	89	0
1	167000736	167000738	167000536	True	1	0	59	0
1	167000736	167000738	167000411	True	1	0	12	0
1	167000736	167000738	167000557	True	1	0	71	0
1	167000736	167000738	167000599	True	1	0	48	0
1	167000736	167000738	167000380	True	1	0	20	0
1	167000736	167000738	167000437	True	1	0	50	0
1	167000736	167000738	167000424	True	1	0	32	0
1	167000736	167000738	167000610	True	1	0	62	0
1	167000736	167000738	167000493	True	1	0	29	0
1	167000736	167000738	167000478	True	1	0	58	0
1	167000736	167000738	167000439	True	1	0	24	0
1	167000736	167000738	167000566	True	1	0	34	0
1	167000736	167000738	167000606	True	1	0	23	0
1	167000736	167000738	167000614	True	1	0	50	0
1	167000736	167000738	167000577	True	1	0	61	0
1	167000736	167000738	167000399	True	1	0	14	0
1	167000736	167000738	167000594	True	1	0	74	0
1	167000736	167000738	167000581	True	1	0	58	0
