chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	27613849	27613848	27614153	True	0	1	3	0
1	72206210	72206209	72206463	False	0	1	8	0
1	102298688	102298690	102298302	False	1	0	1	0
1	129440047	129440046	129440166	True	0	1	1	0
1	139453961	139453960	139454325	True	0	1	9	0
1	141875880	141875882	141875863	False	1	0	1	0
1	156568889	156568888	156568934	True	0	1	1	0
1	156732934	156732936	156732810	True	1	0	1	0
1	193398834	193398836	NA	True	1	1	1	0
2	20877992	20877994	20877771	True	1	0	1	0
2	40431391	40431390	40431499	True	0	1	3	0
2	57395532	57395531	57395826	True	0	1	6	0
2	61480946	61480948	61480745	True	1	0	3	0
2	64919314	64919313	64919476	False	0	1	1	0
2	65742507	65742506	65742673	True	0	1	7	0
2	102948564	102948566	NA	True	1	1	1	0
2	112379028	112379030	112378896	True	1	0	1	0
2	136678449	136678448	136678547	True	0	1	6	0
2	153200414	153200413	153200770	False	0	1	4	0
2	172352530	172352529	172352717	True	0	1	1	0
3	4663999	4663998	4664181	True	0	1	1	0
3	32363979	32363981	32363718	True	1	0	1	0
3	85702492	85702494	85702270	True	1	0	1	0
3	102724546	102724548	102724364	True	1	0	1	0
3	105054136	105054135	105054157	True	0	1	1	0
3	136204828	136204827	136205006	False	0	1	1	0
3	140213659	140213658	140213754	True	0	1	1	0
3	142388423	142388425	142388210	True	1	0	5	0
3	156319797	156319796	156320016	False	0	1	1	0
4	43000931	43000930	43001005	False	0	1	1	0
4	44418316	44418318	44418152	False	1	0	8	0
4	75248803	75248805	75248682	False	1	0	1	0
4	130350500	130350499	130350755	False	0	1	9	0
5	4484604	4484606	4484582	True	1	0	1	0
5	7784119	7784121	7784018	True	1	0	1	0
5	NA	NA	28170145	False	1	1	4	0
5	NA	NA	28170155	False	1	1	2	0
5	45291198	45291200	45291101	True	1	0	1	0
5	47788309	47788308	47788512	True	0	1	13	0
5	47941475	47941474	47941773	True	0	1	10	0
5	48702147	48702149	48701753	True	1	0	1	0
5	53044499	53044498	53044591	True	0	1	2	0
5	55660505	55660504	55660888	True	0	1	2	0
5	56488296	56488298	56488128	True	1	0	6	0
5	58615027	58615029	58614885	True	1	0	10	0
5	58776921	58776920	58777047	True	0	1	4	0
5	58860675	58860674	58860887	True	0	1	10	0
5	58897010	58897012	58896883	True	1	0	8	0
5	58905447	58905449	58905117	True	1	0	3	0
5	58913831	58913833	58913730	True	1	0	3	0
5	59193030	59193029	59193124	True	0	1	1	0
5	59193156	59193158	59192752	True	1	0	15	0
5	59278705	59278707	59278504	True	1	0	1	0
5	59310311	59310310	59310457	True	0	1	8	0
5	59318360	59318362	59318071	True	1	0	15	0
5	59519159	59519158	59519430	True	0	1	7	0
5	59562619	59562618	NA	True	0	0	1	0
5	59562619	59562618	59562984	True	0	1	2	0
5	59578801	59578800	59578895	True	0	1	1	0
5	59618815	59618814	59618941	True	0	1	4	0
5	59808390	59808389	59808700	True	0	1	1	0
5	60014977	60014976	60015344	True	0	1	9	0
5	60081436	60081435	60081630	True	0	1	8	0
5	60246003	60246005	60245855	False	1	0	4	0
5	60252117	60252119	60251822	True	1	0	7	0
5	60343385	60343387	60343213	True	1	0	3	0
5	60354735	60354734	60355067	True	0	1	1	0
5	60515572	60515574	60515467	True	1	0	2	0
5	60616312	60616311	NA	True	0	0	1	0
5	60616312	60616311	60616701	True	0	1	14	0
5	60629831	60629833	60629674	True	1	0	4	0
5	60629831	60629833	60629707	True	1	0	5	0
5	60639340	60639342	60639052	True	1	0	9	0
5	60840557	60840559	60840437	True	1	0	1	0
5	61370773	61370775	61370645	True	1	0	4	0
