chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	21230752	21230751	21231014	True	0	1	1	0
1	61876521	61876520	61876540	False	0	1	1	0
1	63883112	63883111	NA	True	0	0	1	0
1	70777774	70777773	70778088	True	0	1	1	0
1	106333732	106333734	106333547	True	1	0	1	0
1	106333732	106333734	NA	True	1	1	1	0
1	106333732	106333734	106333394	True	1	0	1	0
1	127839131	127839130	127839217	True	0	1	3	0
1	128671508	128671507	128671707	True	0	1	1	0
1	166844287	166844289	NA	True	1	1	1	0
1	157084886	157084885	167000264	False	0	0	1	0
1	NA	NA	167000507	False	0	0	1	0
1	167000732	167000734	167000418	False	1	0	1	0
1	167000732	167000734	167000595	False	1	0	1	0
1	167000736	167000738	167000607	True	1	0	40	0
1	167000735	167000737	167000437	False	1	0	1	0
1	167000736	167000738	167000499	True	1	0	32	0
1	167000735	167000737	167000547	False	1	0	1	0
1	167000736	167000738	167000510	True	1	0	45	0
1	167000736	167000738	167000580	True	1	0	43	0
1	167000736	167000738	167000541	True	1	0	37	0
1	167000735	167000737	167000663	False	1	0	1	0
1	167000736	167000738	167000571	True	1	0	125	0
1	167000736	167000738	167000608	True	1	0	19	0
1	167000736	167000738	167000577	True	1	0	41	0
1	167000736	167000738	167000505	True	1	0	45	0
1	167000736	167000738	167000413	True	1	0	76	0
1	167000736	167000738	167000596	True	1	0	23	0
1	167000736	167000738	167000588	True	1	0	27	0
1	167000736	167000738	167000628	True	1	0	6	0
1	167000736	167000738	167000366	True	1	0	47	0
1	167000736	167000738	167000550	True	1	0	63	0
1	167000736	167000738	167000418	True	1	0	73	0
1	167000736	167000738	167000467	True	1	0	19	0
1	167000736	167000738	167000538	True	1	0	75	0
1	167000736	167000738	167000437	True	1	0	39	0
1	167000736	167000738	167000382	True	1	0	73	0
1	167000736	167000738	167000504	True	1	0	29	0
1	167000736	167000738	167000409	True	1	0	30	0
1	167000736	167000738	167000551	True	1	0	16	0
1	167000736	167000738	167000441	True	1	0	40	0
1	167000736	167000738	167000432	True	1	0	33	0
1	167000736	167000738	167000572	True	1	0	34	0
1	167000736	167000738	167000350	True	1	0	18	0
1	167000736	167000738	167000544	True	1	0	51	0
1	167000736	167000738	167000589	True	1	0	15	0
1	167000736	167000738	167000495	True	1	0	54	0
1	167000736	167000738	167000395	True	1	0	37	0
1	167000736	167000738	167000546	True	1	0	30	0
1	167000736	167000738	167000230	True	1	0	17	0
1	167000736	167000738	167000527	True	1	0	47	0
1	167000736	167000738	167000492	True	1	0	78	0
1	167000736	167000738	167000558	True	1	0	88	0
1	167000736	167000738	167000640	True	1	0	15	0
1	167000736	167000738	167000472	True	1	0	75	0
1	167000736	167000738	167000666	True	1	0	2	0
1	167000736	167000738	167000349	True	1	0	36	0
1	167000736	167000738	167000632	True	1	0	11	0
1	167000736	167000738	167000568	True	1	0	38	0
1	167000736	167000738	167000444	True	1	0	87	0
1	167000736	167000738	167000563	True	1	0	33	0
1	167000736	167000738	167000456	True	1	0	116	0
1	167000736	167000738	167000536	True	1	0	25	0
1	167000736	167000738	167000567	True	1	0	63	0
1	167000736	167000738	167000415	True	1	0	51	0
1	167000736	167000738	167000525	True	1	0	49	0
1	167000736	167000738	167000531	True	1	0	27	0
1	167000736	167000738	167000454	True	1	0	14	0
1	167000736	167000738	167000547	True	1	0	56	0
1	167000736	167000738	167000574	True	1	0	17	0
1	167000736	167000738	167000361	True	1	0	51	0
1	167000736	167000738	167000613	True	1	0	13	0
1	167000736	167000738	167000552	True	1	0	32	0
1	167000736	167000738	167000545	True	1	0	44	0
1	167000736	167000738	167000514	True	1	0	66	0
1	167000736	167000738	167000615	True	1	0	37	0
1	167000736	167000738	167000511	True	1	0	32	0
1	167000736	167000738	167000630	True	1	0	9	0
1	167000736	167000738	167000427	True	1	0	63	0
1	167000736	167000738	167000553	True	1	0	34	0
1	167000736	167000738	167000494	True	1	0	36	0
1	167000736	167000738	167000614	True	1	0	19	0
1	167000736	167000738	167000655	True	1	0	6	0
1	167000736	167000738	167000383	True	1	0	3	0
1	167000736	167000738	167000381	True	1	0	39	0
1	167000736	167000738	167000564	True	1	0	96	0
1	167000736	167000738	167000393	True	1	0	43	0
1	167000736	167000738	167000304	True	1	0	38	0
1	167000736	167000738	167000279	True	1	0	26	0
