chromosome_F	ttaa_position	position_F	position_R	is_on_ttaa	F_reverse	R_reverse	PB5	PB3
1	51130157	51130159	51130036	True	1	0	1	0
2	98667160	98667162	98667096	False	1	0	7	0
2	98667189	98667191	98667100	False	1	0	1	0
2	98667206	98667208	98667109	False	1	0	7	0
1	114767382	114767384	108932544	True	1	1	1	0
2	172818842	172818844	172818457	False	1	0	1	0
3	36351488	36351490	36351442	True	1	0	1	0
3	139818710	139818712	139818576	False	1	0	1	0
4	76344141	76344143	76343995	True	1	0	1	0
4	152749367	152749369	152749155	False	1	0	16	0
5	3744880	3744879	3744989	True	0	1	1	0
5	8423822	8423821	8423950	True	0	1	12	0
5	22353286	22353285	22353342	True	0	1	2	0
5	NA	NA	28169976	False	1	1	1	0
5	28466189	28466191	28465959	True	1	0	17	0
5	28751077	28751079	28750978	False	1	0	8	0
5	56840579	56840581	56840490	True	1	0	1	0
5	57810592	57810594	57810498	True	1	0	4	0
5	57942252	57942254	57941996	True	1	0	1	0
5	58587779	58587781	58587640	True	1	0	7	0
5	58607675	58607674	58607996	True	0	1	4	0
5	58890169	58890171	58890084	True	1	0	3	0
5	58923563	58923565	58923468	True	1	0	7	0
5	60574700	60574699	60574908	True	0	1	1	0
5	60574700	60574699	60574914	True	0	1	1	0
5	60574700	60574699	60574994	True	0	1	1	0
5	92510508	92510507	92510763	True	0	1	13	0
4	29250619	29250618	119862234	False	0	1	1	0
3	39605741	39605740	119862234	True	0	1	1	0
3	99432252	99432254	119862234	False	1	1	1	0
2	12951579	12951578	119862234	True	0	1	1	0
1	48818547	48818546	119862234	False	0	1	1	0
6	13499842	13499841	119862234	True	0	1	1	0
6	41993118	41993117	41993348	False	0	1	24	0
6	49990782	49990781	49991061	True	0	1	1	0
6	58038027	58038026	58038271	False	0	1	21	0
6	88559734	88559736	88559537	False	1	0	16	0
6	88559734	88559736	88559555	False	1	0	1	0
6	102828262	102828261	102828476	True	0	1	1	0
7	3968639	3968641	3968279	False	1	0	1	0
3	152572184	152572186	48708571	True	1	1	2	0
1	111188111	111188113	48708571	True	1	1	1	0
5	59259357	59259356	48708571	True	0	1	1	0
7	57370062	57370064	119862234	True	1	1	1	0
7	72931704	72931703	108932544	True	0	1	1	0
7	142339029	142339028	142339169	True	0	1	1	0
8	16525935	16525937	108932544	True	1	1	1	0
8	85237679	85237678	48708571	True	0	1	1	0
8	104919081	104919083	104918903	False	1	0	8	0
5	59257996	59257998	119261816	False	1	1	1	0
9	16116494	16116496	16116435	False	1	0	5	0
9	16116494	16116496	16116439	False	1	0	1	0
9	84311369	84311371	84311144	False	1	0	1	0
9	91265327	91265326	119862234	True	0	1	1	0
9	91265327	91265326	119261816	True	0	1	1	0
10	9828029	9828031	NA	True	1	1	1	0
10	10978937	10978936	119862234	True	0	1	1	0
10	16971670	16971669	48708571	True	0	1	1	0
10	34895260	34895259	34895378	False	0	1	2	0
10	43277735	43277737	43277318	False	1	0	6	0
